"","ID","BSMBS_4u_I1","BSMBS_8u_I2","BSMBS_9u_I3","BSMBS_10u_I4","BSMBS_11d_I5","BSMBS_13d_I6","BSMBS_14d_I7","BSMBS_18d_I8","MBS_1","MBS_2","MBS_3","MBS_4","MBS_5","MBS_6","AC_1","ESJS_1","ESJS_2","ESJS_3","ESJS_4","ESJS_5","ESJS_6","ESJS_7","SAS_1","SAS_2","SAS_3","SAS_4","SAS_5","AC_2","Gender","Age","Nacionality","Marital_Status","Education","Occupation","PoliticalOrientation","SSS","Household_Income","Household_members_1"
"164",411,4,3,3,5,4,3,5,4,5,1,2,5,6,5,5,7,1,6,5,4,5,3,1,7,7,6,5,5,2,23,1,1,6,5,5,7,30000,1
"165",379,4,4,3,4,4,3,3,2,3,4,4,4,2,1,5,2,2,2,1,3,2,1,5,7,2,2,3,5,2,23,1,2,6,2,2,6,3500,2
"166",383,3,1,2,5,3,4,3,2,1,2,3,5,2,3,5,4,1,1,2,5,1,6,7,6,2,7,3,5,1,46,1,2,4,5,3,7,4000,4
"167",370,2,3,2,5,1,3,2,2,6,5,5,2,1,1,5,5,1,1,4,3,1,3,1,6,5,1,4,5,1,29,1,1,4,5,7,3,1300,4
"168",199,3,5,5,3,3,3,2,3,5,4,3,2,3,2,5,1,1,1,3,3,2,5,1,6,6,6,2,5,2,18,1,1,4,5,2,6,0,1
"169",104,1,5,6,2,3,3,2,5,5,1,3,2,3,5,5,2,1,1,4,5,1,1,4,7,5,5,2,5,2,25,1,2,4,3,3,4,1700,4
"170",3,5,5,3,6,4,6,3,4,4,5,1,2,3,1,5,1,1,4,5,3,2,3,3,2,1,2,7,5,2,21,1,3,6,2,1,7,60000,3
"171",331,7,3,3,2,5,5,2,4,2,2,2,2,5,2,5,2,2,2,2,4,2,6,7,7,2,6,5,5,2,22,2,4,6,5,1,6,3900,4
"172",340,4,2,3,5,2,4,1,7,3,2,2,1,1,5,5,2,1,2,1,4,3,5,1,6,7,5,5,5,1,26,1,1,4,5,5,5,4500,5
"173",6,2,4,5,2,1,3,3,4,4,2,1,1,6,6,5,3,6,1,2,2,1,7,3,5,5,5,4,5,2,21,1,2,7,2,2,6,3000,2
"174",372,3,3,2,6,2,2,4,1,5,4,1,1,2,3,5,5,2,4,1,4,1,7,2,7,1,4,6,5,2,36,1,2,7,5,2,4,2300,4
"175",56,3,2,5,4,7,2,4,4,5,5,2,1,1,1,5,3,1,6,2,2,4,4,3,4,3,7,3,5,2,45,1,1,7,2,5,5,1000,3
"176",168,4,5,4,4,3,1,4,1,3,1,3,2,2,6,5,1,1,1,2,2,1,5,6,6,3,2,2,5,2,31,1,1,6,5,2,6,2800,5
"177",358,3,4,2,2,2,1,3,2,6,6,6,1,4,1,5,3,1,4,2,3,1,5,3,7,5,2,2,5,2,49,1,2,4,5,2,5,2800,2
"178",374,2,4,5,6,6,4,4,5,1,2,5,1,3,2,5,5,1,3,1,2,1,5,5,1,3,4,1,5,2,23,1,1,4,5,4,6,5000,6
"179",253,2,4,2,5,5,2,5,5,4,3,1,3,1,1,5,2,1,1,2,5,1,7,6,2,4,3,4,5,1,31,1,1,6,5,2,6,3500,3
"180",129,3,1,3,4,2,2,2,3,2,6,5,2,6,1,5,2,1,4,1,1,1,6,6,2,6,6,4,5,2,36,1,1,6,2,2,7,22000,2
"181",217,4,4,6,5,3,4,2,3,5,6,5,1,4,6,5,1,3,2,3,2,1,4,2,7,1,4,7,5,2,18,1,1,5,2,4,7,5000,5
"182",19,3,2,5,2,4,4,4,4,6,2,1,1,1,1,5,2,6,1,1,1,1,7,3,6,4,4,4,5,1,53,1,2,7,5,4,6,6500,2
"183",327,2,5,4,4,6,1,2,3,4,2,1,2,2,4,5,2,2,7,1,3,1,1,2,3,1,2,1,5,1,31,1,1,5,2,2,6,1000,1
"184",299,2,3,4,4,3,3,5,2,2,5,4,1,1,2,5,1,1,1,2,3,2,6,3,7,4,3,7,5,2,26,1,1,5,3,4,8,15000,4
"185",206,5,4,4,3,2,2,2,3,4,1,6,4,6,3,5,4,1,4,5,5,1,6,2,5,2,5,1,5,1,18,1,1,7,5,2,6,NA,3
"186",308,5,3,5,5,3,7,3,4,3,5,3,4,3,4,5,3,2,4,1,2,2,6,4,6,7,5,4,5,2,38,1,2,4,2,3,5,800,3
"187",411,5,1,5,3,5,1,6,4,5,2,2,7,2,3,5,5,1,4,7,4,3,7,1,5,2,4,5,5,2,21,1,1,7,5,2,5,1000,8
"188",120,4,3,4,4,4,5,2,3,2,3,2,3,1,1,5,5,1,1,6,3,1,5,1,7,2,7,4,5,1,29,1,1,7,6,5,7,1500,5
"189",259,3,3,4,5,4,3,2,5,6,2,1,1,1,2,5,1,3,2,5,2,5,7,4,7,6,2,4,5,2,28,1,1,6,2,6,4,5000,2
"190",10,2,4,5,6,6,1,3,3,2,1,4,1,1,1,5,1,1,1,2,1,1,1,3,6,5,2,6,5,1,19,1,1,5,5,5,7,4300,3
"191",12,2,2,3,4,6,2,1,6,1,5,2,2,2,1,5,2,3,1,1,6,1,6,1,4,3,5,4,5,1,27,1,1,4,2,2,3,1100,1
"192",63,4,4,4,4,2,3,2,4,5,2,2,5,6,1,3,2,1,4,3,1,2,5,6,5,3,7,3,5,1,19,1,3,4,5,3,6,1500,4
"193",376,1,6,3,4,4,3,1,3,3,4,2,1,1,3,5,2,1,1,5,5,1,6,4,5,1,5,3,5,2,46,1,1,4,3,3,7,50000,3
"194",231,5,5,6,1,3,4,2,6,2,1,1,2,2,1,5,2,1,3,3,3,2,3,1,7,2,2,7,5,1,22,1,2,7,2,3,2,1100,4
"195",313,4,4,4,6,4,4,2,3,6,1,1,1,6,6,5,3,1,1,4,2,2,7,2,7,6,5,1,5,2,54,1,3,4,2,3,6,20000,5
"196",172,4,1,3,3,5,4,4,4,2,4,6,2,4,2,5,1,1,1,1,2,1,2,1,6,1,6,7,5,1,21,1,1,6,5,2,6,4000,4
"197",300,4,3,1,7,4,1,4,4,3,5,2,2,2,2,5,4,2,4,1,2,2,2,3,4,3,5,5,5,1,57,1,1,6,2,1,6,1500,2
"198",398,4,5,5,3,3,3,2,4,3,6,4,2,5,3,5,2,4,4,3,3,2,7,3,5,4,7,7,5,1,18,1,3,4,1,2,5,4600,3
"199",286,2,2,3,2,6,2,3,4,3,1,3,6,2,6,5,5,1,1,7,1,1,5,2,7,3,3,3,5,1,47,1,2,4,6,7,3,3000,4
"200",334,2,5,4,5,3,3,1,5,1,5,3,2,2,1,5,5,3,2,1,1,1,5,4,3,7,1,1,5,2,18,1,1,7,2,4,7,400,4
"201",169,4,6,4,3,4,3,3,1,4,1,1,3,4,3,5,3,1,3,2,5,1,6,5,6,2,5,3,5,2,27,1,3,4,5,4,6,2500,1
"202",246,6,4,4,3,3,3,3,1,5,1,2,3,3,2,5,2,1,4,1,2,1,6,7,6,2,3,2,5,1,19,1,1,6,3,3,7,2700,3
"203",6,5,6,5,2,6,4,3,3,5,5,3,3,3,2,5,1,2,5,5,1,5,4,4,6,3,7,1,5,1,37,1,1,6,5,1,4,1600,4
"204",207,1,4,5,5,2,3,5,1,2,3,3,4,3,5,5,2,1,1,2,4,1,4,1,5,3,6,2,5,2,20,1,1,4,5,5,4,2300,4
"205",32,4,1,4,7,6,5,4,1,2,1,2,2,4,4,5,6,2,4,1,5,2,7,4,6,4,7,1,5,2,21,1,1,6,2,3,6,5000,4
"206",106,2,4,2,5,3,2,2,3,6,1,3,2,1,1,5,1,1,4,1,5,1,6,6,3,5,4,5,5,2,73,1,2,7,2,NA,5,2000,6
"207",134,3,5,5,5,3,6,3,1,6,1,2,1,2,5,5,2,1,6,3,1,1,3,1,6,4,4,1,5,2,20,1,3,5,1,2,6,NA,3
"208",240,5,5,4,2,4,4,6,3,3,5,2,1,1,5,5,5,1,1,1,3,4,7,7,5,5,4,6,5,2,20,1,3,6,5,3,4,1200,1
"209",75,4,3,3,4,5,4,2,3,5,1,3,1,4,4,5,2,1,4,1,4,1,3,4,1,4,7,1,5,1,50,1,1,6,5,3,6,3500,3
"210",208,4,4,4,5,4,4,6,4,4,5,6,1,1,3,5,4,1,4,5,2,1,7,2,7,6,6,4,5,1,60,1,3,6,5,5,6,46000,2
"211",195,4,3,6,6,3,4,2,2,4,5,3,1,1,1,5,1,1,1,3,5,1,5,2,7,3,1,3,5,2,41,1,3,6,5,2,6,3000,4
"212",409,1,2,5,2,2,7,3,2,4,6,4,1,3,1,5,5,1,1,4,3,1,5,1,7,1,5,7,5,2,24,1,2,4,2,3,4,1000,1
"213",325,4,3,5,4,6,4,2,6,1,1,4,2,3,3,5,1,1,4,4,2,1,5,2,6,7,3,7,5,2,26,1,3,7,5,1,4,2100,3
"214",200,5,4,2,2,7,6,2,3,5,1,3,5,4,3,5,2,1,2,3,5,2,6,1,4,2,5,2,7,1,57,1,2,7,1,4,6,1800,2
"215",401,6,2,5,4,4,4,2,3,2,2,1,3,3,2,5,5,2,1,2,1,1,6,5,6,2,5,5,5,1,23,1,1,5,5,1,7,3000,3
"216",253,5,1,3,3,4,3,3,4,3,1,4,3,6,3,5,3,1,1,2,5,2,3,5,7,3,4,3,5,2,18,1,1,6,2,2,6,1200,2
"217",30,5,3,5,5,3,2,2,3,3,1,5,2,5,2,5,2,1,1,2,3,1,5,4,6,4,4,6,5,2,23,1,2,7,5,2,5,0,4
"218",367,3,4,3,5,3,6,4,2,2,3,2,2,4,1,5,5,2,4,5,1,2,5,3,6,7,5,1,5,2,63,1,2,6,5,2,7,3500,2
"219",273,4,5,2,5,5,4,3,2,4,3,5,3,3,2,5,1,1,1,5,6,1,5,2,2,5,4,4,5,1,27,1,1,6,2,2,7,1100,4
"220",209,2,3,6,3,6,6,3,3,1,5,4,1,6,6,5,5,1,1,1,6,1,6,2,4,3,7,6,5,1,20,1,1,6,5,1,6,3000,NA
"221",16,4,3,4,4,5,4,5,4,4,2,1,7,2,5,5,2,2,1,3,2,2,4,4,7,1,2,4,5,2,22,1,1,4,5,5,7,0,5
"222",184,5,2,2,4,5,2,5,4,2,4,4,2,4,4,5,2,1,4,5,5,1,6,4,7,1,3,5,5,2,18,1,3,5,4,1,4,5000,4
"223",128,3,2,5,5,3,2,5,5,4,5,2,1,3,5,5,4,1,3,5,4,1,5,1,7,4,6,2,5,1,20,1,4,4,2,2,3,NA,3
"224",30,2,6,4,5,4,4,3,2,6,1,4,3,2,2,5,2,2,4,2,5,1,5,3,7,1,2,7,5,2,27,1,1,4,4,4,6,4000,4
"225",103,3,1,6,6,3,3,4,4,1,2,3,5,1,6,5,2,1,6,5,1,1,1,7,7,7,6,4,5,2,21,1,1,4,5,3,5,3000,4
"226",393,4,1,5,3,5,4,4,3,1,2,1,1,1,1,5,5,1,2,2,5,1,5,6,4,5,7,4,5,2,22,1,2,7,5,1,6,2000,8
"227",191,1,4,3,5,6,3,1,1,1,1,2,3,5,2,5,2,1,5,3,4,3,7,4,5,7,5,2,5,1,55,1,2,6,5,5,6,2000,4
"228",78,5,1,3,1,3,3,2,5,2,6,2,6,6,5,5,2,1,4,2,5,5,5,2,6,5,4,6,5,1,20,1,1,6,5,2,5,400,2
"229",190,6,3,5,2,2,4,4,3,7,5,1,1,1,3,5,5,2,1,2,2,2,1,1,5,1,5,4,5,1,35,1,1,7,2,3,5,1100,3
"230",211,4,5,3,4,4,1,4,4,5,3,2,5,1,1,5,5,1,1,4,4,1,5,3,7,1,3,4,5,2,23,1,1,7,5,3,5,1200,4
"231",127,5,5,5,3,3,3,5,2,2,2,2,2,3,5,5,2,1,5,5,4,4,6,4,3,3,1,3,5,1,43,1,2,7,5,7,6,18000,8
"232",284,2,2,4,3,3,4,2,3,1,5,2,2,1,4,5,5,2,2,1,7,4,5,3,6,1,4,1,5,1,19,1,3,5,6,3,1,1500,2
"233",305,3,1,5,1,6,4,3,3,3,2,2,3,3,2,5,5,2,6,3,5,2,4,2,6,2,5,4,5,2,20,1,2,4,5,3,5,1600,4
"234",240,2,6,6,4,3,4,2,2,5,6,1,6,1,4,5,6,1,7,5,1,2,3,4,6,5,7,7,5,1,25,1,1,7,5,4,6,2300,4
"235",339,5,4,4,5,2,3,5,3,1,1,6,3,1,5,5,5,1,1,4,1,1,1,7,7,5,6,1,5,2,60,1,1,6,5,2,1,3000,4
"236",51,4,2,5,5,5,2,6,3,5,4,1,2,3,5,5,3,1,1,3,2,5,5,7,6,7,3,2,5,2,28,1,2,6,5,2,5,1000,1
"237",42,4,3,2,4,7,6,5,3,4,2,1,4,1,6,5,5,2,1,1,1,5,7,1,3,1,3,1,5,1,26,1,2,7,3,2,7,1800,2
"238",259,2,3,4,4,1,2,4,4,5,1,2,2,1,2,5,5,4,1,1,1,1,6,7,6,3,7,6,5,2,27,1,1,4,2,2,5,2500,5
"239",219,5,3,2,4,6,2,5,2,5,6,1,4,3,1,5,2,1,2,4,4,2,1,5,5,4,2,5,5,2,69,1,4,7,5,2,7,3500,2
"240",347,2,4,5,5,4,1,5,4,5,1,2,1,3,3,5,1,1,5,1,1,2,1,4,7,5,7,7,5,1,23,1,3,7,5,2,3,2800,4
"241",56,4,4,4,5,6,1,3,3,2,1,2,4,5,2,5,3,3,3,2,6,1,3,5,7,3,1,7,5,1,27,1,1,5,5,2,7,39000,3
"242",322,3,5,4,3,6,3,4,4,4,1,1,1,3,2,5,5,1,1,1,5,1,4,4,6,2,6,2,5,2,25,1,2,7,2,2,5,1600,4
"243",220,4,5,5,2,4,2,6,5,3,1,4,3,3,2,5,5,1,1,3,6,4,5,1,4,2,7,7,5,2,50,1,3,5,2,5,6,1300,4
"244",326,4,4,5,2,7,4,5,4,2,2,4,1,5,2,5,2,2,1,2,1,5,7,5,1,7,5,6,5,2,31,1,1,4,2,2,4,1300,2
"245",229,5,4,3,3,4,2,2,7,5,3,2,2,2,1,5,3,1,4,3,5,2,7,1,7,5,4,6,5,2,20,1,3,4,5,4,6,1500,4
"246",171,5,2,7,4,5,3,5,2,3,2,2,1,4,6,5,6,1,6,6,1,1,4,4,7,3,4,2,5,2,18,1,2,6,2,2,7,3900,4
"247",281,2,4,3,5,5,1,3,2,1,6,1,2,1,6,5,6,1,1,3,2,2,6,2,5,3,7,7,5,2,73,1,3,4,3,6,6,6000,6
"248",216,6,1,6,2,4,5,4,2,1,5,3,1,6,2,5,2,3,4,5,5,1,4,3,7,1,4,4,5,3,42,1,2,7,2,1,6,2200,4
"249",310,4,5,1,5,4,1,2,6,4,5,3,3,6,3,5,1,2,2,3,1,1,1,7,6,2,7,2,5,1,20,1,3,4,2,4,4,1100,2
"250",162,4,5,5,5,2,4,5,1,2,3,4,1,4,2,5,2,1,2,1,1,1,5,2,1,7,6,2,5,2,20,1,2,6,2,4,3,1500,4
"251",206,5,3,6,5,3,3,6,2,1,5,5,5,1,7,5,3,1,1,1,4,4,7,5,1,7,5,7,5,2,23,1,2,3,2,2,7,1200,4
"252",311,3,3,7,3,4,6,4,4,1,1,1,1,5,1,5,2,4,1,4,4,1,5,1,7,5,6,7,5,2,33,1,1,4,2,2,6,4000,2
"253",113,2,2,3,5,5,3,3,3,4,1,5,3,1,4,5,3,3,2,5,2,1,5,5,6,4,5,4,5,1,24,1,3,7,2,1,7,NA,4
"254",76,5,2,4,2,2,2,2,4,6,2,4,1,4,3,5,1,1,6,3,2,4,7,5,6,1,7,2,7,2,26,1,1,7,5,2,6,NA,4
"255",130,5,6,4,3,4,4,3,3,6,1,5,4,5,2,5,3,1,4,2,2,2,5,4,7,5,2,2,5,2,21,1,2,4,3,4,8,4000,4
"256",18,4,4,4,3,6,2,2,3,4,4,3,4,2,6,5,5,1,1,2,1,1,5,4,4,5,7,4,5,2,62,1,2,4,5,2,5,4400,3
"257",34,3,1,4,4,6,6,3,4,6,7,2,1,1,6,5,1,1,2,4,2,1,6,2,6,1,6,4,5,2,18,1,2,4,2,4,7,800,4
"258",8,3,2,2,3,2,3,4,3,5,5,2,1,1,2,5,2,3,2,1,1,2,5,4,7,2,4,2,5,1,21,1,3,6,5,1,7,1500,4
"259",8,5,6,2,3,3,4,4,2,4,4,2,3,2,5,5,3,1,1,1,3,1,5,7,5,7,1,3,5,2,22,1,2,4,2,2,7,2700,4
"260",38,5,4,2,5,3,2,5,2,1,5,1,2,4,1,5,6,2,6,5,2,1,6,2,7,1,1,5,5,1,23,1,2,3,2,5,7,2000,2
"261",292,3,4,2,6,4,3,4,2,3,5,7,6,5,1,5,3,1,1,3,1,2,7,1,6,1,1,1,5,2,18,1,1,4,2,5,7,5500,4
"262",369,3,4,4,7,3,2,6,4,7,4,1,2,2,3,5,4,1,1,2,5,1,2,1,5,2,4,1,5,2,44,1,3,7,3,2,5,2500,6
"263",279,6,6,2,5,6,4,4,5,1,4,7,2,4,5,5,1,1,4,1,5,2,6,1,6,4,7,1,5,1,49,1,2,7,5,1,7,2100,4
"264",3,1,2,4,3,3,4,2,6,6,5,5,1,2,3,5,1,1,1,3,1,6,6,2,7,4,7,7,5,2,19,1,1,4,5,3,7,5000,4
"265",337,2,3,4,4,4,3,4,2,3,4,1,1,5,4,5,4,3,4,2,2,1,5,7,5,1,4,2,5,2,22,1,1,7,2,1,7,0,2
"266",212,5,4,4,5,3,4,3,4,1,6,2,2,2,2,5,2,1,1,2,6,2,5,3,7,2,7,1,5,2,20,1,1,6,5,3,5,5000,4
"267",116,5,3,2,5,5,1,2,3,1,5,5,1,6,1,5,4,1,5,3,5,1,4,1,2,5,6,6,4,2,23,1,3,7,1,2,6,2500,1
"268",16,4,2,3,4,4,2,4,2,5,3,7,3,4,1,5,4,1,4,5,4,4,6,2,7,7,5,2,5,1,26,1,3,4,4,3,7,2200,1
"269",204,4,1,5,5,2,4,7,2,6,4,5,1,1,2,5,5,5,6,1,2,1,5,3,2,4,4,5,5,2,26,1,3,5,5,4,6,12000,4
"270",252,4,5,3,3,3,2,2,3,3,1,2,4,2,2,5,6,1,4,1,5,6,6,3,2,4,4,3,5,2,27,1,1,6,4,2,7,3000,2
"271",232,6,5,1,5,4,3,2,2,3,5,1,6,2,2,5,4,1,7,2,2,2,7,2,6,6,5,1,5,2,47,1,3,6,3,3,6,2500,4
"272",303,4,4,2,5,1,6,2,3,2,2,3,2,3,3,5,2,1,2,6,1,4,6,1,5,5,3,3,5,2,30,1,3,5,5,2,7,1700,4
"273",285,4,5,3,4,2,1,3,4,3,4,2,2,2,1,5,3,1,4,5,6,1,7,1,6,4,5,7,5,2,24,1,1,4,2,6,8,40000,1
"274",132,5,2,3,4,2,2,2,3,1,6,6,2,1,5,5,1,1,1,5,5,5,4,6,1,5,7,2,5,1,18,1,3,6,3,2,8,1200,3
"275",26,3,1,4,5,6,3,4,3,4,5,2,6,3,3,5,4,2,4,3,1,5,4,3,5,7,4,3,5,2,27,1,3,6,6,2,5,3000,4
"276",50,4,4,1,4,2,2,2,5,5,3,1,2,6,7,5,6,2,1,5,5,1,2,1,1,7,6,1,5,1,47,1,2,7,2,2,5,700,4
"277",266,4,4,5,5,3,5,2,2,3,6,2,1,1,2,5,2,2,1,4,5,1,5,3,3,6,6,2,5,2,73,1,1,5,2,1,6,1900,4
"278",346,4,4,3,4,6,3,3,2,1,5,5,2,1,2,5,5,5,3,2,2,1,5,7,4,5,4,5,5,2,18,1,3,7,5,5,7,1500,2
"279",91,4,5,4,6,4,1,4,3,1,1,2,1,4,3,5,6,2,1,3,3,1,2,3,3,1,5,3,5,2,48,1,1,7,2,2,5,1500,1
"280",300,5,5,1,5,4,2,5,3,1,1,5,2,2,3,5,1,1,1,1,3,2,4,2,5,3,6,4,5,2,42,1,2,4,3,1,6,400,5
"281",266,4,3,5,4,6,2,3,4,5,4,4,2,5,3,5,6,2,4,1,5,1,5,7,6,7,1,4,5,2,18,1,2,4,2,2,6,900,2
"282",47,5,4,5,4,5,2,3,3,4,5,2,1,1,2,5,5,4,4,1,1,4,5,7,6,5,1,5,5,2,18,1,2,6,2,2,6,1000,6
"283",342,4,4,5,5,3,5,4,2,4,3,5,4,5,1,5,2,2,1,1,1,1,6,2,2,5,5,4,5,1,46,1,3,7,2,2,6,4000,2
"284",249,2,4,2,2,4,5,4,3,2,2,4,1,4,3,5,2,1,1,5,2,1,5,4,1,6,4,5,5,2,20,1,1,5,5,3,5,3900,4
"285",70,4,2,6,5,2,4,4,2,3,2,2,4,1,4,5,5,1,3,1,2,5,1,3,5,3,6,2,5,1,18,1,2,7,5,2,7,20000,4
"286",14,2,3,5,2,2,6,4,2,4,2,2,1,3,2,5,1,3,4,2,5,1,7,3,3,4,5,3,5,2,20,1,2,7,5,2,5,2800,5
"287",144,3,2,5,4,5,4,4,1,2,6,2,2,2,4,5,2,5,1,5,5,1,3,4,6,2,7,2,5,1,59,1,2,6,5,3,6,400,2
"288",272,2,3,3,2,2,3,3,2,4,1,2,3,3,1,5,1,2,4,5,5,1,5,4,3,5,5,7,5,1,19,1,2,7,6,4,6,1200,2
"289",373,4,2,3,3,5,4,1,4,4,1,5,2,2,1,6,2,1,5,1,2,1,5,5,7,7,1,3,5,1,21,1,2,7,5,2,7,2800,4
"290",308,2,6,4,5,6,3,3,2,6,1,5,1,5,3,5,1,1,5,4,2,1,7,2,3,4,5,5,5,2,23,1,1,4,5,2,5,1100,2
"291",30,5,5,5,5,2,3,2,2,1,1,5,4,3,5,5,2,2,4,1,7,1,7,3,2,6,2,3,5,2,33,1,1,7,5,1,4,1800,1
"292",274,3,4,7,3,6,4,4,3,1,1,1,5,5,5,5,2,2,3,4,3,2,5,3,6,4,5,4,5,1,23,1,2,7,2,3,6,2000,NA
"293",78,5,2,3,7,5,2,5,4,5,5,5,2,2,1,5,3,1,1,2,1,1,6,5,6,4,7,7,5,1,20,1,1,4,1,3,2,6500,2
"294",311,5,1,3,4,6,3,1,4,5,5,4,1,2,5,5,2,2,4,5,2,3,6,2,5,6,1,7,5,2,18,1,2,4,2,2,5,2300,4
"295",322,4,1,6,2,2,3,2,4,4,5,4,3,3,1,5,4,1,2,1,1,2,7,6,1,1,3,6,5,1,56,1,1,7,5,4,3,1300,3
"296",220,5,3,6,6,2,2,3,4,2,5,1,3,4,5,5,2,1,5,3,3,2,7,2,6,5,7,5,5,2,20,1,2,6,6,4,5,2500,3
"297",194,4,2,3,5,3,2,3,4,4,1,1,1,3,4,5,7,1,5,1,5,1,6,2,7,3,1,5,5,1,58,1,2,7,5,2,4,2500,4
"298",184,5,2,5,6,2,5,2,6,2,1,2,2,2,3,5,7,1,5,2,5,1,5,1,5,5,5,3,5,1,18,1,1,7,2,3,5,5000,4
"299",5,4,5,2,2,4,3,2,4,5,3,1,5,4,1,5,4,1,4,3,6,1,3,7,4,5,7,7,5,2,43,1,1,7,5,3,6,2500,3
"300",388,5,4,5,6,2,5,7,5,6,5,1,2,3,1,5,1,3,7,6,2,1,7,3,7,2,5,1,5,1,27,1,1,4,2,2,5,40000,4
"301",382,5,5,1,3,4,1,3,4,3,1,4,2,2,4,5,1,2,3,6,3,1,5,4,7,4,6,2,5,2,20,1,1,4,2,2,6,4000,1
"302",328,5,3,1,5,4,4,5,2,3,4,2,5,7,5,5,2,4,1,6,2,2,7,1,7,7,1,1,5,2,49,1,3,4,3,2,7,2700,4
"303",349,3,3,3,1,2,4,3,2,2,1,3,1,2,1,5,6,3,1,3,1,2,5,4,6,5,3,3,5,2,44,1,1,7,5,1,8,30000,4
"304",50,4,3,4,5,1,2,4,2,2,1,1,3,3,4,5,4,1,1,3,5,2,5,5,6,7,4,1,5,2,24,1,2,6,1,2,6,90000,5
"305",133,3,3,6,3,1,2,3,4,5,6,1,4,3,7,5,2,2,1,1,2,1,6,4,7,6,5,5,5,2,19,1,3,6,2,1,2,3000,4
"306",81,5,3,4,4,3,4,3,2,3,6,3,2,4,3,5,3,2,1,5,2,1,5,3,5,4,7,3,5,2,60,1,1,6,2,2,6,800,4
"307",119,3,5,3,2,4,3,1,4,5,2,1,1,5,1,5,4,2,1,3,2,4,4,7,6,2,4,2,5,2,35,1,1,5,5,2,6,800,4
"308",170,3,5,5,5,4,3,2,2,1,3,2,5,4,4,5,5,2,2,1,5,2,4,4,5,2,3,6,5,1,25,1,1,6,2,2,5,40000,1
"309",8,1,4,5,3,6,4,2,3,5,5,2,1,3,2,5,7,1,1,1,5,2,7,4,5,5,3,3,5,2,58,1,2,4,3,4,4,4200,3
"310",237,6,4,6,4,7,3,3,4,6,6,3,6,1,1,5,3,3,1,3,1,2,7,4,5,2,6,6,5,1,19,1,1,7,5,4,4,5000,4
"311",117,5,2,4,5,4,5,5,3,5,3,3,2,2,1,5,5,2,1,1,5,4,4,6,7,2,3,4,5,1,24,1,2,7,2,4,7,1300,4
"312",220,6,3,4,2,3,1,4,3,6,4,2,2,3,5,5,2,2,1,5,4,4,4,1,4,3,3,4,5,1,19,1,1,6,1,5,4,1100,4
"313",256,2,2,4,2,6,1,2,5,3,4,2,3,1,5,5,5,3,2,1,4,5,7,4,2,7,1,4,5,1,18,1,1,4,2,2,7,1000,4
"314",277,3,2,4,2,3,4,2,4,2,5,3,1,4,6,5,5,3,4,1,2,2,6,1,1,5,7,4,5,1,33,1,1,6,5,2,4,1900,4
"315",341,4,5,5,4,3,2,6,2,3,6,2,3,3,6,5,3,1,1,2,4,1,6,5,7,1,7,1,5,1,27,1,2,7,5,3,6,1600,4
"316",55,6,4,5,3,4,6,2,4,5,1,2,1,1,2,5,2,3,4,3,1,1,5,6,6,7,7,2,5,1,19,1,3,4,1,3,8,3150,4
"317",411,1,1,5,5,3,2,2,3,3,3,3,2,1,2,5,1,4,6,1,1,5,5,1,5,5,7,6,5,1,73,1,1,7,2,4,7,5000,2
"318",39,4,5,2,5,3,6,2,5,5,1,4,1,1,4,5,5,1,5,1,4,1,7,3,5,5,6,7,5,1,45,1,3,4,2,3,7,2500,4
"319",58,3,5,5,2,2,6,3,2,5,2,1,1,2,2,5,1,6,1,2,4,1,5,2,3,6,7,7,5,1,57,1,1,4,5,2,6,4000,4
"320",400,2,2,4,5,1,3,2,3,6,1,1,2,2,3,5,3,4,4,1,5,2,3,7,4,3,6,1,5,1,24,1,3,4,2,3,5,1800,3
"321",258,4,5,5,5,4,6,2,2,2,2,2,2,2,4,5,2,1,1,3,5,2,2,7,6,3,7,5,5,1,19,1,1,4,2,2,7,2500,4
"322",398,4,5,5,3,2,3,3,4,4,3,5,3,5,4,5,1,1,2,3,4,1,4,6,5,6,6,4,5,1,20,1,2,4,2,2,6,3500,2
"323",168,4,4,5,5,2,4,5,6,1,2,5,4,5,4,5,5,1,2,3,2,1,1,2,5,3,7,5,5,2,28,1,2,7,5,2,7,48000,4
"324",130,5,2,4,2,2,4,5,3,7,1,3,2,1,1,5,2,1,4,2,5,1,6,2,4,2,6,7,5,2,18,1,3,5,2,2,7,10000,1
"325",141,2,2,3,4,3,4,4,3,2,3,4,5,2,5,5,4,1,1,5,2,1,6,2,5,4,5,6,5,2,22,1,1,5,3,2,5,4000,3
"326",195,6,4,3,4,4,2,2,3,3,3,4,2,2,4,5,1,1,1,3,2,7,5,4,7,7,7,6,5,2,20,1,2,4,2,2,6,1200,2
"327",207,4,7,6,5,2,6,4,2,4,2,1,1,2,1,5,5,1,2,5,5,1,6,4,7,4,6,1,5,1,26,1,3,6,2,4,7,15000,5
"328",369,4,4,2,4,4,1,4,4,2,1,2,1,4,1,5,4,2,1,2,3,1,4,1,6,6,5,7,5,1,18,1,3,5,5,4,6,1800,2
"329",277,6,4,3,5,4,1,7,4,2,3,3,5,1,6,5,5,1,5,4,4,1,6,5,7,3,4,4,5,1,29,1,2,5,2,1,5,4000,2
"330",105,5,5,6,2,7,4,2,3,5,6,1,5,3,2,5,2,1,2,5,1,1,5,1,5,2,6,2,5,2,27,1,1,6,2,1,5,NA,1
