"","id","low_rep_est1","low_rep_est2","low_rep_est3","low_rep_est4","low_rep_est5","low_rep_est_all","low_rep1","low_rep2","low_rep3","low_rep4","low_rep5","low_rep_all","addiction1","addiction2","addiction3","addiction4","addiction5","addiction6","addiction7","addiction8","dependency1","dependency2","dependency3","dependency4","dependency5","line_time_hour","line_time_minute","extroversion1","extroversion2","network1","network2","network3","network4","lonely1","lonely2","lonely3","lonely4","lonely5","lonely6","rm1","rm2","rm3","rm4","rm5","rm6","rm7","rm8","rm9","rm10","rm11","rm12","sex","age"
"121",1793,4,4,5,4,4,5,3,3,3,4,3,4,3,3,2,2,4,5,3,3,2,2,1,1,1,0,15,5,6,1,1,1,1,2,2,2,2,2,2,2,3,3,4,5,3,5,3,4,3,4,4,2,88
"122",1132,2,2,2,4,4,4,5,5,5,4,2,5,5,3,3,5,4,3,4,4,4,4,3,3,3,1,0,4,6,4,5,2,4,3,4,3,3,4,3,3,3,3,4,4,3,3,5,3,4,6,4,2,31
"123",1134,3,2,4,2,3,4,2,2,3,3,1,1,3,2,2,5,3,3,4,5,3,2,2,2,2,1,0,1,6,3,1,3,1,2,2,2,3,2,3,4,4,5,4,4,4,4,3,3,3,3,3,1,43
"124",513,3,3,3,3,3,3,1,1,1,1,1,1,1,6,1,4,3,1,1,1,1,1,1,1,2,0,3,4,5,2,4,4,5,3,3,2,3,2,2,4,4,4,4,4,4,4,4,4,4,4,4,2,51
"125",1167,1,1,3,4,3,3,3,2,2,1,2,3,1,2,2,4,4,1,4,4,4,1,2,1,2,0,30,5,4,3,4,5,4,2,2,2,2,1,1,4,4,4,5,5,3,5,4,5,4,4,4,1,45
"126",1550,4,5,4,4,3,4,3,2,2,4,2,4,1,3,2,2,2,2,2,2,2,1,2,1,3,0,15,2,4,2,2,3,3,3,2,3,5,2,3,3,3,2,3,3,3,5,4,3,4,5,4,2,37
"127",528,1,1,1,1,1,1,1,1,1,3,1,1,5,5,2,5,4,5,4,3,1,1,3,1,2,2,0,3,4,6,6,6,6,3,4,3,3,3,4,4,4,3,3,3,5,3,2,5,2,5,5,1,27
"128",775,5,5,6,5,5,5,3,3,3,3,3,4,3,3,1,4,4,4,3,4,1,3,2,1,2,0,10,1,4,1,1,1,1,2,2,3,4,4,5,3,4,4,4,4,4,4,4,4,4,4,4,2,55
"129",1748,3,3,4,3,3,4,3,3,3,3,3,4,3,5,4,3,5,2,5,5,4,1,1,1,1,0,10,5,4,4,4,4,5,4,4,4,2,2,2,4,5,5,2,2,5,2,5,2,5,2,3,1,55
"130",223,3,4,4,4,3,4,3,3,3,3,3,4,3,3,2,3,3,3,3,3,2,2,2,2,2,0,10,2,4,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4,3,3,4,3,4,3,3,1,38
"131",377,4,4,5,3,3,4,3,3,3,2,3,4,5,5,1,5,5,4,5,5,4,4,4,1,3,1,0,6,5,4,5,4,3,2,2,2,4,4,3,3,3,4,3,3,4,4,4,3,4,3,3,1,39
"132",1620,4,5,5,4,4,4,4,4,4,4,5,4,3,5,2,4,3,3,3,2,2,2,2,2,2,1,0,3,3,2,3,2,3,2,2,2,3,2,2,4,3,5,4,4,4,4,4,4,5,5,5,2,55
"133",650,2,2,2,2,2,2,1,1,1,1,1,1,1,2,1,3,4,2,1,2,2,2,2,2,2,0,15,2,5,4,4,4,3,2,2,3,2,2,2,4,3,5,4,4,4,4,4,4,4,4,4,2,45
"134",687,3,3,3,3,3,4,2,2,2,2,3,4,3,2,2,3,5,2,3,3,3,2,3,3,3,0,0,5,5,5,5,5,6,2,2,2,3,2,2,3,3,4,3,3,3,3,3,3,4,3,3,1,37
"135",1136,3,3,3,3,3,3,3,3,3,3,3,3,1,2,1,1,2,1,2,1,1,1,1,1,2,0,10,5,4,5,5,5,5,3,2,3,3,3,3,4,3,3,4,4,3,4,4,3,4,4,4,1,51
"136",500,4,4,6,5,3,4,1,1,1,1,1,4,1,1,1,2,5,4,6,4,1,4,4,1,2,1,0,2,2,5,6,7,5,4,4,5,3,3,3,5,5,5,4,5,6,5,4,4,4,4,4,2,29
"137",919,5,4,5,4,3,4,4,4,5,4,4,4,1,1,1,5,4,1,1,1,1,1,2,1,2,0,10,4,4,4,4,4,4,3,3,2,3,4,3,3,3,3,4,4,3,4,3,4,3,4,4,1,51
"138",1187,4,3,4,4,4,4,3,4,3,4,4,4,3,3,6,5,5,2,5,2,2,1,2,1,2,0,5,1,6,4,5,1,5,4,5,2,5,5,5,4,4,4,5,5,3,5,2,2,4,4,4,2,46
"139",517,3,4,4,3,3,4,2,3,4,2,2,4,2,4,1,2,4,2,5,3,2,2,3,2,2,0,15,2,3,3,3,3,4,4,3,3,4,4,4,2,5,5,5,5,4,3,4,2,3,2,2,2,53
"140",1822,1,1,1,1,1,1,1,1,1,1,1,1,4,4,3,4,5,3,3,2,2,3,3,3,3,1,0,3,4,3,3,5,3,3,2,2,3,3,2,4,5,5,2,3,5,2,4,2,4,4,2,1,29
"141",485,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,3,3,4,4,3,3,3,3,3,0,14,4,4,4,3,4,3,3,3,3,3,3,3,3,3,3,4,5,2,4,3,4,3,4,5,1,61
"142",561,4,3,4,3,3,4,4,3,4,3,3,4,3,3,2,2,5,3,3,2,4,1,2,2,2,0,25,5,6,6,5,5,6,2,4,2,2,2,2,4,4,4,2,3,5,3,2,3,5,3,3,1,43
"143",1708,5,5,6,3,3,5,4,4,5,3,4,4,5,5,1,5,5,4,6,3,3,1,3,2,2,0,15,6,6,6,7,7,6,2,3,1,2,2,2,3,3,4,2,3,1,2,2,2,2,2,2,1,44
"144",521,3,3,3,3,3,4,2,2,2,2,2,4,5,5,5,5,5,5,6,6,3,3,4,3,3,1,0,2,4,1,1,2,2,2,2,3,3,3,3,4,4,4,3,3,4,4,3,4,4,4,4,2,47
"145",753,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,4,1,0,10,2,4,2,3,3,1,2,1,2,2,2,2,2,3,5,5,5,5,5,5,3,4,3,3,1,51
"146",1470,2,2,3,4,3,4,3,3,5,4,4,4,2,4,1,1,6,2,2,1,3,1,4,2,2,0,50,5,2,5,6,4,6,1,1,1,2,3,2,5,5,4,4,3,5,3,4,3,3,3,4,1,32
"147",1128,5,6,6,6,5,6,5,6,6,5,6,6,1,1,1,5,2,1,1,1,2,1,1,2,2,0,5,1,2,1,2,1,3,2,2,1,4,2,2,5,6,3,4,6,3,3,3,2,3,2,2,2,23
"148",1812,2,2,2,2,2,4,2,2,2,2,2,3,4,3,2,5,6,3,6,3,1,4,2,1,3,6,0,1,3,2,2,3,4,2,2,2,2,2,2,4,4,5,5,5,3,4,3,3,3,3,3,2,40
"149",1338,1,1,1,1,1,1,2,1,1,1,1,2,2,2,1,2,5,1,3,2,2,1,2,2,1,0,10,4,4,3,3,3,4,1,1,1,3,2,2,4,4,5,4,4,5,5,4,5,5,5,5,1,47
"150",523,4,3,4,4,3,4,3,3,4,4,3,4,2,2,1,2,4,2,3,2,1,1,1,1,1,0,15,4,5,4,3,2,3,2,2,2,3,2,2,2,3,4,4,2,4,4,3,4,5,4,4,2,64
"151",1672,3,3,3,3,3,3,3,3,2,2,2,3,1,1,1,1,6,1,1,1,1,1,1,1,2,0,0,4,4,4,4,4,4,1,1,1,2,2,2,5,5,5,5,5,5,5,5,5,5,4,4,2,58
"152",363,4,4,4,4,4,4,3,3,3,4,3,4,2,2,2,2,4,1,2,2,2,2,2,2,2,0,30,1,5,2,1,2,1,4,4,4,4,4,5,5,5,5,5,5,4,5,4,4,4,4,5,2,44
"153",544,3,4,3,3,3,4,2,3,1,3,2,3,5,5,2,4,5,4,5,5,2,3,2,2,1,2,0,3,2,3,5,5,5,1,1,1,2,2,2,4,4,5,4,4,5,4,4,3,5,5,3,1,50
"154",281,2,5,5,5,5,5,2,5,5,5,5,5,3,3,5,3,3,2,5,3,4,4,4,4,4,1,0,2,3,2,5,5,5,4,3,3,4,4,4,4,4,5,5,5,5,5,4,3,5,5,5,1,43
"155",1671,2,2,2,2,2,2,1,1,1,1,1,1,3,3,1,3,4,1,1,1,1,1,1,1,3,0,30,2,4,4,4,4,4,4,2,3,2,2,2,3,3,3,4,4,3,4,4,3,4,3,4,1,60
"156",403,2,2,2,2,3,2,3,3,3,3,3,3,2,4,4,3,5,3,5,3,3,3,3,2,3,0,10,5,6,5,5,3,5,3,3,2,3,3,3,3,3,3,4,4,3,4,4,4,4,4,5,2,53
"157",1577,3,3,3,3,3,4,3,3,3,3,3,3,4,3,2,3,4,3,3,3,3,2,2,3,2,0,30,2,3,2,2,4,3,3,3,3,2,2,2,3,4,4,4,4,4,4,3,4,4,4,4,1,49
"158",542,3,3,3,3,3,4,3,3,3,3,3,4,3,5,2,3,3,3,3,3,2,2,3,2,1,1,0,2,6,2,2,2,2,3,2,4,4,4,4,2,2,2,3,5,4,3,4,5,4,5,5,1,43
"159",1158,2,3,4,4,4,4,3,4,4,3,4,4,4,5,3,3,4,3,5,3,2,1,3,1,3,0,30,4,4,3,4,4,4,4,4,3,4,4,4,3,3,5,3,4,3,3,4,3,3,3,4,1,55
"160",1641,4,4,4,4,4,4,4,4,4,4,4,4,3,1,1,1,1,1,1,1,1,1,1,1,2,0,5,4,5,4,4,4,4,2,4,3,3,4,4,3,4,4,3,4,4,3,4,4,4,4,4,1,49
"161",583,1,1,1,1,1,4,1,1,1,1,1,4,1,1,1,5,4,1,6,3,2,2,4,2,2,0,15,4,7,4,3,2,3,2,1,1,2,1,1,3,3,5,4,4,5,5,4,3,5,3,3,2,55
"162",817,3,5,5,5,3,4,3,3,4,3,3,4,3,2,1,5,5,3,4,3,2,2,2,2,3,0,0,2,2,4,1,3,1,2,2,2,2,3,3,4,4,4,4,4,4,4,4,4,3,4,4,1,71
"163",1208,3,3,4,2,1,3,2,2,4,1,1,2,5,5,1,2,4,5,6,4,3,2,2,2,3,1,0,3,3,4,4,4,4,4,2,3,3,3,3,5,3,4,4,4,3,3,3,2,3,2,2,2,44
"164",1108,3,3,3,3,3,3,2,2,2,3,2,3,4,4,5,3,5,5,3,3,2,3,2,3,2,1,0,3,5,2,3,5,3,3,4,3,2,2,4,3,3,2,5,3,4,3,2,4,4,3,3,2,65
"165",916,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,3,1,1,2,0,10,5,3,4,4,4,4,2,2,2,2,2,2,1,1,1,6,6,1,6,1,6,1,6,6,2,31
"166",1705,4,4,4,3,3,3,3,3,4,3,3,3,3,6,3,4,4,2,2,2,4,2,2,3,3,30,0,2,2,2,2,1,5,3,3,3,4,3,4,2,5,4,3,4,3,4,3,5,3,6,5,1,29
"167",809,4,5,4,3,3,4,2,2,1,3,3,4,5,4,3,5,5,4,3,4,3,2,4,3,4,0,30,5,5,3,5,6,5,3,4,2,2,2,3,3,2,4,4,3,2,3,4,3,5,3,3,1,27
"168",1173,2,2,2,3,2,2,1,2,5,3,2,2,2,2,2,3,3,1,3,3,1,2,2,1,1,0,30,2,3,4,4,4,3,1,1,2,2,2,4,5,5,3,4,5,3,4,4,3,3,3,3,1,75
"169",1784,4,5,4,3,4,4,4,3,5,4,4,4,5,4,5,4,6,5,6,4,4,3,4,3,2,0,30,5,2,5,6,5,6,4,5,3,2,1,3,4,5,4,3,2,4,4,3,3,5,3,2,1,31
"170",1796,2,2,2,2,3,3,1,1,1,1,1,1,3,4,1,4,5,1,4,3,1,1,1,1,3,0,0,4,4,2,4,2,5,2,2,2,3,2,2,4,2,5,4,5,3,5,3,4,5,3,4,2,51
"171",1646,4,4,4,3,4,4,3,3,3,3,3,3,3,2,1,4,4,3,4,2,3,3,1,1,2,0,0,2,3,4,4,4,3,4,4,3,4,3,4,5,5,5,5,5,4,3,4,4,3,3,3,2,47
"172",1826,1,1,1,1,1,4,1,1,1,1,1,4,1,1,1,3,5,1,2,1,1,1,1,1,2,0,10,3,3,5,6,7,5,2,2,3,3,2,2,3,3,5,4,4,3,5,3,3,4,3,4,1,55
"173",1243,2,3,4,4,4,4,3,2,4,4,4,4,3,2,2,3,3,1,2,1,1,2,1,1,3,0,0,1,5,5,5,5,3,5,5,3,4,4,4,3,3,5,5,4,5,5,5,3,4,3,3,2,50
"174",1745,4,2,4,3,3,4,2,3,4,3,3,3,2,3,5,3,3,3,1,3,2,2,3,3,2,0,0,3,5,5,6,6,6,3,3,3,2,2,2,2,4,3,5,4,4,4,4,4,4,3,3,1,53
"175",950,4,4,4,4,3,4,3,4,4,4,4,4,1,3,1,4,5,1,3,1,1,1,1,1,2,0,20,1,1,1,1,1,1,4,5,4,5,5,5,5,4,6,6,4,4,6,6,4,6,6,6,2,30
"176",1344,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,3,2,3,3,1,1,1,1,2,0,20,2,2,2,3,3,2,2,2,1,4,4,4,5,4,4,4,4,2,4,4,2,2,2,2,1,62
"177",912,4,4,4,4,4,4,4,4,4,4,4,4,2,2,1,1,3,1,1,1,1,1,1,1,1,0,0,2,5,4,4,4,5,2,2,2,3,3,3,4,4,4,4,4,4,4,3,4,3,4,4,2,55
"178",1052,2,2,2,2,2,4,2,2,3,1,2,4,3,6,3,5,7,6,7,5,4,5,5,4,4,6,0,6,5,6,5,5,5,1,2,1,2,2,2,4,4,4,4,5,4,4,3,4,4,4,4,2,40
"179",1070,4,4,4,4,4,4,1,1,1,1,1,3,1,2,1,2,1,1,1,1,1,1,1,1,3,0,10,3,4,1,1,1,1,3,2,3,5,4,4,3,3,3,4,4,4,3,4,4,4,3,4,2,42
"180",1234,4,4,4,4,3,4,3,3,3,4,3,4,3,5,5,1,5,2,2,1,1,4,4,1,2,0,0,3,5,2,6,3,4,2,4,3,4,4,4,3,4,3,4,4,2,3,2,2,3,3,4,1,55
"181",1672,3,3,3,3,3,3,3,3,2,2,2,3,1,1,1,1,6,1,1,1,1,1,1,1,2,0,0,4,4,4,4,4,4,1,1,1,2,2,2,5,5,5,5,5,5,5,5,5,5,4,4,2,58
"182",1642,2,2,2,2,2,4,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,0,5,6,2,2,3,2,4,2,1,1,2,2,2,5,4,4,4,4,3,4,4,4,4,4,4,1,60
"183",740,1,1,1,2,2,2,1,1,2,2,2,2,3,3,1,2,1,1,5,3,1,2,3,1,2,0,0,3,2,5,5,5,4,2,2,2,2,3,2,5,4,3,5,4,4,5,4,4,5,4,5,2,66
"184",1150,5,5,5,4,4,4,1,2,4,3,3,4,1,2,1,5,5,3,5,4,4,1,1,1,3,0,10,2,5,3,3,2,4,3,2,3,4,3,3,1,2,5,4,4,4,3,4,3,3,3,3,1,55
"185",270,3,3,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,0,15,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,4,3,4,3,4,4,1,61
"186",341,5,4,5,4,4,4,3,4,4,4,4,4,6,6,2,3,6,3,6,6,4,2,4,4,3,0,30,6,6,4,5,6,5,2,2,1,2,2,2,4,3,4,4,3,4,3,3,2,4,2,3,1,51
"187",992,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,3,3,3,3,3,0,30,4,4,4,4,4,4,3,3,3,4,4,4,3,3,3,4,4,3,4,3,4,3,4,4,1,59
"188",1264,6,5,5,6,6,5,5,5,6,6,5,5,3,4,1,3,5,3,1,3,2,3,3,2,3,1,0,2,5,1,1,1,2,2,2,2,2,2,2,4,3,3,3,4,4,2,3,3,4,2,3,1,21
"189",1583,4,4,4,4,4,4,3,4,4,4,3,4,3,3,2,4,3,2,2,2,1,1,2,2,1,0,10,4,4,4,4,4,4,3,3,2,3,2,2,3,3,3,2,3,4,4,3,5,3,4,4,1,52
"190",1751,3,3,3,3,3,4,2,2,2,2,2,3,3,4,5,3,5,3,1,1,2,2,2,3,4,0,30,2,5,6,6,6,6,4,2,3,2,2,2,3,3,4,3,3,4,3,2,3,3,3,3,2,30
"191",445,4,4,4,4,4,4,4,4,5,4,4,4,2,2,6,3,5,2,1,2,2,1,2,1,3,0,20,3,5,2,2,2,2,2,2,3,3,3,3,3,3,4,4,3,3,4,3,3,4,3,3,1,54
"192",1741,3,3,3,3,3,4,1,1,1,1,1,2,2,1,1,4,4,1,2,1,1,1,3,1,4,0,5,5,4,5,5,5,4,1,1,1,2,2,2,3,3,5,3,3,4,4,3,3,4,3,3,2,70
"193",992,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,3,3,3,3,3,0,30,4,4,4,4,4,4,3,3,3,4,4,4,3,3,3,4,4,3,4,3,4,3,4,4,1,59
"194",355,2,2,4,3,3,3,2,2,2,2,2,2,2,3,1,2,3,3,3,1,2,1,1,1,1,0,50,4,4,4,5,4,4,4,3,2,3,2,4,4,4,4,3,6,5,5,5,4,5,5,5,1,53
"195",1195,3,3,4,2,2,4,3,3,4,4,4,4,2,3,1,3,3,2,2,2,2,1,3,2,1,0,15,4,3,2,3,2,4,2,2,3,3,2,2,4,4,5,5,5,3,2,4,3,5,4,5,2,38
"196",1580,4,4,5,5,4,5,3,3,4,4,4,4,1,1,4,5,4,1,2,1,1,1,1,1,1,0,10,2,6,1,1,1,1,3,2,3,3,2,2,3,3,4,3,3,3,4,3,3,4,3,3,2,50
"197",1584,2,2,2,2,2,4,2,2,2,2,2,3,3,2,2,2,3,2,2,2,2,2,2,2,2,0,5,5,4,6,5,6,5,2,3,2,3,3,3,4,4,4,4,3,4,3,4,4,4,4,4,1,36
"198",1757,3,4,4,2,2,4,2,1,4,2,2,4,2,3,1,5,1,1,1,1,2,1,1,1,2,0,10,2,4,2,2,2,4,2,2,2,3,3,3,3,3,4,5,4,4,5,3,3,4,5,3,1,45
"199",591,3,2,2,3,3,3,3,3,3,3,3,3,1,2,2,1,2,5,4,4,2,2,2,2,2,1,30,3,3,4,4,5,5,4,4,3,3,3,3,3,4,3,4,3,4,3,3,3,4,3,4,1,41
"200",1009,6,6,6,6,6,6,5,5,6,5,6,5,5,4,1,4,4,1,4,4,1,1,3,1,2,0,20,2,4,1,1,2,1,5,2,4,2,2,3,4,4,3,3,5,3,3,4,4,4,4,4,1,50
"201",1024,4,4,4,4,3,5,4,4,4,3,3,4,5,5,4,5,7,6,5,6,2,2,3,2,3,4,0,1,1,5,5,5,5,5,4,4,4,4,4,2,3,3,2,3,5,3,3,4,4,2,2,1,44
"202",417,5,4,5,3,3,5,4,4,5,3,3,4,1,1,1,1,2,1,1,1,1,1,1,1,3,0,3,4,3,4,4,4,4,3,1,3,3,3,3,4,4,5,5,5,5,6,4,4,5,4,4,1,48
"203",1057,2,2,2,2,2,5,2,2,2,2,2,5,3,2,2,2,2,3,3,3,2,2,2,2,2,0,30,4,5,4,3,3,3,3,3,3,4,3,3,3,2,3,3,3,3,5,5,4,2,4,4,2,49
"204",1653,4,4,4,3,3,4,3,3,3,4,2,4,2,3,2,3,4,2,3,2,3,1,3,2,3,3,0,6,5,5,5,4,4,4,4,4,4,2,4,3,4,5,3,3,5,4,3,3,4,4,4,2,36
"205",1108,3,3,3,3,3,3,2,2,2,3,2,3,4,4,5,3,5,5,3,3,2,3,2,3,2,1,0,3,5,2,3,5,3,3,4,3,2,2,4,3,3,2,5,3,4,3,2,4,4,3,3,2,65
"206",580,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,1,1,4,4,4,4,4,4,3,3,3,3,3,3,4,4,4,3,3,4,3,4,3,4,3,3,2,33
"207",1673,3,3,4,3,4,4,3,3,3,3,3,4,3,2,2,3,4,2,2,3,2,2,3,2,4,0,45,4,4,6,6,6,6,2,2,2,2,2,2,5,5,5,5,5,3,4,4,4,5,5,5,1,28
"208",1544,4,4,3,3,3,3,3,4,4,3,4,3,3,3,3,3,2,2,4,4,3,3,3,3,3,0,30,4,4,4,4,4,4,3,3,3,3,3,3,4,2,4,4,4,3,4,3,4,3,4,4,1,57
"209",1159,4,4,5,4,5,4,4,5,5,5,5,3,4,3,3,2,2,2,2,2,2,2,1,1,1,0,15,1,2,1,1,1,1,5,2,5,4,4,4,1,1,6,4,5,6,6,3,4,6,4,6,2,52
"210",1284,6,6,6,5,4,5,6,6,6,5,5,5,5,6,2,2,2,2,4,5,1,1,4,1,4,2,0,6,7,5,7,6,6,1,1,1,4,4,2,5,5,3,5,5,1,5,5,3,5,5,3,1,60
"211",1712,4,5,5,5,5,5,5,5,5,4,5,5,2,3,1,6,2,7,5,2,1,1,1,3,2,0,10,2,6,5,6,6,6,3,3,2,5,5,4,3,3,5,5,5,5,3,3,3,5,3,2,1,35
"212",422,6,5,5,5,4,4,4,5,5,5,5,5,2,2,6,5,6,1,3,3,4,2,2,4,3,0,10,1,2,5,7,5,6,4,4,3,4,4,5,4,5,4,2,5,5,3,4,3,2,3,3,1,42
"213",848,4,4,4,3,3,4,3,3,3,3,3,3,2,5,2,4,5,3,5,4,4,3,4,4,2,0,15,3,3,5,5,5,5,3,3,2,4,4,4,3,4,3,3,3,3,3,3,3,4,3,3,2,52
"214",1243,2,3,4,4,4,4,3,2,4,4,4,4,3,2,2,3,3,1,2,1,1,2,1,1,3,0,0,1,5,5,5,5,3,5,5,3,4,4,4,3,3,5,5,4,5,5,5,3,4,3,3,2,50
"215",960,5,5,5,5,5,5,3,3,3,3,3,4,4,4,1,2,5,4,4,4,1,2,2,1,4,0,30,4,3,4,4,4,5,3,2,2,2,2,1,6,6,6,6,6,6,1,1,6,6,6,6,1,28
"216",1570,2,3,2,2,3,4,2,2,2,1,2,4,3,2,3,1,6,3,2,2,3,4,4,3,4,1,20,3,4,5,5,5,6,2,3,2,2,2,2,4,4,4,5,4,3,5,4,3,4,4,4,1,22
"217",1193,4,4,4,3,3,4,5,4,3,3,3,4,3,7,5,4,5,3,5,4,3,2,2,3,3,2,0,4,5,5,5,5,5,4,4,2,5,5,5,2,2,2,4,4,4,4,3,3,4,3,3,2,55
"218",631,2,3,3,3,2,4,2,2,2,2,2,4,1,1,1,1,5,1,1,1,1,1,1,1,3,1,30,1,2,2,5,5,3,4,2,4,5,5,5,5,3,5,4,3,5,5,5,3,5,4,4,1,36
"219",708,6,6,6,6,6,6,4,6,6,6,6,6,6,7,5,6,5,5,5,5,4,4,5,4,1,1,0,1,1,1,1,1,1,5,5,5,5,5,5,1,1,1,1,1,6,1,1,1,6,1,1,1,38
"220",669,1,1,1,1,1,4,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,7,7,1,1,1,1,1,1,1,5,5,5,6,6,5,6,6,1,6,1,6,1,6,5,1,33
"221",1140,4,4,4,4,3,4,4,4,4,4,2,4,1,1,1,3,5,1,2,1,4,1,1,2,3,0,3,5,4,2,3,3,3,1,1,2,3,2,2,4,4,4,4,4,5,4,4,3,4,3,3,1,40
"222",1674,4,4,4,3,3,4,4,4,4,3,3,4,4,3,2,3,5,3,3,3,2,2,3,2,2,0,15,3,4,2,4,2,4,3,3,2,3,2,2,4,3,4,4,4,4,4,4,4,4,4,4,1,33
"223",1721,3,3,2,2,3,3,2,2,2,2,2,3,1,2,1,2,5,3,3,1,4,2,1,2,2,0,20,4,4,2,5,5,5,4,4,4,5,4,4,3,4,4,4,4,5,4,3,5,4,5,5,2,32
"224",1344,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,3,2,3,3,1,1,1,1,2,0,20,2,2,2,3,3,2,2,2,1,4,4,4,5,4,4,4,4,2,4,4,2,2,2,2,1,62
"225",1225,3,4,5,4,2,4,1,1,1,3,2,3,5,7,2,1,5,5,3,5,2,1,5,1,4,0,0,6,5,4,3,3,3,1,1,1,2,2,2,3,3,5,4,3,4,5,3,4,2,4,4,2,56
"226",905,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,4,3,2,4,3,3,2,4,3,2,0,40,2,5,2,2,3,4,3,3,2,3,2,2,6,5,6,6,5,5,4,5,5,5,3,3,2,53
"227",585,3,3,3,3,3,4,4,3,3,3,3,4,4,5,2,3,3,3,3,3,2,2,2,2,2,0,20,3,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,4,3,3,3,4,4,3,3,1,49
"228",1440,3,3,3,3,3,4,3,3,3,3,3,4,3,3,3,3,3,3,3,3,2,2,2,2,3,0,45,3,2,3,6,5,5,3,3,2,3,3,3,4,4,4,4,4,3,3,4,3,4,3,3,1,46
"229",1043,4,4,4,4,4,4,3,3,4,3,3,4,2,2,2,2,2,2,2,2,2,2,2,2,3,0,10,2,3,3,5,3,4,4,4,3,4,3,4,3,3,4,3,3,4,4,3,3,4,3,3,1,46
"230",1616,5,5,3,6,2,5,4,4,5,6,4,4,1,1,1,5,2,2,3,1,1,1,2,3,3,0,10,2,2,2,2,3,4,4,4,5,5,4,4,2,3,4,4,5,5,3,4,3,2,3,3,1,21
"231",983,4,3,4,3,3,4,3,3,4,3,3,4,3,3,1,2,4,1,1,1,2,1,1,1,2,0,0,3,5,4,4,5,4,3,2,2,2,2,3,4,3,3,3,3,3,3,2,3,4,3,4,2,64
"232",1088,4,3,4,3,3,4,3,4,4,3,3,4,1,1,1,1,1,1,1,1,3,2,3,1,3,0,20,2,4,3,2,2,1,2,2,2,3,2,2,4,4,4,4,5,4,4,4,4,4,3,3,1,35
"233",1057,2,2,2,2,2,5,2,2,2,2,2,5,3,2,2,2,2,3,3,3,2,2,2,2,2,0,30,4,5,4,3,3,3,3,3,3,4,3,3,3,2,3,3,3,3,5,5,4,2,4,4,2,49
"234",1329,2,2,2,2,2,4,1,1,1,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,2,1,0,6,7,5,6,6,6,1,1,1,2,2,2,2,2,5,2,2,2,2,5,2,2,2,2,1,48
"235",872,2,2,4,2,2,3,1,1,2,1,2,3,2,2,1,2,2,1,2,1,1,1,1,1,2,2,0,3,6,6,5,4,4,2,2,2,2,3,2,2,2,4,3,3,3,5,3,4,4,4,3,1,48
"236",1411,4,4,4,4,4,4,3,3,4,4,3,4,3,5,1,2,2,2,2,2,1,1,1,1,2,0,10,2,2,4,4,3,2,3,3,3,4,4,3,3,3,4,4,4,4,5,3,4,5,4,4,1,48
"237",832,4,4,4,3,3,4,3,3,3,3,3,3,3,4,2,4,5,3,5,4,4,3,4,4,2,0,30,3,3,5,5,5,5,3,3,2,4,4,4,3,4,3,3,3,3,3,3,3,4,3,3,2,62
"238",576,4,4,4,3,3,4,4,4,5,3,3,4,2,2,2,2,2,2,2,2,2,2,2,2,2,5,0,2,2,2,3,2,2,3,3,2,4,4,4,3,2,4,3,3,4,3,4,4,4,3,3,1,44
"239",827,4,4,5,4,4,4,3,3,3,3,3,3,3,6,2,5,6,3,5,4,4,2,4,3,2,1,0,6,6,7,5,6,5,1,2,1,1,2,2,3,2,2,4,3,4,3,3,5,4,4,3,2,45
"240",1494,4,4,4,3,4,4,3,3,2,2,3,4,1,3,1,1,1,1,2,2,1,1,1,1,1,0,10,2,4,2,2,2,4,2,2,3,3,3,4,2,2,4,3,3,4,3,2,3,2,3,3,1,58
"241",545,4,4,4,3,3,4,3,3,4,4,4,4,2,3,3,3,2,2,1,1,1,1,1,1,1,1,0,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,2,56
"242",338,4,4,4,4,4,4,3,4,4,3,4,4,1,1,1,1,3,1,1,1,1,1,1,1,3,0,10,4,3,4,4,4,4,2,2,2,4,4,4,4,3,4,4,4,4,4,4,4,4,3,3,1,46
