"id","low_rep_est1","low_rep_est2","low_rep_est3","low_rep_est4","low_rep_est5","low_rep_est_all","low_rep1","low_rep2","low_rep3","low_rep4","low_rep5","low_rep_all","addiction1","addiction2","addiction3","addiction4","addiction5","addiction6","addiction7","addiction8","dependency1","dependency2","dependency3","dependency4","dependency5","line_time_hour","line_time_minute","extroversion1","extroversion2","network1","network2","network3","network4","lonely1","lonely2","lonely3","lonely4","lonely5","lonely6","rm1","rm2","rm3","rm4","rm5","rm6","rm7","rm8","rm9","rm10","rm11","rm12","sex","age"
411,3,3,3,3,3,3,2,2,2,2,2,1,4,2,1,1,4,2,2,2,2,1,1,1,2,0,10,3,2,3,4,3,6,2,2,2,4,4,4,1,2,5,5,6,5,4,4,4,5,5,5,1,58
1121,3,4,5,5,3,4,2,2,4,4,3,4,1,4,3,3,3,2,2,1,1,3,2,1,2,1,0,3,4,4,4,4,4,5,4,3,4,4,4,4,3,2,4,4,3,4,3,4,3,5,4,1,39
1279,6,5,5,5,5,5,4,3,3,3,3,4,3,5,2,3,4,5,2,2,2,2,2,2,1,1,30,2,1,2,4,3,4,2,3,3,4,4,4,3,6,5,3,2,4,4,3,3,4,3,4,1,53
825,3,3,3,3,3,4,3,3,3,3,3,4,3,3,2,3,4,3,3,3,3,2,2,2,1,1,0,4,5,5,5,5,5,3,3,2,3,3,3,3,3,2,3,4,3,4,3,4,4,4,4,1,46
1799,4,5,5,4,4,5,4,4,4,4,4,4,2,3,2,3,3,2,2,2,3,2,2,2,4,0,30,2,4,5,5,4,4,3,3,3,3,2,3,3,6,4,3,3,4,3,3,3,3,3,2,1,51
460,4,4,4,3,2,4,4,4,4,3,2,4,2,3,5,2,2,3,3,3,2,2,3,2,2,0,10,2,1,5,5,5,4,5,4,5,5,5,5,5,4,4,4,3,4,3,5,3,4,2,2,1,38
1564,4,4,4,4,4,4,4,4,4,4,4,4,4,3,5,4,4,5,4,3,3,5,4,3,3,1,0,4,4,5,6,6,5,3,3,3,3,2,2,6,6,6,6,6,4,5,5,5,5,5,5,2,45
637,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,2,1,1,1,1,1,1,2,0,5,7,4,5,6,7,7,1,1,2,2,2,2,6,6,5,6,6,6,6,6,5,6,5,5,1,58
898,5,5,5,5,5,6,2,2,3,3,2,4,5,5,1,2,2,1,4,1,1,1,1,1,4,0,0,4,3,1,1,1,1,2,2,3,5,4,5,4,4,2,4,3,4,2,3,5,3,3,4,1,48
1097,4,5,5,4,4,4,4,5,3,3,6,5,1,5,6,2,4,3,2,2,4,1,2,4,3,0,30,3,3,4,4,3,4,2,2,2,3,2,2,5,4,5,4,4,4,2,4,4,4,5,5,1,45
1410,3,3,1,1,2,4,2,2,2,1,2,3,4,5,1,4,6,4,6,3,1,3,2,1,2,3,0,6,6,4,5,4,4,2,2,2,3,3,3,4,4,4,3,5,3,5,3,4,3,4,5,1,59
1323,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,3,5,3,2,2,2,2,3,2,1,0,0,3,5,3,4,2,2,4,3,4,4,4,4,4,3,4,3,4,4,4,3,3,3,3,3,1,40
1498,2,2,3,3,2,2,1,1,1,1,1,1,3,3,1,4,4,2,2,3,1,1,1,1,2,1,0,3,4,3,3,2,2,2,2,1,4,2,2,2,3,4,2,3,2,4,4,3,5,5,5,2,56
231,3,4,4,2,2,4,5,5,1,3,3,1,5,6,2,5,6,2,4,4,3,2,3,4,4,2,0,4,5,2,5,5,5,2,4,2,2,2,2,3,4,4,3,2,3,4,3,3,3,3,3,1,22
770,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,6,2,7,5,1,1,1,1,2,0,30,5,5,2,2,2,4,3,1,2,2,2,3,4,3,4,4,4,3,4,3,5,4,5,5,2,47
671,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,2,4,1,1,1,2,2,5,2,2,1,30,4,1,4,4,4,4,2,1,3,2,2,2,4,4,3,4,5,4,4,4,3,5,4,5,1,52
624,4,4,4,4,4,4,1,1,1,1,1,3,4,3,3,3,5,4,3,3,2,1,2,2,2,1,0,2,2,3,3,2,4,3,3,3,3,3,3,3,4,4,5,4,3,5,4,5,5,5,5,1,54
529,2,2,2,3,3,3,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,3,1,2,0,4,4,4,4,4,3,3,3,3,3,3,3,3,3,2,4,4,3,4,3,4,3,4,4,2,48
852,4,5,6,5,5,4,3,3,2,3,3,4,2,5,2,6,6,3,5,4,4,3,4,3,3,0,30,1,4,1,1,1,1,4,4,4,4,4,4,2,3,4,4,4,4,4,3,4,4,3,3,1,50
816,3,5,5,5,5,4,3,3,2,3,3,4,1,5,3,2,4,2,2,4,1,3,2,1,1,0,30,2,6,2,1,2,1,3,2,3,4,4,4,3,2,3,4,4,4,3,2,4,2,5,5,2,47
1803,1,1,2,2,1,4,1,5,1,3,2,5,2,1,2,6,5,2,2,2,4,1,1,3,1,0,30,3,3,4,3,4,3,4,2,3,4,4,2,2,3,5,3,3,5,5,5,3,5,4,4,2,49
1676,3,3,3,2,2,3,2,2,2,2,2,2,4,3,2,5,4,3,4,3,2,2,2,2,2,1,0,1,3,1,1,1,1,2,2,1,4,4,2,5,5,5,5,6,3,5,6,4,5,4,4,2,88
1734,1,1,1,1,1,2,1,1,2,1,1,2,1,1,1,1,4,1,1,1,4,3,4,3,2,0,10,6,6,5,6,7,6,2,2,1,2,2,2,5,5,2,5,4,3,5,5,4,4,4,4,1,46
542,2,2,1,3,1,2,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,3,2,1,2,0,20,4,4,1,1,2,1,2,1,2,3,3,2,3,3,4,4,4,3,4,3,4,4,5,3,1,37
728,1,2,5,2,3,4,1,2,3,2,2,4,3,2,2,2,6,2,3,4,1,2,2,1,2,0,15,3,4,5,5,5,6,3,3,3,4,3,2,4,4,4,4,3,4,3,4,3,4,4,3,1,56
1244,3,3,3,3,2,3,3,3,3,3,3,3,3,2,1,2,2,1,2,1,1,1,1,1,2,0,10,2,1,2,3,3,1,3,3,3,3,3,3,3,4,3,2,4,4,3,3,3,3,3,3,1,57
1659,4,4,4,5,3,4,1,3,2,2,2,2,5,5,5,6,6,6,7,5,1,1,2,2,1,2,30,1,2,1,1,2,1,1,1,1,3,3,1,4,3,4,4,2,4,4,2,3,4,3,3,2,64
913,2,2,2,2,2,3,2,2,2,2,2,2,2,2,1,1,5,3,2,2,1,1,3,1,1,0,0,4,3,3,5,5,6,3,3,3,3,3,3,2,2,2,3,3,4,4,3,4,4,5,4,1,67
337,4,4,4,4,4,4,3,3,4,3,3,4,3,3,2,3,4,3,3,3,2,2,2,2,3,0,30,2,1,4,3,3,3,4,3,3,4,4,4,3,3,4,3,3,4,3,3,3,4,3,3,1,63
1154,5,6,5,6,6,5,3,4,4,6,5,5,5,4,2,3,4,6,4,4,2,2,3,2,2,1,0,1,5,4,4,4,4,5,4,4,4,4,4,4,1,2,3,3,3,2,2,4,4,3,3,2,51
472,4,3,4,3,3,3,1,1,1,1,1,3,2,2,1,2,5,2,3,2,4,2,3,2,1,0,10,5,5,4,5,5,5,2,1,1,3,2,2,5,5,4,5,5,4,5,5,4,5,4,4,1,60
495,2,1,2,3,3,3,2,2,2,2,2,2,3,5,5,5,6,2,1,1,4,3,4,4,2,1,0,7,6,4,5,5,5,1,4,1,3,3,3,4,2,2,4,3,2,4,4,2,1,1,1,1,55
1613,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,1,6,2,1,1,3,1,4,1,2,0,30,4,4,2,2,2,2,1,1,1,4,4,4,2,2,2,2,2,2,3,5,3,4,3,4,1,65
1333,3,3,3,3,3,3,1,1,2,1,1,2,1,1,1,1,3,1,2,1,2,1,2,3,2,0,0,3,3,3,3,4,3,2,2,1,2,2,2,4,4,4,4,4,4,3,4,3,4,3,3,2,59
319,4,4,3,3,3,4,4,3,3,3,2,3,1,1,2,6,3,2,2,2,2,2,2,2,2,0,30,3,3,4,4,5,5,2,2,2,4,4,3,3,3,3,5,4,4,3,4,4,3,4,4,1,54
478,4,5,5,2,3,4,2,2,2,1,2,5,1,1,1,2,5,1,1,1,1,1,1,1,2,0,5,1,2,1,1,1,1,2,3,2,5,4,5,2,2,4,4,5,4,4,4,4,4,4,4,1,47
1365,6,5,6,5,4,5,4,4,4,3,3,4,5,6,2,6,4,2,3,3,2,1,2,1,1,2,0,2,2,2,2,2,5,2,4,2,3,2,2,2,2,5,4,3,4,5,3,5,4,5,5,2,55
1232,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,3,3,1,1,1,1,1,1,1,4,4,4,4,4,5,5,5,4,5,4,3,4,4,4,1,69
1120,2,2,2,2,2,4,2,2,2,2,2,5,1,3,1,1,3,1,1,1,2,1,1,1,2,0,20,1,5,1,1,1,1,2,1,3,5,5,5,4,4,3,3,5,2,4,4,3,4,3,5,1,35
579,4,4,4,4,4,4,4,4,4,4,4,4,3,5,2,4,5,5,5,5,4,3,3,4,3,2,0,4,4,4,4,4,4,3,3,4,3,3,3,2,3,3,3,4,4,2,4,3,4,3,3,1,21
775,3,3,3,3,3,4,3,3,3,3,3,4,3,3,5,4,4,5,3,3,4,3,4,3,2,0,0,1,1,2,2,4,1,1,2,2,3,3,3,5,5,5,5,5,5,5,4,3,5,4,4,1,40
635,3,4,3,3,5,4,3,3,2,3,3,4,2,2,1,3,6,2,1,1,2,2,2,2,1,0,5,1,3,1,4,3,4,4,3,4,4,4,4,2,2,4,4,3,4,5,2,4,3,5,5,1,56
1224,2,2,2,2,2,3,2,2,2,2,2,3,3,2,2,2,1,3,1,1,1,1,1,1,2,0,20,2,3,3,5,4,4,3,3,2,4,3,3,3,2,2,4,5,3,6,2,5,3,3,3,1,46
1484,3,3,3,3,3,2,3,3,3,3,3,4,5,5,5,2,6,4,2,2,2,2,2,1,3,0,0,4,6,6,6,7,4,2,3,3,4,3,3,3,4,4,3,4,4,4,3,3,4,3,3,1,50
1335,4,4,5,5,3,4,3,3,5,3,2,4,5,4,1,2,5,2,4,4,1,2,3,1,4,0,15,3,3,3,2,2,2,2,2,2,2,2,2,4,4,5,5,5,4,5,4,3,3,3,3,1,62
507,4,4,6,4,4,4,4,4,4,4,4,4,1,3,1,1,3,1,2,3,1,2,1,1,1,0,40,5,6,4,5,4,4,2,2,2,2,2,2,3,3,4,3,3,3,5,3,3,5,3,3,2,45
1147,3,4,4,4,4,4,3,3,3,3,2,3,2,2,1,2,4,2,3,2,2,2,3,2,2,0,5,3,5,4,4,4,4,3,3,2,3,3,3,3,4,5,2,4,4,3,3,3,4,3,3,2,38
1301,4,4,4,4,4,4,3,3,3,3,3,3,2,5,2,4,5,2,5,3,2,2,2,2,2,0,0,5,5,3,3,4,5,2,2,3,3,2,2,5,5,6,5,6,4,3,5,4,6,5,5,2,51
1000,4,3,4,3,3,3,2,2,3,3,2,2,1,1,1,1,3,1,4,1,1,1,1,1,3,0,30,1,1,2,2,2,2,4,4,4,5,4,5,4,4,3,3,5,4,3,3,4,3,2,2,2,49
1814,4,4,4,4,4,4,4,3,4,3,3,4,3,5,1,3,3,2,3,3,1,2,1,1,2,0,0,3,4,1,2,1,1,2,4,2,4,4,4,2,2,5,4,4,5,4,5,3,3,3,3,1,64
1226,1,1,1,1,1,1,1,1,1,1,1,1,1,6,7,7,4,2,4,3,2,1,2,2,3,0,30,6,2,2,2,2,2,3,2,2,3,3,3,3,3,5,4,3,3,2,4,1,4,2,2,1,46
670,1,1,1,1,1,3,1,1,1,1,1,3,1,1,1,1,2,5,3,4,1,1,2,1,2,2,0,3,7,4,4,4,4,3,3,2,4,4,4,3,5,3,3,4,5,3,3,3,3,3,3,1,40
219,4,4,5,4,4,4,4,5,6,3,3,4,5,6,4,5,6,6,5,5,4,4,4,3,3,2,30,6,6,5,6,6,7,2,2,2,2,3,2,3,3,4,3,3,3,4,3,3,3,3,3,2,54
1373,4,4,4,3,3,4,3,3,3,3,3,3,3,5,3,3,3,3,3,3,2,2,2,2,4,0,5,3,4,3,3,3,3,2,2,2,3,3,3,2,4,4,3,2,4,3,4,4,4,3,4,2,48
510,4,4,5,4,4,5,3,4,4,4,4,4,2,2,3,2,6,2,3,3,2,2,2,2,2,0,20,3,4,4,4,4,5,5,3,4,2,1,1,4,4,4,3,4,3,3,2,3,4,3,3,1,51
1155,5,5,5,5,5,5,5,5,5,5,5,5,1,2,1,5,2,1,3,3,1,1,1,3,3,0,0,2,2,1,2,1,1,3,2,2,4,4,4,4,4,4,2,4,3,3,4,2,5,2,2,1,42
1349,3,3,2,2,2,3,3,3,3,3,3,2,4,5,3,4,5,4,5,5,2,2,2,2,3,0,30,2,1,4,5,5,6,4,4,5,3,3,3,4,4,4,3,3,3,4,3,3,3,3,3,1,30
446,3,3,3,3,3,3,3,3,3,3,3,3,4,4,2,3,4,4,3,5,2,1,2,1,1,1,0,4,4,5,5,5,4,3,3,3,3,3,3,3,4,2,3,4,3,3,4,4,4,5,5,1,50
1180,1,1,1,1,1,1,2,1,1,1,1,1,3,3,5,5,6,3,1,1,4,1,1,2,2,1,0,3,4,5,6,6,6,1,1,1,4,2,2,3,3,6,6,5,3,3,3,3,3,3,3,1,43
1309,5,5,5,5,4,5,4,5,4,3,3,5,5,6,5,6,6,3,5,5,3,2,4,3,2,2,30,3,4,4,5,5,5,3,2,3,4,3,3,4,5,4,4,4,5,4,4,3,4,5,4,2,59
1584,5,5,4,5,4,5,5,5,5,4,4,4,3,2,1,3,4,4,1,1,1,3,2,3,2,0,0,5,4,3,5,5,5,4,3,3,3,3,3,4,4,3,4,4,3,3,3,3,4,3,3,1,37
1505,3,4,4,3,4,4,2,3,3,3,2,4,3,3,4,4,5,5,7,4,2,3,4,2,5,0,30,3,3,4,4,5,4,3,3,3,3,3,2,5,4,5,5,5,3,4,5,3,4,3,3,1,56
632,2,2,2,1,1,3,1,1,1,1,1,3,1,1,1,1,5,5,2,3,1,1,2,1,2,0,30,2,2,1,2,2,2,3,2,2,3,3,3,4,4,4,4,5,3,4,3,4,4,3,3,2,50
1668,2,2,2,2,2,4,1,1,1,1,1,2,4,4,2,3,2,5,2,4,3,5,2,4,3,6,0,4,4,4,4,4,4,3,2,3,2,2,2,5,3,4,4,4,3,4,4,3,3,3,3,2,50
1559,5,4,5,5,5,5,5,5,5,4,4,4,2,2,1,2,5,1,5,3,1,2,2,3,4,1,0,4,3,4,5,5,4,2,2,3,3,3,3,4,4,3,4,5,3,4,3,4,1,4,2,1,51
1207,2,2,4,4,4,4,3,4,3,4,4,4,4,5,5,2,5,4,4,3,3,2,2,3,3,0,40,4,5,5,6,6,5,2,2,2,2,2,2,5,5,5,5,5,4,5,6,4,6,3,3,1,41
1616,4,5,5,6,5,6,4,4,4,6,6,4,5,4,1,3,4,1,4,4,4,2,3,2,3,0,0,2,5,1,1,1,1,3,3,3,3,3,3,5,4,5,6,4,3,5,3,5,2,4,4,1,34
294,3,4,2,2,2,5,3,3,3,3,3,3,3,3,2,2,3,3,2,1,1,1,1,1,2,1,30,6,5,6,5,5,6,1,1,1,2,2,2,4,4,5,2,5,4,5,4,5,5,5,5,1,57
951,4,5,5,6,5,5,4,5,5,6,5,5,5,3,3,4,4,4,4,3,4,4,4,2,4,1,30,4,4,3,4,4,4,2,2,1,4,4,4,2,1,2,2,1,4,3,3,4,4,3,3,1,45
300,3,3,4,3,2,4,3,3,3,2,3,4,1,1,4,1,4,1,1,1,1,1,2,1,3,1,30,3,3,3,4,5,5,2,2,2,2,2,2,3,3,4,3,3,5,5,3,3,5,3,3,1,50
472,4,4,4,3,3,3,2,2,2,2,1,3,6,7,6,5,6,2,6,4,2,3,3,2,2,4,0,5,5,5,5,6,5,5,4,4,2,2,2,5,4,3,5,5,4,3,4,3,4,4,3,2,42
1224,2,2,4,1,2,2,1,1,1,2,2,2,3,3,1,3,4,4,3,3,4,4,3,4,4,0,15,4,4,4,4,4,4,3,4,3,3,3,3,3,3,4,4,4,4,4,3,3,4,4,4,2,54
1809,3,5,5,2,3,3,3,3,4,4,4,4,1,4,1,3,2,1,2,2,4,2,2,3,4,0,30,1,2,6,6,6,5,3,4,3,3,2,3,3,4,4,3,3,3,3,4,3,3,1,1,1,29
484,4,5,5,3,3,5,2,2,2,2,2,4,1,1,2,5,5,1,1,1,1,1,1,1,3,0,30,1,2,2,2,1,1,1,2,4,4,4,5,1,1,4,1,1,4,2,5,2,4,2,2,1,57
825,4,4,5,4,4,4,3,2,2,2,2,3,4,3,1,4,5,2,4,4,3,2,3,2,1,0,20,1,3,5,4,3,3,3,3,4,2,2,3,4,4,4,4,4,4,3,3,4,4,4,5,2,53
1524,5,5,5,4,5,4,4,4,3,4,4,4,3,5,3,1,5,4,2,1,2,3,3,1,2,1,0,4,2,3,5,5,5,4,3,3,4,4,4,4,5,4,4,5,4,3,5,4,5,3,4,1,33
1540,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,2,0,5,6,6,6,6,7,2,2,2,2,2,2,4,3,3,5,6,4,5,4,3,3,3,4,1,46
557,4,4,4,3,3,3,2,2,2,2,2,2,4,4,4,4,4,3,4,5,3,3,3,1,1,1,0,4,4,4,4,4,4,3,3,3,3,2,2,3,4,5,5,3,4,3,3,2,2,2,2,1,59
1620,4,5,5,4,5,4,4,4,4,4,4,3,2,2,2,3,5,2,3,2,3,2,2,2,3,0,5,2,3,2,6,6,5,2,2,2,5,5,5,2,4,4,3,4,4,4,2,4,4,4,4,1,43
409,3,5,5,5,5,4,3,3,3,3,3,4,1,5,1,2,2,1,1,2,2,1,1,1,3,0,15,2,2,1,1,2,1,2,1,4,4,3,4,4,3,5,3,3,5,5,2,4,5,4,4,1,45
553,1,1,3,2,2,2,1,1,4,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,4,3,1,1,1,1,1,1,1,3,3,3,4,4,4,5,5,3,5,4,4,5,4,4,1,54
849,4,5,5,5,5,5,3,3,3,3,4,4,3,3,2,2,5,3,2,2,2,2,4,2,2,0,10,1,3,1,1,1,1,3,2,3,5,5,5,5,5,5,5,5,5,5,3,5,6,4,5,2,34
582,4,4,4,2,3,4,3,3,3,3,3,4,2,2,1,2,3,2,2,2,2,3,2,1,2,0,10,2,1,2,2,4,2,3,2,3,3,3,3,4,4,4,4,4,2,4,3,4,4,4,4,2,33
927,4,4,4,3,3,4,3,3,3,3,3,4,2,5,2,4,6,3,5,4,2,3,3,2,3,0,15,5,5,5,5,5,5,4,4,4,4,4,4,4,3,3,4,3,4,3,3,3,5,4,5,2,22
563,1,1,2,4,4,3,2,2,2,2,2,3,3,4,5,6,6,3,2,2,3,4,3,3,3,0,10,6,7,5,5,4,4,2,2,1,2,2,2,3,3,5,4,3,6,4,4,3,5,3,2,1,35
782,6,6,6,5,5,6,4,3,2,3,3,4,3,6,3,2,6,5,2,5,2,4,4,4,2,1,30,6,5,3,3,3,3,1,1,1,2,3,3,4,4,5,5,5,5,5,4,4,5,4,3,2,50
507,4,4,5,4,5,5,4,5,5,4,5,5,2,6,3,5,5,3,3,3,1,1,1,1,2,1,0,5,4,5,5,4,5,1,2,2,3,3,3,5,5,5,2,3,4,3,4,3,5,3,3,2,64
606,2,5,5,4,4,3,2,1,2,5,1,2,1,2,1,3,6,3,1,2,1,1,2,1,2,1,0,4,2,5,7,7,4,3,3,2,3,2,2,2,5,4,2,5,2,3,3,2,4,2,2,1,54
1786,2,2,5,2,3,3,2,2,2,1,2,3,3,2,1,3,5,2,1,1,1,2,2,1,2,5,0,3,3,3,3,2,5,1,1,1,3,1,1,3,3,4,3,2,4,3,3,5,5,3,5,1,52
1070,2,2,2,3,2,3,1,1,1,1,1,2,3,4,2,5,5,3,1,1,1,1,3,1,2,0,10,4,5,2,4,4,5,3,2,2,2,2,2,4,4,4,4,4,5,5,4,5,2,4,5,1,38
295,4,4,4,4,4,4,4,4,4,4,4,4,3,2,6,4,4,3,3,1,2,2,3,2,2,0,15,3,3,3,4,4,4,3,1,3,5,5,3,3,3,4,4,4,4,3,3,4,4,4,3,2,42
1576,4,4,4,4,4,4,3,3,3,3,3,4,3,1,1,1,2,1,1,1,1,1,1,1,1,0,5,4,4,4,4,5,5,3,2,3,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,1,46
1433,1,2,2,1,1,2,4,3,3,3,3,3,3,5,2,5,6,6,6,5,2,4,2,4,5,2,0,7,6,7,7,7,7,2,4,2,2,2,2,6,6,6,6,6,6,4,1,3,4,3,2,2,56
677,3,3,2,4,3,1,3,3,5,4,5,3,1,1,1,2,4,1,1,2,1,1,1,1,1,0,2,6,1,1,1,1,1,3,1,2,5,5,5,6,6,6,6,6,3,3,4,2,4,3,3,1,79
1355,4,4,5,3,3,4,2,2,2,2,2,4,3,2,1,5,4,4,4,4,2,2,2,1,2,0,15,5,5,2,4,4,4,2,2,2,3,3,2,3,3,3,3,3,3,3,2,4,3,3,3,1,55
1515,3,2,5,3,2,2,3,4,4,3,4,2,6,6,5,5,6,5,4,3,3,2,4,2,3,0,30,3,3,5,6,6,5,4,2,2,2,2,2,4,4,4,3,3,4,3,2,3,3,3,3,2,49
1136,4,4,4,4,3,4,4,4,4,3,3,4,3,3,3,4,5,3,3,3,4,2,2,4,1,0,10,1,3,2,2,2,2,4,4,4,4,4,4,3,3,4,3,4,4,3,3,4,3,4,3,2,34
623,6,6,6,6,6,6,6,5,6,5,6,6,7,5,7,7,6,5,5,7,4,3,4,5,3,2,0,1,4,2,1,5,1,4,5,2,5,5,5,2,4,6,4,4,5,5,4,4,5,4,4,1,35
1512,4,4,4,4,4,4,3,3,4,4,4,4,1,1,4,3,3,1,1,2,3,2,2,3,3,0,0,4,3,4,4,3,3,3,3,3,4,4,4,4,4,3,5,3,3,3,3,3,3,3,3,1,55
478,4,5,5,4,4,5,4,5,5,4,5,6,3,3,2,2,5,2,3,2,4,2,4,4,2,0,20,3,3,4,5,4,5,3,1,3,5,4,4,4,3,4,5,5,5,5,4,3,4,4,4,1,57
220,4,4,5,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,5,5,5,5,5,5,2,3,3,5,5,3,4,4,4,4,4,4,1,37
355,3,3,3,3,3,2,2,2,2,3,3,2,3,1,1,1,4,2,1,1,2,1,2,1,3,0,10,1,4,7,6,4,3,5,4,4,5,4,4,2,3,3,4,4,3,4,4,4,3,4,4,1,45
1050,3,3,3,3,3,3,1,1,1,1,1,2,2,2,2,5,4,2,3,2,2,2,2,2,2,0,15,2,6,4,5,6,3,2,2,1,2,1,2,3,3,4,4,4,4,4,4,4,4,4,4,2,53
624,4,4,5,4,4,4,3,3,3,3,3,3,3,6,3,6,5,1,2,1,1,1,1,1,1,0,0,2,3,3,2,2,2,4,4,4,4,3,3,4,3,5,4,4,4,3,3,3,3,3,4,1,53
1755,3,3,3,3,3,4,3,3,3,4,3,4,2,3,1,3,5,3,4,5,3,2,2,2,1,1,0,1,3,2,3,3,3,2,2,2,3,3,2,5,4,5,5,5,5,4,5,4,5,5,6,2,72
1674,2,4,4,4,4,4,3,3,4,3,3,4,3,5,1,4,5,2,2,2,2,2,2,2,2,0,30,2,2,2,3,3,5,3,3,2,4,4,4,3,3,4,4,5,3,3,3,4,3,4,3,2,44
859,3,4,4,4,4,5,3,3,4,4,3,4,1,1,6,1,5,1,5,1,4,4,3,4,3,0,30,4,6,4,5,2,4,3,3,4,3,3,3,5,4,5,4,4,5,4,4,3,5,4,4,1,39
1236,4,4,3,3,3,4,2,3,3,4,3,4,3,3,4,3,3,5,3,5,2,3,4,1,3,2,0,5,2,4,5,5,5,3,3,2,2,2,2,4,5,5,4,5,2,4,5,3,1,3,3,1,20
387,1,2,3,1,1,3,1,1,1,1,1,3,2,2,2,4,6,2,2,2,3,2,3,3,2,2,0,1,2,2,2,2,4,4,4,3,5,5,5,2,2,1,5,4,1,6,3,5,5,5,5,1,40
1194,4,4,4,3,3,4,3,4,3,3,3,4,3,5,5,3,6,4,4,3,2,2,2,2,3,0,45,4,5,4,4,4,3,2,2,2,4,4,3,6,5,3,2,3,2,5,5,5,4,4,4,1,50
1249,3,3,3,3,3,3,2,2,2,2,3,3,4,5,2,4,5,4,4,4,2,2,3,2,3,1,0,1,2,5,5,5,5,2,2,1,2,2,2,5,4,4,4,4,4,4,4,3,3,3,3,1,47
849,4,5,5,5,5,5,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,0,10,2,1,1,1,1,1,1,1,1,5,5,5,3,3,5,5,3,5,4,3,4,5,4,4,1,53
1817,3,3,4,3,3,4,3,3,3,3,3,4,1,1,1,1,3,1,1,1,1,1,1,1,1,0,1,6,6,2,4,4,5,2,2,1,2,2,2,5,6,5,5,4,3,3,4,3,5,3,2,1,45
599,2,3,3,3,3,4,4,2,2,2,2,3,1,1,1,5,6,1,2,1,2,1,1,1,4,0,15,1,3,2,7,5,2,5,3,4,5,5,5,3,3,4,4,4,4,4,3,3,5,4,3,1,30
1494,6,5,5,4,4,4,4,4,4,3,4,4,5,6,3,5,5,7,7,5,4,3,4,4,2,1,30,3,2,4,4,4,4,1,1,1,4,4,4,6,5,2,2,3,4,3,4,5,3,4,4,1,47
651,4,4,5,3,2,4,2,2,2,2,2,3,1,1,2,2,6,1,1,1,2,2,2,2,2,0,20,1,3,1,3,2,5,4,2,4,5,2,3,3,3,4,5,5,5,5,3,4,4,4,4,1,56
386,3,3,4,3,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,3,0,5,3,6,5,5,4,2,2,2,2,3,2,5,4,5,4,4,4,5,5,3,6,3,3,2,58
1745,5,5,5,4,4,4,3,3,5,3,3,4,2,3,2,3,4,3,3,3,1,1,1,1,1,0,15,2,3,3,3,4,3,2,2,2,3,3,3,3,3,4,2,3,4,3,3,2,2,3,3,1,64
374,4,4,5,5,5,5,2,3,3,1,1,2,2,3,2,4,6,1,5,2,4,1,1,1,1,0,15,1,2,4,4,4,4,4,3,5,5,4,5,3,3,3,4,3,4,3,3,3,4,3,3,2,50
1554,4,4,5,5,5,5,4,4,4,4,4,4,4,4,5,4,6,4,3,3,2,2,2,2,3,0,30,3,4,5,5,5,5,4,4,3,4,4,4,2,2,2,5,5,3,4,3,3,3,3,3,1,45
1199,4,4,5,5,5,5,4,4,4,5,4,4,2,2,2,4,5,1,5,1,3,1,2,2,3,0,30,2,5,1,1,1,1,2,2,4,4,4,4,3,1,4,3,1,5,4,3,3,3,3,3,1,47
1294,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,5,6,1,5,2,2,2,2,2,3,0,10,3,3,3,3,3,2,2,2,2,2,3,2,3,3,3,4,3,4,4,3,4,3,5,2,1,63
1194,4,4,5,4,5,4,3,4,4,5,5,4,3,4,7,4,3,3,5,4,4,2,4,3,2,0,30,2,4,2,2,3,2,3,2,3,2,2,2,4,2,4,5,5,5,4,3,4,3,4,4,1,50
236,5,5,5,5,5,5,4,4,4,4,5,5,2,5,3,2,5,3,6,4,1,1,1,1,2,0,15,1,1,1,2,3,2,5,5,5,4,3,4,2,2,4,4,5,4,4,2,4,5,5,4,1,50
823,3,5,4,3,4,4,3,3,3,3,3,2,2,5,3,3,3,3,2,2,1,2,2,1,2,0,30,2,1,5,4,4,5,4,4,4,4,4,4,3,3,4,3,3,4,3,4,4,4,4,4,2,50
553,3,3,5,3,2,4,2,2,3,3,2,3,2,2,2,5,4,4,2,1,1,1,1,1,2,1,0,4,5,5,5,5,4,2,2,2,3,3,3,4,4,4,3,5,4,5,4,5,4,5,5,1,71
