"id","low_rep_est1","low_rep_est2","low_rep_est3","low_rep_est4","low_rep_est5","low_rep_est_all","low_rep1","low_rep2","low_rep3","low_rep4","low_rep5","low_rep_all","addiction1","addiction2","addiction3","addiction4","addiction5","addiction6","addiction7","addiction8","dependency1","dependency2","dependency3","dependency4","dependency5","line_time_hour","line_time_minute","extroversion1","extroversion2","network1","network2","network3","network4","lonely1","lonely2","lonely3","lonely4","lonely5","lonely6","rm1","rm2","rm3","rm4","rm5","rm6","rm7","rm8","rm9","rm10","rm11","rm12","sex","age"
726,4,5,4,3,3,4,1,2,2,2,1,3,3,5,1,7,6,3,5,5,4,3,3,3,2,1,0,6,7,5,4,5,4,3,3,2,4,3,3,3,3,4,4,3,4,4,3,4,4,5,4,1,38
1692,2,3,4,4,4,4,2,3,4,5,4,4,1,1,1,2,5,1,5,2,1,1,2,1,1,0,0,2,4,1,4,3,4,3,3,3,5,4,3,3,3,5,3,3,3,4,3,3,3,3,4,2,27
673,5,5,5,4,4,5,2,3,4,3,4,4,3,4,2,4,3,2,4,3,1,1,1,1,2,1,30,3,3,1,3,2,4,2,1,2,4,2,2,4,5,4,4,5,5,4,5,4,4,4,4,1,60
530,5,5,5,4,5,6,4,3,4,3,3,4,2,2,1,3,1,1,2,1,1,1,1,1,2,0,20,2,3,1,2,1,2,2,2,2,5,4,4,3,4,4,3,4,3,3,2,3,3,3,3,1,43
1165,4,5,4,4,4,5,4,4,4,4,4,5,2,2,2,1,6,2,3,1,2,2,2,1,2,0,30,3,5,1,2,2,4,1,2,3,3,3,3,3,4,3,3,4,4,3,4,3,3,3,4,1,38
253,5,5,5,3,3,4,3,3,3,3,3,3,1,3,1,3,4,2,2,3,2,1,1,1,1,0,0,1,4,2,3,4,4,5,4,4,3,2,3,5,4,5,4,3,4,4,4,3,4,3,3,1,57
1769,3,2,3,3,2,4,1,2,2,1,1,2,1,2,1,3,3,1,2,1,2,1,1,1,1,0,5,1,4,1,2,2,1,2,2,2,3,3,3,4,4,4,4,4,4,4,4,3,4,4,3,2,70
1455,1,1,2,1,2,1,1,2,2,2,2,2,3,2,1,3,4,4,4,3,2,2,2,1,3,0,30,4,4,5,6,7,6,4,3,3,2,2,2,5,4,5,5,6,6,5,4,6,4,5,5,2,55
927,4,4,4,3,2,4,3,3,4,3,3,4,2,2,3,2,3,2,2,1,2,1,1,1,3,1,0,1,3,4,3,1,2,3,2,3,5,5,5,4,4,5,4,3,4,5,4,4,3,4,3,1,48
436,5,5,5,4,4,4,3,3,4,3,3,4,3,6,2,5,5,2,4,4,4,2,2,3,3,0,15,3,4,2,2,1,3,2,2,2,2,2,2,2,3,5,1,1,3,3,3,2,4,4,3,2,29
1505,4,3,4,3,3,5,4,4,5,2,3,4,3,2,2,4,3,2,1,1,3,2,2,1,3,0,5,3,5,1,2,2,2,2,2,3,5,4,3,3,3,4,3,3,3,5,1,3,4,2,2,2,41
1335,4,4,4,4,3,4,3,2,2,3,2,2,2,1,4,3,5,2,1,2,1,1,1,2,1,1,0,4,4,4,4,3,3,4,4,4,5,3,4,6,4,3,4,4,3,4,3,3,3,4,4,1,44
1654,4,3,4,3,4,4,3,3,3,3,3,4,1,2,1,4,4,1,2,1,1,1,1,1,1,0,0,6,3,5,5,6,5,2,1,1,2,2,2,4,4,4,5,4,3,5,4,2,4,4,4,2,45
444,2,3,3,2,2,4,3,4,5,3,3,4,3,6,1,5,6,2,6,4,3,2,2,2,3,0,50,5,4,4,3,4,5,2,2,2,2,2,2,3,4,5,5,4,5,4,3,3,5,4,4,2,46
380,5,5,5,5,5,5,4,4,4,3,3,4,5,7,5,4,5,5,5,4,3,2,3,3,2,1,30,3,4,1,1,2,2,4,3,3,5,4,4,1,2,3,3,3,2,3,3,3,2,3,3,1,56
927,4,5,5,4,3,4,2,3,3,3,3,4,5,7,3,5,5,3,6,6,2,2,3,1,3,0,0,3,4,2,3,4,4,2,3,4,5,3,4,4,3,3,3,3,3,4,1,3,3,4,4,1,36
1189,2,1,2,3,3,3,3,3,4,4,3,4,3,3,2,1,2,1,2,3,1,1,1,1,3,0,30,3,3,2,1,1,1,3,3,3,4,4,4,3,2,5,4,4,2,3,2,3,2,3,3,1,50
872,1,1,3,1,1,3,1,1,1,1,1,2,2,3,1,3,3,2,2,4,2,1,1,1,1,0,0,3,4,3,5,5,5,3,3,3,3,3,4,6,4,4,4,4,3,3,3,4,4,4,4,2,55
490,4,3,2,2,2,3,3,2,2,2,2,3,2,1,2,4,4,2,4,2,1,1,3,1,1,0,0,4,5,4,5,6,4,4,4,3,4,4,4,2,4,3,4,3,4,4,4,3,3,3,3,1,51
1685,2,2,2,1,1,3,3,2,2,3,3,4,3,2,2,3,3,1,2,1,2,1,1,2,2,0,5,5,5,4,5,5,5,2,3,2,2,1,2,3,3,3,4,4,3,3,4,3,3,2,2,1,53
1644,3,4,4,3,3,4,4,4,4,4,4,4,5,6,4,3,5,6,6,5,3,5,4,4,2,1,0,2,5,2,3,3,4,4,4,5,4,4,3,3,4,5,3,3,5,3,4,4,5,2,3,1,30
261,5,5,4,4,3,4,3,3,3,2,3,2,1,2,2,3,3,3,5,2,3,2,2,2,2,0,30,3,4,4,5,5,5,3,2,2,3,2,3,3,5,5,5,4,5,4,6,2,5,3,2,2,47
1577,3,4,4,3,3,4,2,2,2,3,2,2,2,2,1,2,1,2,2,1,2,1,2,2,1,0,0,2,5,2,3,3,3,3,3,3,3,3,2,3,3,4,6,5,4,5,3,4,5,4,4,1,35
1309,3,3,3,2,2,4,3,2,3,3,3,4,2,4,3,4,4,2,1,2,2,1,3,3,2,0,0,2,4,2,3,3,2,2,3,1,3,3,3,4,3,4,3,4,3,4,4,3,5,4,4,1,45
943,3,3,2,1,1,3,3,3,2,2,3,4,1,1,1,3,1,1,1,1,2,1,1,1,2,0,10,1,4,3,2,2,2,4,4,3,4,4,5,2,2,3,3,3,2,4,4,4,2,3,3,1,54
1682,5,4,4,5,5,4,3,2,2,3,2,3,1,1,1,2,4,1,1,1,2,2,1,1,1,0,20,2,1,3,4,4,3,4,4,4,4,4,4,3,3,4,5,4,4,3,5,3,3,2,2,1,62
546,1,1,1,1,1,2,1,2,2,1,2,2,1,2,1,4,1,1,1,1,2,1,1,2,1,0,30,2,3,1,2,1,3,2,2,2,3,2,2,3,3,4,3,3,4,4,3,4,4,4,5,1,45
1427,4,5,5,4,3,4,2,3,4,3,2,2,3,3,2,4,3,2,3,3,2,2,1,1,2,0,15,1,3,4,4,4,3,5,4,3,4,3,4,3,3,4,4,3,4,3,4,3,4,3,3,2,42
1015,4,2,2,3,3,4,3,3,3,3,2,4,1,2,3,3,2,2,1,2,2,1,2,1,2,0,0,3,5,5,5,5,5,2,2,2,2,2,3,3,3,3,3,4,3,4,2,4,3,3,4,1,61
938,4,4,4,4,4,3,3,4,4,5,3,4,3,3,3,5,1,1,5,3,4,2,2,3,2,0,0,4,7,3,2,3,2,2,2,2,4,4,5,3,2,4,4,3,3,4,3,3,2,3,4,1,55
628,3,4,4,4,3,4,3,3,3,2,2,2,1,2,2,4,5,3,2,1,2,2,2,1,3,0,30,5,6,5,4,3,4,1,3,1,3,3,4,4,4,4,4,4,3,3,4,4,4,4,4,2,72
1356,3,4,2,3,3,4,3,3,3,2,3,5,2,3,3,4,5,2,4,2,3,2,3,3,3,0,30,6,5,3,4,4,4,3,3,2,4,3,3,5,3,4,3,3,4,4,3,4,3,3,4,2,48
1543,5,4,4,5,5,4,3,2,2,3,3,2,2,2,2,3,2,3,3,5,3,2,3,3,2,0,15,1,3,1,2,2,1,3,3,3,4,3,3,3,3,3,2,4,4,3,3,4,4,3,4,2,41
1540,3,3,3,2,2,4,3,2,2,2,2,3,2,2,1,2,5,1,2,2,2,1,1,1,1,0,0,1,2,3,5,5,5,2,2,3,3,2,2,3,4,4,5,6,6,6,4,4,5,3,3,2,41
551,1,1,1,2,1,2,2,2,3,1,1,3,2,1,2,4,3,3,2,2,2,2,2,3,1,1,5,3,4,3,4,3,4,2,1,1,2,3,4,5,5,5,4,4,3,4,4,4,4,4,3,1,53
798,1,1,1,1,1,3,1,1,1,1,1,3,1,1,3,4,2,2,1,1,2,1,2,2,4,0,10,3,4,2,3,4,2,3,3,3,4,3,4,3,3,2,2,4,2,3,3,2,2,3,3,1,30
591,2,1,2,2,3,4,3,3,4,3,3,4,1,1,1,4,3,1,1,1,2,1,1,2,3,0,0,2,4,1,2,1,2,3,1,2,4,5,5,3,3,3,2,3,5,4,3,5,2,4,4,1,50
1425,3,4,4,2,3,4,3,4,3,2,3,4,5,5,2,3,5,2,3,4,3,3,4,2,4,0,0,7,5,4,4,5,4,1,1,1,3,2,2,6,5,4,4,5,2,5,3,3,4,4,3,1,66
1587,4,5,4,5,4,4,3,3,2,2,2,3,2,2,3,1,5,2,3,2,2,2,1,2,2,0,0,1,3,2,1,1,2,3,2,3,3,3,3,3,3,2,3,4,4,4,3,4,2,5,5,1,35
794,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,3,2,1,1,1,2,2,2,2,1,0,0,2,4,1,1,1,1,3,2,3,2,2,2,3,3,4,5,6,3,3,4,3,4,3,3,1,33
1793,1,1,1,1,1,2,1,1,1,2,2,2,4,6,2,5,6,5,3,3,2,2,3,2,1,0,30,3,4,2,4,2,5,2,2,4,4,2,2,5,5,4,6,5,3,4,4,3,5,3,4,2,46
300,4,4,4,4,4,4,4,5,5,5,5,4,4,5,2,6,6,5,6,3,3,1,4,3,2,0,30,3,4,5,6,5,5,3,2,3,3,2,3,5,3,3,5,5,3,4,3,4,2,4,3,1,51
663,4,4,5,5,5,5,3,4,3,2,2,4,2,2,2,1,2,2,3,1,1,2,1,1,1,0,10,2,1,3,4,4,4,3,3,4,5,4,3,2,2,3,3,3,4,3,3,3,3,4,3,1,48
208,3,4,4,4,3,4,2,3,4,3,2,3,2,2,1,4,3,2,3,2,1,1,1,1,1,1,15,5,6,4,4,4,3,1,1,1,2,2,2,4,5,4,4,5,4,4,4,4,5,4,4,1,47
1024,4,4,4,5,4,4,2,2,2,3,2,2,1,1,1,3,3,1,2,1,1,1,2,1,1,0,30,1,4,2,3,2,4,2,2,2,5,3,3,3,2,4,3,3,4,3,3,2,4,3,3,1,52
773,3,3,2,3,3,4,3,3,3,3,3,4,4,5,1,2,5,3,5,4,2,1,1,2,1,0,30,2,4,1,1,2,3,3,2,3,4,4,4,2,3,4,4,3,4,2,3,2,3,3,3,1,59
1182,4,4,4,5,4,5,4,4,4,3,3,4,3,3,1,3,5,1,4,3,2,3,4,1,2,0,30,3,3,5,5,6,4,4,4,3,3,4,4,1,2,4,4,4,3,5,3,3,4,4,4,1,45
491,3,3,4,3,3,4,3,3,3,3,2,4,3,5,3,3,4,6,4,5,3,4,3,3,2,2,0,3,4,6,6,5,6,1,2,1,4,4,3,5,5,5,4,3,4,4,3,4,4,4,4,1,53
1366,2,2,1,2,2,2,1,3,2,2,2,1,1,1,1,3,2,1,2,1,2,2,3,2,2,0,15,2,5,2,5,3,4,2,2,1,4,4,4,4,3,5,6,5,3,6,4,4,3,5,4,2,27
209,5,6,5,3,2,5,3,4,4,3,3,4,1,3,1,2,3,2,3,2,1,1,1,1,2,0,0,7,5,4,4,4,4,3,3,2,3,2,2,5,6,5,4,5,3,4,3,3,4,4,3,1,30
1119,2,1,1,1,1,1,2,2,1,2,2,2,4,4,1,6,4,6,6,5,3,3,4,3,2,1,30,4,3,4,2,4,3,4,4,2,3,2,3,4,5,4,6,5,1,4,3,3,1,3,3,1,28
1334,3,3,4,1,2,4,1,3,3,2,2,4,2,3,2,2,3,3,2,1,2,2,1,1,1,1,0,5,6,2,3,3,1,4,3,2,2,2,2,3,3,4,5,5,4,4,5,4,5,4,4,1,45
1143,1,1,2,1,1,3,1,1,1,1,1,3,2,3,1,1,1,2,2,3,1,1,2,1,2,4,0,4,5,2,1,1,3,2,2,2,3,3,3,4,5,2,5,5,3,3,3,4,4,4,5,1,49
1232,4,5,5,3,3,3,2,3,3,3,3,4,1,3,2,2,5,2,4,2,2,2,1,1,2,0,30,4,6,4,6,5,4,2,2,2,2,2,2,3,2,3,2,4,3,4,4,4,3,3,3,1,56
1509,3,3,3,3,3,2,2,3,3,2,2,3,2,5,2,2,4,3,5,4,3,2,1,2,3,0,0,6,4,4,4,3,4,3,4,3,2,3,2,4,4,3,4,3,4,3,3,4,3,3,4,1,57
1649,3,4,5,4,2,4,3,4,5,3,2,4,1,3,2,2,3,2,1,2,1,1,1,1,1,0,15,2,2,3,4,4,3,3,2,2,5,4,4,3,3,4,4,3,4,6,2,3,3,3,3,1,46
1357,3,4,4,4,4,4,3,3,4,3,3,4,3,3,1,4,2,2,3,2,1,1,1,1,2,0,3,2,2,2,2,2,4,2,2,1,3,3,3,3,3,4,5,4,3,5,3,3,3,4,4,2,56
1641,4,4,4,4,4,4,3,4,5,4,4,4,3,3,2,3,5,1,5,1,2,2,3,2,2,1,5,3,6,5,4,4,6,3,3,3,3,1,2,5,6,5,4,5,4,4,4,3,5,3,3,2,43
364,4,4,4,5,5,5,4,4,5,4,4,4,5,4,2,5,5,3,5,4,1,2,3,1,3,0,10,5,3,6,7,6,5,3,3,2,2,3,3,4,4,4,3,3,3,3,3,1,4,3,3,1,69
251,6,5,5,5,5,5,4,6,5,5,4,4,4,5,5,5,5,6,5,6,5,4,4,4,2,0,30,1,2,5,6,5,5,5,5,5,4,4,4,3,3,4,3,4,3,4,4,4,4,4,3,1,31
707,4,5,4,4,4,4,5,4,5,4,4,4,3,5,5,5,6,4,4,3,4,3,4,4,3,0,0,5,5,4,5,5,5,2,3,4,3,3,3,3,4,3,3,4,3,2,2,3,3,2,2,1,44
1627,3,4,5,2,3,4,2,2,3,1,1,4,1,1,2,1,5,2,4,2,1,1,1,2,2,0,0,3,3,3,2,3,2,4,2,3,3,2,2,4,3,5,3,3,3,2,3,2,3,2,2,1,38
770,4,3,2,3,4,4,2,3,2,3,3,4,5,6,1,5,5,5,5,4,3,2,3,2,2,0,45,5,6,1,1,1,1,2,2,2,3,3,3,4,3,4,4,4,4,4,3,4,4,5,4,2,50
1750,1,2,2,1,1,3,1,1,1,1,1,4,1,1,2,2,2,1,1,1,1,1,1,3,2,0,0,2,6,1,1,2,1,2,2,2,4,3,3,2,1,2,4,2,3,4,3,5,1,4,4,1,51
370,4,2,4,4,3,4,4,3,5,4,3,4,1,2,1,3,3,1,2,3,2,1,3,2,1,0,10,4,3,2,2,3,2,3,2,3,3,3,3,4,4,5,4,5,4,4,3,4,4,4,4,2,47
244,3,4,4,4,4,4,2,3,3,2,2,2,3,1,5,4,6,2,4,4,2,3,4,2,3,0,10,1,4,3,5,5,7,2,3,2,4,4,4,4,5,4,4,5,5,3,3,3,3,4,4,1,42
735,4,3,5,3,3,5,3,5,4,3,2,4,1,1,1,2,4,2,1,1,1,1,1,1,1,0,0,3,4,3,1,2,2,2,2,3,4,3,4,3,3,5,5,5,4,5,5,3,4,3,3,1,72
569,4,4,4,5,3,4,3,4,4,4,4,4,2,3,3,6,4,4,4,5,3,3,2,3,2,0,0,1,3,5,3,4,2,5,4,3,4,4,4,5,3,4,4,4,5,4,4,5,4,6,6,2,47
223,1,2,2,2,2,2,1,1,1,1,1,2,2,3,1,4,6,2,4,3,2,1,1,1,2,0,30,5,3,4,6,5,6,4,2,2,2,2,2,3,3,4,3,3,4,2,4,3,4,3,3,1,36
1072,2,2,2,2,2,4,3,3,3,1,2,4,1,1,2,2,4,3,4,3,3,1,1,1,1,0,15,2,6,2,2,1,2,2,2,2,4,4,4,2,2,1,4,5,3,3,2,4,2,3,4,1,48
826,3,3,1,2,2,3,3,2,2,2,1,1,3,5,1,2,5,5,5,3,2,2,1,2,2,2,0,2,4,4,3,4,4,2,4,4,3,2,3,4,3,6,5,3,5,5,5,3,5,4,4,2,50
1418,3,3,4,3,3,4,2,1,4,3,2,2,3,4,1,1,5,1,3,1,1,1,2,2,1,0,10,2,2,2,3,4,3,4,3,3,4,4,3,4,4,6,4,3,4,4,6,4,5,4,4,1,71
351,6,5,5,5,5,5,4,5,4,5,5,4,1,2,2,3,4,1,2,1,1,1,1,1,1,0,0,5,6,2,2,4,4,4,3,4,5,4,4,2,3,3,4,5,4,3,3,3,2,3,4,1,47
1510,5,5,5,3,3,4,4,4,4,3,3,4,2,5,1,2,3,3,2,2,1,1,2,1,2,0,0,4,4,4,4,2,3,4,4,4,5,4,3,4,4,3,4,4,3,3,4,2,3,3,4,1,53
745,4,5,5,5,4,5,3,3,4,3,3,4,2,2,2,6,5,3,3,3,3,1,3,2,2,0,15,4,3,2,2,4,3,2,1,2,3,3,3,3,3,5,3,2,4,4,2,3,4,3,3,1,65
1090,2,2,4,1,1,3,1,1,1,1,1,4,2,2,3,4,6,2,6,3,4,2,3,3,2,1,15,4,5,3,6,4,5,3,2,3,3,2,2,4,5,4,4,5,5,3,3,3,5,2,3,1,32
1184,4,4,5,4,4,4,4,4,4,3,3,4,5,5,2,4,4,2,5,3,1,1,2,1,1,0,5,4,4,5,4,4,5,1,2,1,3,2,3,4,4,5,6,4,3,6,3,3,4,3,4,2,60
973,1,1,3,3,3,3,2,3,3,3,3,3,1,1,2,1,2,1,1,2,1,2,2,1,4,0,0,2,5,2,4,4,5,2,2,2,3,3,3,3,3,5,3,4,4,5,3,5,3,4,5,1,35
694,1,3,4,4,4,4,3,4,4,4,5,4,4,3,2,5,5,3,4,1,2,1,1,1,3,0,0,4,5,3,4,4,3,3,2,3,3,3,3,3,3,4,3,4,4,4,3,4,4,4,4,1,50
1399,4,3,4,3,3,4,1,1,2,2,1,3,1,2,1,3,2,1,3,1,1,2,2,2,2,0,30,1,1,4,1,1,1,2,2,2,3,3,3,3,2,3,3,4,3,4,2,3,3,4,4,1,53
375,1,2,3,3,2,4,1,1,2,2,1,2,1,1,1,3,4,1,1,1,1,2,1,1,2,0,10,1,2,1,1,1,1,4,3,3,5,4,5,3,3,3,4,4,5,4,5,3,4,2,2,2,56
434,4,3,2,1,1,3,2,1,1,1,2,2,3,2,5,5,5,2,3,3,2,2,3,2,1,0,30,3,3,3,6,5,6,2,2,1,2,2,2,3,4,5,4,4,5,4,4,3,4,4,3,2,31
974,5,4,5,4,4,5,3,4,4,4,3,4,2,2,2,3,6,2,2,2,1,1,2,1,1,0,0,4,5,2,3,3,4,2,2,2,5,3,3,3,2,5,4,4,3,3,4,3,4,3,3,1,64
456,3,3,3,3,3,4,4,4,2,3,3,4,3,1,1,2,4,1,1,1,2,2,2,1,4,0,0,5,5,4,3,4,1,1,3,1,3,3,3,3,1,3,2,2,3,3,3,3,3,3,3,1,42
1071,3,4,3,5,4,4,3,3,2,3,3,4,2,2,1,4,6,4,3,2,1,1,2,2,2,0,3,1,3,3,2,3,5,2,2,4,5,4,4,3,3,1,2,4,3,3,3,4,4,4,4,2,41
500,2,4,5,3,4,3,3,3,4,3,3,3,5,3,3,4,3,2,4,2,2,2,2,2,1,0,0,3,3,3,4,2,3,2,2,4,4,4,3,2,3,3,3,3,4,4,4,3,5,5,5,2,44
1803,1,1,2,2,2,4,1,2,1,2,1,4,2,2,1,2,4,1,4,3,2,2,2,1,2,0,30,5,2,4,5,6,6,2,2,3,3,2,2,5,5,5,4,5,4,4,3,5,4,5,4,1,45
797,2,1,1,1,1,2,1,1,1,1,1,1,3,2,2,3,1,2,2,2,4,1,2,3,3,0,5,6,4,3,6,5,5,3,2,2,3,2,2,4,3,4,4,4,4,5,3,3,4,4,4,1,27
776,1,2,1,2,2,1,1,1,1,1,1,1,1,2,2,3,6,2,2,1,1,2,2,2,1,0,10,4,4,2,1,1,3,2,2,3,3,2,3,4,4,5,5,4,4,4,5,5,5,5,5,2,43
563,4,4,4,4,4,4,3,4,3,5,5,4,2,1,1,5,5,2,3,2,2,2,1,1,3,0,0,2,4,3,4,4,2,3,2,4,4,3,4,2,3,3,3,4,3,4,3,3,4,3,4,2,36
1315,2,3,3,4,3,4,2,1,2,3,3,4,1,2,1,1,4,1,3,1,1,1,1,1,1,0,20,2,1,1,3,3,3,3,2,3,3,2,2,4,5,4,4,5,5,4,5,3,5,4,4,2,22
1323,3,3,3,3,3,3,3,4,4,4,5,4,3,2,4,2,2,2,2,3,2,3,2,2,3,0,5,3,5,3,4,4,4,2,3,2,2,3,3,3,3,3,2,3,5,4,3,3,4,3,3,2,46
1789,2,3,3,3,3,4,2,2,3,3,3,4,3,2,4,2,3,2,3,2,2,2,2,2,2,0,30,4,5,4,5,4,4,2,2,2,2,3,2,1,3,3,5,4,2,4,3,3,3,3,3,1,48
1230,5,6,6,4,4,5,3,4,5,3,2,4,3,5,5,6,4,6,6,4,2,3,3,2,2,0,5,2,3,4,3,3,1,3,2,2,4,4,3,3,3,4,6,4,3,4,4,4,3,4,3,1,61
1001,1,2,3,1,2,3,1,1,2,1,2,2,2,1,1,3,4,2,4,1,2,1,3,1,1,0,20,3,3,4,3,4,3,2,1,1,2,2,2,4,3,3,4,5,2,4,4,3,4,4,3,1,69
356,1,1,1,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,2,1,3,3,2,3,1,1,30,5,4,3,5,4,5,3,2,2,3,2,2,3,3,3,4,5,2,4,4,4,2,4,3,1,46
542,6,5,5,5,6,5,5,5,4,5,5,4,5,3,2,6,3,3,3,4,3,5,4,5,4,0,15,3,1,4,4,5,2,3,4,3,3,4,3,4,4,4,4,3,4,4,4,3,5,3,3,1,47
485,3,3,4,3,3,4,3,4,4,2,3,3,1,2,1,2,4,2,1,2,2,2,2,1,1,0,20,2,2,1,2,2,2,3,3,3,5,4,5,4,6,5,3,4,4,3,4,2,4,3,3,2,47
1511,4,4,5,4,4,5,2,2,3,3,3,4,2,4,2,1,1,2,1,1,3,1,2,2,2,0,15,1,2,4,5,3,4,4,3,4,4,4,3,4,5,4,3,3,6,5,5,3,5,4,3,1,24
869,1,1,3,2,1,3,1,2,2,2,1,3,1,1,1,3,4,1,1,1,1,1,2,2,2,0,0,6,5,3,4,5,5,1,1,1,3,2,2,3,4,5,4,4,3,1,3,3,4,3,2,2,50
1263,3,4,3,3,3,3,3,3,3,3,3,4,2,4,1,2,5,3,5,2,2,2,2,2,2,0,5,5,3,4,5,5,5,4,5,3,3,2,1,4,6,4,4,4,4,4,6,3,3,3,3,2,32
949,1,2,2,2,1,2,1,1,3,2,2,3,3,3,1,2,4,3,4,2,1,2,2,1,1,0,15,3,3,3,3,5,5,2,2,4,5,5,5,5,4,4,4,4,4,3,3,2,3,2,1,2,48
1237,2,2,2,3,2,4,3,2,2,2,2,4,1,3,1,2,1,1,2,1,2,1,2,1,2,0,10,2,3,1,2,1,1,3,3,3,3,4,3,4,3,4,5,4,4,2,4,4,3,3,4,1,30
664,4,3,4,3,2,4,1,2,3,2,1,2,1,2,1,3,2,2,2,1,1,1,1,1,1,0,10,2,3,2,4,4,4,4,2,4,4,3,3,3,4,5,4,4,4,4,4,3,5,4,3,2,46
1033,3,2,3,2,2,3,3,3,3,3,3,3,3,4,4,3,5,2,2,3,2,2,2,2,3,1,10,4,3,4,5,5,5,2,3,2,3,2,2,5,5,5,4,4,4,4,4,4,5,3,4,1,57
1177,1,1,1,1,1,1,1,1,2,1,1,2,3,4,2,2,5,2,5,2,1,2,3,1,1,0,15,4,6,3,2,4,3,2,5,2,2,2,2,2,3,4,4,2,3,4,3,3,4,4,4,1,61
694,3,2,2,3,3,4,1,1,1,1,1,4,3,3,2,3,2,2,3,2,3,1,1,2,3,0,5,5,6,5,4,5,3,2,2,2,3,2,2,3,3,5,4,3,4,5,3,3,4,3,3,2,42
1672,3,3,4,5,4,4,3,3,4,4,3,3,2,1,1,4,4,1,1,1,1,1,1,1,1,0,15,1,5,1,1,2,2,3,4,3,4,2,2,3,3,4,4,4,4,4,3,4,4,6,5,1,44
1168,3,3,4,4,2,3,2,2,3,3,3,2,2,1,1,3,5,3,2,1,2,1,1,2,2,0,30,1,3,4,4,4,5,2,3,3,5,3,4,3,4,4,3,3,3,3,4,3,3,3,3,1,49
302,4,4,4,3,3,4,3,3,2,1,3,4,1,1,1,2,3,1,1,2,1,1,1,1,2,0,10,1,3,3,4,3,3,5,3,4,4,4,4,6,5,5,4,4,3,3,4,3,4,4,3,1,38
794,3,4,5,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,2,1,2,0,5,1,2,2,4,3,4,3,2,3,4,4,4,3,4,2,3,5,3,3,4,3,3,3,3,1,71
1619,2,1,1,2,2,2,2,3,3,2,2,3,2,2,2,2,4,2,2,1,2,2,3,1,3,0,20,3,4,4,5,6,5,3,2,2,3,3,3,3,3,5,4,3,2,3,3,4,3,3,4,1,44
1315,4,4,5,4,3,4,3,3,1,2,2,3,3,4,3,6,4,3,5,3,2,3,2,1,2,1,30,2,5,1,1,1,2,2,2,1,3,2,2,4,3,4,4,5,4,3,4,4,2,2,3,1,56
1411,3,4,3,4,5,3,2,3,3,3,3,2,3,5,4,4,6,2,5,4,2,2,2,2,3,0,5,2,3,5,5,4,4,2,4,2,4,5,5,3,3,3,2,3,3,1,3,3,2,3,3,2,32
429,1,1,2,2,2,2,1,1,2,1,1,3,1,1,1,2,4,1,1,1,2,2,1,1,2,0,15,1,4,2,1,2,1,3,3,3,4,4,4,4,4,4,4,5,4,6,3,3,4,3,3,2,37
457,3,4,3,4,3,4,1,2,2,1,1,3,3,3,2,6,6,3,5,3,2,4,3,2,2,5,0,4,4,4,4,4,5,3,3,3,4,4,3,4,5,4,4,4,5,3,3,4,3,3,3,2,29
546,4,4,3,3,4,4,1,1,1,1,2,1,3,4,1,5,6,3,3,2,1,1,1,1,1,0,10,1,2,3,1,2,1,2,3,3,3,2,3,3,4,4,4,4,4,4,4,2,4,2,3,2,66
1016,2,1,2,2,2,3,1,1,1,1,1,2,3,4,1,4,6,3,4,4,3,3,4,2,3,0,15,4,3,4,6,5,5,2,1,2,1,2,3,5,4,5,4,5,5,3,4,3,4,3,2,2,23
351,2,3,2,3,4,4,2,3,3,3,3,4,1,2,2,1,4,3,1,1,2,2,2,1,3,0,15,6,5,4,4,5,4,1,2,2,2,1,1,4,5,5,5,4,5,4,5,4,5,4,3,1,55
1426,3,3,4,4,4,4,3,2,3,3,3,4,2,1,3,2,2,2,5,2,1,1,1,1,4,0,45,2,2,3,3,5,2,3,2,3,3,3,3,4,3,5,3,3,5,3,4,5,5,4,5,1,58
1214,4,4,4,3,3,4,3,4,3,3,3,4,3,5,4,2,5,3,5,5,3,2,2,1,3,0,20,4,5,5,6,6,4,3,4,2,2,2,3,3,3,3,5,4,4,4,4,4,5,4,5,1,48
684,3,3,4,2,1,2,3,3,3,2,3,3,2,2,2,3,2,3,3,2,1,1,1,1,2,0,5,2,6,2,1,2,2,4,3,4,4,4,4,3,4,5,3,4,2,3,3,3,3,2,3,1,49
481,2,2,3,3,3,3,1,2,2,2,2,3,2,3,1,2,6,3,2,2,4,2,2,2,2,0,0,3,4,2,2,3,1,3,2,2,4,3,3,3,3,4,4,4,3,3,3,2,4,3,3,2,35
1622,2,3,1,2,1,2,1,1,1,2,2,1,3,2,1,4,6,2,2,2,1,2,3,1,4,0,30,2,4,3,5,4,4,4,2,2,3,3,3,2,3,3,4,3,2,4,3,3,3,3,3,2,33
322,6,5,5,5,4,4,4,3,3,3,3,4,1,1,1,1,3,1,2,2,1,1,1,2,1,0,0,5,4,4,6,5,5,1,3,2,4,3,4,3,3,5,5,5,4,4,3,2,4,3,3,1,57
1202,3,4,4,3,3,4,3,4,4,4,4,4,2,3,1,5,5,1,5,2,2,2,2,2,3,0,10,3,2,3,3,4,3,4,3,3,2,3,3,3,3,5,3,3,4,4,4,3,4,3,3,1,44
