StartDate;EndDate;Status;Progress;Duration;Finished;RecordedDate;ResponseId;ExternalReference;DistributionChannel;UserLanguage;Prolific.ID;English.fluent;Residence;Nationality;Timing1_First Click;Timing1_Last Click;Timing1_Page Submit;Timing1_Click Count;inequality.between_1;inequality.between_2;inequality.between_3;inequality.between_4;inequality.between_5;inequality.between_6;Position.Own.Country;Timing2_First Click;Timing2_Last Click;Timing2_Page Submit;Timing2_Click Count;Between.Inequality.Wide;Between.Redistribution;Between.Migration;Between.Fairness;Moralization;Moral.Outrage;Timing3_First Click;Timing3_Last Click;Timing3_Page Submit;Timing3_Click Count;CCIAS_01;CCIAS_02;CCIAS_03;CCIAS_04;CCIAS_05;CCIAS_06;CCIAS_07;Attention.check1;CCIAS_08;CCIAS_09;CCIAS_10;CCIAS_11;CCIAS_12;CCIAS_13;CCIAS_14;CCIAS_15;CCIAS_16;CCIAS_17;CCIAS_18;CCIAS_19;Timing4_First Click;Timing4_Last Click;Timing4_Page Submit;Timing4_Click Count;Social.mobility_1;Social.mobility_2;Social.mobility_3;Zero.sum_1;Zero.sum_2;Zero.sum_3;General.Trust.Inst;Trust.Inst.UN;Trust.Inst.WHO;Trust.Inst.IMF;Trust.Inst.WB;Horizontal.Trust;IOS.Country_1;IOS.Country_2;IOS.Country_3;IOS.Country_4;IOS.Country_5;IOS.Country_6;IOS.Country_7;IOS.World_1;IOS.World_2;IOS.World_3;IOS.World_4;IOS.World_5;IOS.World_6;IOS.World_7;Timing5_First Click;Timing5_Last Click;Timing5_Page Submit;Timing5_Click Count;Meritocracy_1;Meritocracy_2;Meritocracy_3;Meritocracy_4;Meritocracy_5;Meritocracy_6;Attention.check2;Attention.check3;Social.Dominance_1;Social.Dominance_2;Social.Dominance_3;Social.Dominance_4;Timing6_First Click;Timing6_Last Click;Timing6_Page Submit;Timing6_Click Count;ESJ_1;ESJ_2;ESJ_3;ESJ_4;ESJ_5;ESJ_6;ESJ_7;ESJ_8;ESJ_9;ESJ_10;ESJ_11;ESJ_12;Attantion.check4;Timing7_First Click;Timing7_Last Click;Timing7_Page Submit;Timing7_Click Count;Subjective.SES_1;Subjective.SES_2;Subjective.SES_3;Subjective.SES_4;Subjective.SES_5;Subjective.SES_6;Subjective.SES_7;Subjective.SES_8;Subjective.SES_9;Subjective.SES_10;Timing8_First Click;Timing8_Last Click;Timing8_Page Submit;Timing8_Click Count;Gender;Gender_3_TEXT;Age;Ethnicity;Education;Work.Status_1;Work.Status_2;Work.Status_3;Work.Status_4;Work.Status_5;Work.Status_6;Work.Status_7;Work.Status_8;Work.Status_9;Pol.Orientation;Timing9_First Click;Timing9_Last Click;Timing9_Page Submit;Timing9_Click Count;comments;PROLIFIC_PID;DeviceIdentifier;country;IOS.Country_1_orig;IOS.Country_2_orig;IOS.Country_3_orig;IOS.Country_4_orig;IOS.Country_5_orig;IOS.Country_6_orig;IOS.Country_7_orig;IOS.World_1_orig;IOS.World_2_orig;IOS.World_3_orig;IOS.World_4_orig;IOS.World_5_orig;IOS.World_6_orig;IOS.World_7_orig;identif.country;identif.country_fac;Subjective.SES_1_orig;Subjective.SES_2_orig;Subjective.SES_3_orig;Subjective.SES_4_orig;Subjective.SES_5_orig;Subjective.SES_6_orig;Subjective.SES_7_orig;Subjective.SES_8_orig;Subjective.SES_9_orig;Subjective.SES_10_orig;identif.world;identif.world_fac;subjective.ses;subjective.ses_fac;Gender_fac;Social.mobility_2_r;Social.mobility_3_r;zero.sum;social.mobility;meritocracy;Social.Dominance_1_r;Social.Dominance_3_r;social.dominance;ESJ_2_r;ESJ_5_r;ESJ_8_r;ESJ_9_r;ESJ_10_r;ESJ_11_r;eco.system.just;inequality.between_1_orig;inequality.between_2_orig;inequality.between_3_orig;inequality.between_4_orig;inequality.between_5_orig;inequality.between_6_orig;inequality.between;inequality.between_fac;Position.Own.Country_fac;ccias.rich;ccias.poor;ccias.fatal;Work.Status_1_orig;Work.Status_2_orig;Work.Status_3_orig;Work.Status_4_orig;Work.Status_5_orig;Work.Status_6_orig;Work.Status_7_orig;Work.Status_8_orig;Work.Status_9_orig;working.status;working.status_fac;trust.institution
2022-04-26 02:27:58 UTC;2022-04-26 03:01:24 UTC;0;100;2006;1;2022-04-26 03:01:25 UTC;R_XA2vwlVCehbHEpr;;anonymous;EN;611148adccb0ca283aee8c3e;1;1;1;1,511;4,807;5,588;4;0;0;0;4;0;0;3;15,358;92,112;93,216;16;5;3;5;1;4;3;1,374;47,246;47,921;20;5;5;5;5;5;5;5;2;5;5;2;1;1;3;2;2;2;1;1;1;1,022;67,864;68,501;37;1;3;5;5;4;5;5;5;5;4;4;3;0;2;0;0;0;0;0;0;0;0;0;0;0;7;5,217;67,479;69,153;49;4;4;4;3;2;5;1;1;5;1;5;1;6,55;38,821;39,451;23;1;5;2;1;4;3;2;3;3;5;2;1;1;4,602;55,307;55,96;23;0;0;3;0;0;0;0;0;0;0;1,559;3,141;4,042;3;2;;19;white;14;0;0;3;0;0;0;7;0;0;1;0,931;19,432;19,913;14;;611148adccb0ca283aee8c3e;;ita;Off;On;Off;Off;Off;Off;Off;Off;Off;Off;Off;Off;Off;On;2;2;Off;Off;On;Off;Off;Off;Off;Off;Off;Off;7;7;3;3;female;3;1;4,666666667;1,666666667;3,666666667;1;1;1;1;2;3;3;1;4;1,7;Off;Off;Off;On;Off;Off;4;4;middle20%;5;1,833333333;1,333333333;;;1;;;;1;;;10;;4,5
2022-04-26 02:54:07 UTC;2022-04-26 03:02:44 UTC;0;100;516;1;2022-04-26 03:02:45 UTC;R_3CBpCuaiskhjQMS;;anonymous;EN;5e9aefed2bfcae181986ae8c;1;1;1;3,191;6,959;7,637;4;0;0;0;0;0;6;3;2,474;73,411;74,498;6;5;4;4;2;3;4;19,023;51,407;52,039;10;4;4;4;4;4;4;3;2;4;5;1;1;1;1;4;1;1;1;1;2;5,934;79,806;80,589;36;1;1;4;4;4;4;4;3;4;4;3;2;0;2;0;0;0;0;0;0;0;0;0;5;0;0;5,335;89,334;90,947;23;3;4;4;2;2;4;1;1;4;3;4;2;6,843;64,283;64,849;17;2;4;5;1;4;2;2;3;2;4;3;3;1;4,69;73,05;73,991;27;0;0;3;0;0;0;0;0;0;0;2,945;8,513;9,545;2;2;;26;white;18;0;0;0;0;0;0;7;0;0;4;1,374;49,91;50,286;11;;5e9aefed2bfcae181986ae8c;;ita;Off;On;Off;Off;Off;Off;Off;Off;Off;Off;Off;On;Off;Off;2;2;Off;Off;On;Off;Off;Off;Off;Off;Off;Off;5;5;3;3;female;5;2;4;2,666666667;3,166666667;2;2;2,25;2;2;3;4;2;3;2,4;Off;Off;Off;Off;Off;On;6;6;middle20%;4;1,5;1,333333333;;;;;;;1;;;7;Student;3,5
2022-04-26 02:52:43 UTC;2022-04-26 03:02:56 UTC;0;100;613;1;2022-04-26 03:02:57 UTC;R_1GIc0TdNjLxRjNw;;anonymous;EN;60f28e5c456dadf98acd7436;1;1;1;5,522;9,285;10,646;4;0;0;0;0;5;0;4;40,214;63,278;63,878;8;5;3;3;1;4;3;10,901;39,24;41,406;11;4;5;5;4;3;5;4;2;5;5;1;2;2;2;4;2;1;1;1;2;2,897;101,618;102,471;30;3;3;3;4;2;4;5;3;3;2;2;3;0;0;0;4;0;0;0;0;0;0;0;5;0;0;7,901;141,02;142,208;30;3;4;3;3;2;4;1;1;3;2;4;4;7,702;61,772;63,226;17;3;5;3;2;4;2;3;3;1;5;3;3;1;13,6;89,161;90,257;21;0;0;0;0;0;0;7;0;0;0;11,262;12,747;14,056;3;2;;43;white;26;1;0;0;0;0;0;0;0;0;5;2,503;47,312;48,101;13;;60f28e5c456dadf98acd7436;;ita;Off;Off;Off;On;Off;Off;Off;Off;Off;Off;Off;On;Off;Off;4;4;Off;Off;Off;Off;Off;Off;On;Off;Off;Off;5;5;7;7;female;3;3;3,333333333;3;3,166666667;3;2;2,75;1;2;3;5;1;3;2,3;Off;Off;Off;Off;On;Off;5;5;second.richest20%;4,444444444;2,166666667;1,333333333;1;;;;;;;;;1;Employed.fulltime;2,5
2022-04-26 02:48:49 UTC;2022-04-26 03:02:57 UTC;0;100;847;1;2022-04-26 03:02:58 UTC;R_240Jk7ZkLj2ldhq;;anonymous;EN;5f9dd5ecf197ec352831caf8;1;1;1;2,661;8,848;10,029;5;0;0;0;0;0;6;3;24,431;56,934;57,668;7;5;5;5;1;5;5;13,476;46,026;46,8;10;5;3;2;5;3;4;4;2;5;5;1;1;1;2;3;1;4;1;1;3;18,033;181,855;182,595;34;2;2;5;2;4;3;5;4;4;;3;4;0;2;0;0;0;0;0;0;0;0;4;0;0;0;9,938;159,836;162,154;34;4;2;4;3;2;5;1;1;4;1;5;1;13,269;96,172;100,818;16;1;5;2;3;5;1;2;4;4;5;4;1;1;6,143;137,929;139,347;20;0;0;0;0;0;0;7;0;0;0;22,385;47,293;49,287;16;1;;28;white;20;0;0;0;0;0;0;7;0;0;2;1,188;51,94;54,571;12;;5f9dd5ecf197ec352831caf8;;ita;Off;On;Off;Off;Off;Off;Off;Off;Off;Off;On;Off;Off;Off;2;2;Off;Off;Off;Off;Off;Off;On;Off;Off;Off;4;4;7;7;male;4;1;3;2,333333333;3,333333333;2;1;1,25;1;1;2;2;1;2;1,5;Off;Off;Off;Off;Off;On;6;6;middle20%;4;1,5;2,666666667;;;;;;;1;;;7;Student;
2022-04-26 02:56:15 UTC;2022-04-26 03:03:09 UTC;0;100;413;1;2022-04-26 03:03:10 UTC;R_1lt1CdbrcfQRmim;;anonymous;EN;5eeb40c601b1dc2907bbff74;1;1;1;1,679;4,895;6,012;3;0;0;0;0;0;6;5;15,293;39,794;42,925;3;4;3;2;2;3;4;5,208;31,006;31,909;6;4;3;5;4;2;4;2;2;4;4;1;1;1;3;2;3;1;1;1;3;4,17;59,138;60,71;23;2;5;4;4;3;3;5;5;4;5;5;2;0;0;0;0;5;0;0;0;0;0;0;0;0;7;4,177;71,893;75,51;18;4;5;4;3;3;4;1;1;3;2;4;2;4,997;47,796;49,316;12;5;4;5;3;3;4;3;2;4;4;4;3;1;5,207;69,306;70,158;17;0;0;0;0;0;6;0;0;0;0;5,612;5,612;7,636;1;2;;25;white;20;0;0;0;0;0;0;7;0;0;7;1,391;42,092;44,091;7;;5eeb40c601b1dc2907bbff74;;ita;Off;Off;Off;Off;On;Off;Off;Off;Off;Off;Off;Off;Off;On;5;5;Off;Off;Off;Off;Off;On;Off;Off;Off;Off;7;7;6;6;female;1;2;3,333333333;1,666666667;3,833333333;3;2;2,25;2;3;4;2;2;2;3,4;Off;Off;Off;Off;Off;On;6;6;richest20%;3,555555556;1,833333333;1,666666667;;;;;;;1;;;7;Student;4,75
2022-04-26 02:49:02 UTC;2022-04-26 03:03:43 UTC;0;100;880;1;2022-04-26 03:03:44 UTC;R_5bzNNsge98xVWxj;;anonymous;EN;6108e9bc1cf0388af2d1b75e;1;1;1;3,098;7,433;8,501;4;0;0;0;0;5;0;4;8,704;96,362;98,583;13;3;4;4;1;5;5;2,948;525,806;527,74;12;3;3;3;2;4;3;4;2;4;4;4;3;4;4;2;3;3;1;4;4;2,11;32,144;33,75;26;3;3;5;3;3;4;3;4;4;3;3;1;0;0;0;0;5;0;0;0;2;0;0;0;0;0;1,769;73,327;74,354;34;2;3;3;4;4;3;1;1;5;1;5;2;1,347;36,936;37,703;21;4;3;3;4;2;4;4;3;3;3;3;2;1;1,591;22,36;23,404;21;0;0;0;0;0;6;0;0;0;0;10,634;16,796;18,185;4;2;;21;white;15;0;0;3;0;0;0;0;0;0;6;1,615;38,954;40,382;9;;6108e9bc1cf0388af2d1b75e;;ita;Off;Off;Off;Off;On;Off;Off;Off;On;Off;Off;Off;Off;Off;5;5;Off;Off;Off;Off;Off;On;Off;Off;Off;Off;2;2;6;6;female;3;1;3,333333333;2,333333333;3,166666667;1;1;1,25;3;4;3;3;3;3;3,4;Off;Off;Off;Off;On;Off;5;5;second.richest20%;3,333333333;3,333333333;3,666666667;;;1;;;;;;;3;Employed.less15hweek;3,5
2022-04-26 02:28:22 UTC;2022-04-26 03:04:25 UTC;0;100;2163;1;2022-04-26 03:04:26 UTC;R_3PSJlVbqagrM1oH;;anonymous;EN;60b7a52a6f336f1f5cab87ac;1;1;1;1,929;3,581;4,129;3;0;0;0;0;0;6;3;48,602;62,101;63,557;2;4;4;5;3;4;4;10,437;30,911;31,98;7;4;4;4;5;5;4;4;2;4;4;2;2;1;2;4;2;1;1;1;2;5,998;65,648;66,227;23;3;3;3;3;4;4;4;2;4;;;2;0;0;0;4;0;0;0;0;0;3;0;0;0;0;10,392;77,951;79,558;16;4;4;4;4;3;2;1;1;4;4;4;2;629,398;669,781;670,478;14;3;4;3;3;4;3;4;3;4;4;4;3;1;4,746;80,855;81,446;16;0;0;0;4;0;0;0;0;0;0;11,45;16,402;17,778;4;2;;25;white;19;0;0;0;0;0;0;7;0;0;5;1,295;48,734;50,081;8;;60b7a52a6f336f1f5cab87ac;;ita;Off;Off;Off;On;Off;Off;Off;Off;Off;On;Off;Off;Off;Off;4;4;Off;Off;Off;On;Off;Off;Off;Off;Off;Off;3;3;4;4;female;3;3;3,666666667;3;3,5;2;2;2,5;2;2;3;2;2;2;2,8;Off;Off;Off;Off;Off;On;6;6;middle20%;4,222222222;2,166666667;1,333333333;;;;;;;1;;;7;Student;
2022-04-26 02:53:17 UTC;2022-04-26 03:05:02 UTC;0;100;705;1;2022-04-26 03:05:03 UTC;R_2CQdeiMzv61xAQV;;anonymous;EN;5caca6b4a9acb200011a6547;1;1;1;3,271;7,675;9,11;3;0;0;0;4;0;0;2;21,084;53,573;61,423;11;4;4;3;2;4;3;14,744;72,847;75,063;10;4;4;4;2;4;4;3;2;4;4;1;2;2;3;3;3;2;1;3;3;12,605;116,809;117,939;28;1;2;4;4;3;3;4;4;3;3;3;4;0;0;0;4;0;0;0;0;0;3;0;0;0;0;3,755;110,485;113,893;18;2;3;3;3;2;4;1;1;3;2;4;2;8,105;73,549;75,328;14;4;4;2;1;4;2;1;4;2;4;2;2;1;4,325;93,254;94,507;17;0;0;0;0;5;0;0;0;0;0;12,403;42,878;45,074;5;2;;22;white;18;0;0;0;0;0;0;7;0;0;4;1,713;63,647;65,426;8;;5caca6b4a9acb200011a6547;;ita;Off;Off;Off;On;Off;Off;Off;Off;Off;On;Off;Off;Off;Off;4;4;Off;Off;Off;Off;On;Off;Off;Off;Off;Off;3;3;5;5;female;4;2;3,333333333;2,333333333;2,833333333;3;2;2,25;2;2;2;4;2;4;2;Off;Off;Off;On;Off;Off;4;4;second.poorest20%;3,666666667;2,333333333;2,666666667;;;;;;;1;;;7;Student;3,25
2022-04-26 02:50:50 UTC;2022-04-26 03:05:47 UTC;0;100;897;1;2022-04-26 03:05:48 UTC;R_2wgUP3zIdAuSSdA;;anonymous;EN;6110502cdbabeb4c3d2d7b08;1;1;1;2,884;5,299;6,225;3;0;0;0;0;5;0;4;28,896;61,44;63,116;2;4;3;4;3;4;3;39,668;69,571;70,954;7;4;4;4;4;3;4;3;2;3;3;2;3;2;2;3;2;2;1;1;1;11,022;109,615;110,545;33;2;4;4;3;5;2;4;2;3;2;3;1;0;2;0;0;0;0;0;0;0;0;4;0;0;0;5,103;129,861;134,949;21;2;3;4;2;3;4;1;1;4;2;5;1;9,025;282,76;283,805;17;2;5;4;3;3;1;2;3;3;4;3;4;1;22,395;132,476;133,265;14;0;0;0;0;0;0;7;0;0;0;10,75;10,75;13,712;1;1;;22;white;16;0;0;0;0;0;0;7;0;0;4;1,372;59,391;63,211;12;;6110502cdbabeb4c3d2d7b08;;ita;Off;On;Off;Off;Off;Off;Off;Off;Off;Off;On;Off;Off;Off;2;2;Off;Off;Off;Off;Off;Off;On;Off;Off;Off;4;4;7;7;male;2;2;3,333333333;2;3;2;1;1,5;1;3;3;3;2;3;2,5;Off;Off;Off;Off;On;Off;5;5;second.richest20%;3,555555556;2,333333333;1,333333333;;;;;;;1;;;7;Student;2,5
2022-04-26 02:57:08 UTC;2022-04-26 03:05:48 UTC;0;100;519;1;2022-04-26 03:05:49 UTC;R_tKa9quPhjdcDUTD;;anonymous;EN;5f31671e69023f000b0c0547;1;1;1;3,157;7,497;9,532;3;0;0;0;0;0;6;5;28,048;40,155;43,55;2;5;3;4;1;4;4;8,538;42,335;43,456;6;3;3;5;5;3;4;3;2;5;4;1;1;1;3;4;3;4;1;1;1;15,519;87,103;88,941;22;2;4;2;3;4;5;4;4;4;2;3;4;0;0;3;0;0;0;0;0;0;0;0;5;0;0;5,792;85,629;87,478;14;3;5;5;2;2;4;1;1;5;1;5;1;7,177;67,065;68,517;14;1;3;2;2;3;3;2;3;3;3;4;2;1;7,471;77,919;79,487;14;0;0;0;4;0;0;0;0;0;0;21,16;24,475;26,91;3;1;;23;white;16;0;0;0;0;0;0;7;0;0;6;1,677;32,186;33,497;6;;5f31671e69023f000b0c0547;;ita;Off;Off;On;Off;Off;Off;Off;Off;Off;Off;Off;On;Off;Off;3;3;Off;Off;Off;On;Off;Off;Off;Off;Off;Off;5;5;4;4;male;2;4;4;2,666666667;3,5;1;1;1;3;3;3;3;3;2;2,4;Off;Off;Off;Off;Off;On;6;6;richest20%;3,888888889;2,166666667;2;;;;;;;1;;;7;Student;3,25
2022-04-26 02:56:16 UTC;2022-04-26 03:07:04 UTC;0;100;648;1;2022-04-26 03:07:05 UTC;R_23UbEe6LwVrCSKC;;anonymous;EN;6071ff9a680fa2df0ef9d981;1;1;1;2,724;5,937;6,954;3;0;0;0;0;0;6;3;18,766;35,834;40,681;2;4;3;4;3;2;3;7,698;50,792;51,544;20;4;5;4;4;5;3;4;2;4;4;2;3;3;4;3;2;3;1;1;3;2,584;100,849;101,76;28;4;3;4;2;4;4;3;4;5;;;3;0;2;0;0;0;0;0;0;2;0;0;0;0;0;1,921;108,504;113,025;23;4;3;3;3;3;4;1;1;3;3;2;1;5,584;75,535;77,775;14;4;3;4;3;2;3;3;2;4;3;2;4;1;6,06;90,311;92,552;26;0;0;0;0;0;6;0;0;0;0;8,798;8,798;10,26;1;1;;21;white;16;0;0;0;0;0;0;7;0;0;5;1,004;128,084;128,947;8;;6071ff9a680fa2df0ef9d981;;ita;Off;On;Off;Off;Off;Off;Off;Off;On;Off;Off;Off;Off;Off;2;2;Off;Off;Off;Off;Off;On;Off;Off;Off;Off;2;2;6;6;male;3;2;3,333333333;3;3,333333333;3;4;2,75;3;4;4;2;3;4;3,5;Off;Off;Off;Off;Off;On;6;6;middle20%;4,111111111;2,833333333;2,333333333;;;;;;;1;;;7;Student;
2022-04-26 02:48:26 UTC;2022-04-26 03:07:19 UTC;0;100;1133;1;2022-04-26 03:07:20 UTC;R_3ekx2pQ1nwTVtEv;;anonymous;EN;5f0da6848c9769018bb99f27;1;1;1;3,616;9,23;12,813;8;0;0;0;0;0;6;3;23,024;109,072;110,523;17;4;4;4;2;4;3;60,562;89,59;90,969;9;4;4;4;4;4;4;3;2;4;4;4;1;2;2;3;1;1;1;1;1;6,218;203,329;204,673;23;3;3;4;4;4;4;3;4;4;4;3;3;0;0;0;0;0;6;0;0;0;0;4;0;0;0;2,88;100,735;103,567;28;3;3;4;2;3;4;1;1;4;2;4;3;348,389;415,509;416,057;15;4;3;4;3;3;3;3;4;3;4;3;4;1;5,387;115,218;117,181;16;0;0;0;0;0;6;0;0;0;0;5,077;5,077;6,232;1;1;;32;white;18;1;0;0;0;0;0;0;0;0;6;1,051;59,852;60,626;22;;5f0da6848c9769018bb99f27;;ita;Off;Off;Off;Off;Off;On;Off;Off;Off;Off;On;Off;Off;Off;6;6;Off;Off;Off;Off;Off;On;Off;Off;Off;Off;4;4;6;6;male;3;2;4;2,666666667;3,166666667;2;2;2,25;3;3;2;3;2;3;3,1;Off;Off;Off;Off;Off;On;6;6;middle20%;3,888888889;2,166666667;1;1;;;;;;;;;1;Employed.fulltime;3,75
2022-04-26 03:00:49 UTC;2022-04-26 03:07:20 UTC;0;100;390;1;2022-04-26 03:07:20 UTC;R_3MseKQULKyvf3mM;;anonymous;EN;5b9259ab94d1b90001a1ec36;1;1;1;2,33;3,562;4,082;3;0;0;0;0;5;0;4;7,116;18,868;22,1;4;5;3;4;1;4;4;6,241;21,921;22,479;7;5;4;5;5;5;5;5;2;5;5;2;3;3;2;4;3;1;1;1;1;15,565;50,053;51,67;22;2;2;4;2;2;5;4;3;3;1;2;2;0;0;3;0;0;0;0;0;0;0;0;5;0;0;1,906;149,612;150,924;17;2;4;2;2;2;4;1;1;3;1;4;2;25,946;58,073;59,902;16;2;4;2;2;3;2;2;4;4;2;2;2;1;2,481;39,102;40,496;21;0;0;0;0;0;6;0;0;0;0;2,555;5,155;7,271;4;2;;33;white;18;1;0;0;0;0;0;0;0;0;4;1,1;19,412;20,064;7;;5b9259ab94d1b90001a1ec36;;ita;Off;Off;On;Off;Off;Off;Off;Off;Off;Off;Off;On;Off;Off;3;3;Off;Off;Off;Off;Off;On;Off;Off;Off;Off;5;5;6;6;female;4;2;3;2,666666667;2,666666667;3;2;2;2;3;2;2;4;4;2,3;Off;Off;Off;Off;On;Off;5;5;second.richest20%;4,888888889;2,833333333;1;1;;;;;;;;;1;Employed.fulltime;2,25
2022-04-26 03:00:54 UTC;2022-04-26 03:07:37 UTC;0;100;403;1;2022-04-26 03:07:38 UTC;R_0JuIDGQoegUYOHL;;anonymous;EN;5c39af407aa30a0001ffac91;1;1;1;2,36;4,683;5,766;3;0;0;0;0;0;6;3;2,36;64,301;65,76;6;4;3;3;2;4;4;5,805;31,558;32,439;7;4;4;4;4;4;3;4;2;3;4;1;2;2;2;3;3;2;1;2;2;11,105;60,185;60,771;26;2;4;4;4;3;3;4;3;4;;;4;0;0;0;4;0;0;0;0;0;3;0;0;0;0;7,751;72,35;73,461;29;3;4;4;2;2;3;1;1;4;2;4;2;4,58;43,778;44,87;16;2;4;3;3;4;3;2;4;2;4;3;2;1;4,624;43,374;44,026;17;0;0;0;0;0;0;7;0;0;0;13,322;13,322;14,669;1;2;;24;white;16;0;0;0;0;0;0;7;0;0;4;1,782;39,388;40,754;11;;5c39af407aa30a0001ffac91;;ita;Off;Off;Off;On;Off;Off;Off;Off;Off;On;Off;Off;Off;Off;4;4;Off;Off;Off;Off;Off;Off;On;Off;Off;Off;3;3;7;7;female;2;2;3,333333333;2;3;2;2;2;2;2;2;4;2;3;2,3;Off;Off;Off;Off;Off;On;6;6;middle20%;3,777777778;2,166666667;2;;;;;;;1;;;7;Student;
2022-04-26 02:27:57 UTC;2022-04-26 03:07:51 UTC;0;100;2393;1;2022-04-26 03:07:51 UTC;R_3imUtIN12eSLdBz;;anonymous;EN;5b8fe6de30fa28000100f8db;1;1;1;2,267;3,754;4,816;3;0;0;0;0;0;6;5;10,379;98,739;99,868;3;5;5;4;2;4;4;6,545;35,702;36,608;8;4;4;5;5;5;5;4;2;5;4;2;1;1;2;3;1;2;1;1;2;18,23;1877,926;1878,466;23;2;4;5;4;4;5;5;5;4;2;2;2;0;0;0;4;0;0;0;0;0;0;0;0;6;0;4,725;54,261;56,137;18;2;2;3;1;2;2;1;1;4;2;5;1;4,262;44,646;45,488;15;2;4;3;2;4;1;1;2;4;4;2;1;1;13,433;164,385;164,859;16;0;0;0;4;0;0;0;0;0;0;18,827;28,491;30,549;6;3;Genderqueer;29;white;17;1;0;0;0;0;0;0;0;0;2;1,166;48,63;49,4;12;;5b8fe6de30fa28000100f8db;;ita;Off;Off;Off;On;Off;Off;Off;Off;Off;Off;Off;Off;On;Off;4;4;Off;Off;Off;On;Off;Off;Off;Off;Off;Off;6;6;4;4;non-binary;2;1;4,333333333;1,666666667;2;2;1;1,5;2;2;4;2;2;4;2;Off;Off;Off;Off;Off;On;6;6;richest20%;4,555555556;1,666666667;1,666666667;1;;;;;;;;;1;Employed.fulltime;3,25
2022-04-26 02:39:45 UTC;2022-04-26 03:07:54 UTC;0;100;1689;1;2022-04-26 03:07:55 UTC;R_Ackbeteby9Vv105;;anonymous;EN;5f4f88b6573b9904a57b495a;1;1;1;3,092;6,436;8,002;3;0;2;0;0;0;0;2;22,769;50,739;53,883;4;5;4;5;2;5;4;10,216;82,146;83,248;6;3;3;3;4;4;4;3;2;3;4;2;3;2;3;4;2;1;1;1;1;7,328;262,743;264,487;22;3;1;3;4;4;4;5;3;3;3;3;3;0;0;0;4;0;0;0;0;0;0;0;5;0;0;51,157;400,666;403,341;16;4;4;4;3;3;4;1;1;5;1;5;1;24,407;222,773;224,436;13;3;5;2;3;4;3;2;4;1;2;3;3;1;120,945;446,675;450,451;14;0;0;0;0;5;0;0;0;0;0;57,171;63,643;66,738;5;2;;23;white;14;0;0;0;0;0;0;7;0;0;6;3,621;67,248;68,68;6;;5f4f88b6573b9904a57b495a;;ita;Off;Off;Off;On;Off;Off;Off;Off;Off;Off;Off;On;Off;Off;4;4;Off;Off;Off;Off;On;Off;Off;Off;Off;Off;5;5;5;5;female;5;3;4;3,666666667;3,666666667;1;1;1;1;2;2;5;4;3;2,5;Off;On;Off;Off;Off;Off;2;2;second.poorest20%;3,444444444;2,666666667;1;;;;;;;1;;;7;Student;3
2022-04-26 03:02:49 UTC;2022-04-26 03:08:22 UTC;0;100;333;1;2022-04-26 03:08:23 UTC;R_9yKBpA4LxFEQjYJ;;anonymous;EN;5df3a70877f865293e86c0a0;1;1;1;1,466;3,896;4,832;4;0;0;0;0;0;6;3;11,849;41,133;42,406;7;5;5;5;2;5;3;2,556;15,72;18,074;17;5;5;5;5;5;5;4;2;5;5;2;4;1;5;4;3;1;1;1;1;4,678;58,968;60,179;28;4;2;4;5;5;5;5;1;1;1;1;3;0;0;0;0;0;6;0;0;0;0;4;0;0;0;4,195;68,018;68,726;33;4;3;4;1;1;4;1;1;5;1;5;1;9,418;43,491;47,207;20;5;5;1;2;3;3;1;4;1;5;5;2;1;2,652;49,774;50,38;17;0;0;3;0;0;0;0;0;0;0;5,482;5,482;6,271;1;1;;27;white;13;0;0;0;0;5;0;0;0;0;7;0,924;22,17;22,978;6;;5df3a70877f865293e86c0a0;;ita;Off;Off;Off;Off;Off;On;Off;Off;Off;Off;On;Off;Off;Off;6;6;Off;Off;On;Off;Off;Off;Off;Off;Off;Off;4;4;3;3;male;4;2;5;3,333333333;2,833333333;1;1;1;1;3;2;5;1;1;2,1;Off;Off;Off;Off;Off;On;6;6;middle20%;4,888888889;3,166666667;1;;;;;1;;;;;5;Unemployed.lookforjob;1
2022-04-26 02:50:47 UTC;2022-04-26 03:08:35 UTC;0;100;1067;1;2022-04-26 03:08:36 UTC;R_UMchq5lSRv7M9RT;;anonymous;EN;60e2f552aa84193b0f04703a;1;1;1;10,275;13,746;15,42;3;0;0;0;0;5;0;4;77,181;101,749;103,518;2;5;4;4;5;5;5;41,316;108,86;109,597;6;4;5;5;4;4;5;4;2;4;5;2;3;2;4;4;4;2;1;1;1;35,485;155,565;156,757;20;2;4;4;2;2;3;5;4;4;4;2;3;0;0;3;0;0;0;0;0;0;3;0;0;0;0;8,176;204,633;208,191;16;4;3;3;2;2;3;1;1;3;1;5;4;17,344;108,777;109,5;13;2;4;3;3;4;3;3;4;3;4;4;2;1;7,811;237,988;239,771;14;0;0;0;0;0;0;7;0;0;0;34,342;34,342;36,357;1;1;;46;white;13;1;0;0;0;0;0;0;0;0;4;1,411;59,252;60,653;6;;60e2f552aa84193b0f04703a;;ita;Off;Off;On;Off;Off;Off;Off;Off;Off;On;Off;Off;Off;Off;3;3;Off;Off;Off;Off;Off;Off;On;Off;Off;Off;3;3;7;7;male;2;2;2,333333333;2;2,833333333;3;1;2,25;2;2;2;3;2;2;2,4;Off;Off;Off;Off;On;Off;5;5;second.richest20%;4,444444444;3,166666667;1,333333333;1;;;;;;;;;1;Employed.fulltime;3,5
