StartDate;EndDate;Status;Progress;Duration;Finished;RecordedDate;ResponseId;ExternalReference;DistributionChannel;UserLanguage;Prolific.ID;English.fluent;Residence;Nationality;Timing1_First Click;Timing1_Last Click;Timing1_Page Submit;Timing1_Click Count;inequality.between_1;inequality.between_2;inequality.between_3;inequality.between_4;inequality.between_5;inequality.between_6;Position.Own.Country;Timing2_First Click;Timing2_Last Click;Timing2_Page Submit;Timing2_Click Count;Between.Inequality.Wide;Between.Redistribution;Between.Migration;Between.Fairness;Moralization;Moral.Outrage;Timing3_First Click;Timing3_Last Click;Timing3_Page Submit;Timing3_Click Count;CCIAS_01;CCIAS_02;CCIAS_03;CCIAS_04;CCIAS_05;CCIAS_06;CCIAS_07;Attention.check1;CCIAS_08;CCIAS_09;CCIAS_10;CCIAS_11;CCIAS_12;CCIAS_13;CCIAS_14;CCIAS_15;CCIAS_16;CCIAS_17;CCIAS_18;CCIAS_19;Timing4_First Click;Timing4_Last Click;Timing4_Page Submit;Timing4_Click Count;Social.mobility_1;Social.mobility_2;Social.mobility_3;Zero.sum_1;Zero.sum_2;Zero.sum_3;General.Trust.Inst;Trust.Inst.UN;Trust.Inst.WHO;Trust.Inst.IMF;Trust.Inst.WB;Horizontal.Trust;IOS.Country_1;IOS.Country_2;IOS.Country_3;IOS.Country_4;IOS.Country_5;IOS.Country_6;IOS.Country_7;IOS.World_1;IOS.World_2;IOS.World_3;IOS.World_4;IOS.World_5;IOS.World_6;IOS.World_7;Timing5_First Click;Timing5_Last Click;Timing5_Page Submit;Timing5_Click Count;Meritocracy_1;Meritocracy_2;Meritocracy_3;Meritocracy_4;Meritocracy_5;Meritocracy_6;Attention.check2;Attention.check3;Social.Dominance_1;Social.Dominance_2;Social.Dominance_3;Social.Dominance_4;Timing6_First Click;Timing6_Last Click;Timing6_Page Submit;Timing6_Click Count;ESJ_1;ESJ_2;ESJ_3;ESJ_4;ESJ_5;ESJ_6;ESJ_7;ESJ_8;ESJ_9;ESJ_10;ESJ_11;ESJ_12;Attantion.check4;Timing7_First Click;Timing7_Last Click;Timing7_Page Submit;Timing7_Click Count;Subjective.SES_1;Subjective.SES_2;Subjective.SES_3;Subjective.SES_4;Subjective.SES_5;Subjective.SES_6;Subjective.SES_7;Subjective.SES_8;Subjective.SES_9;Subjective.SES_10;Timing8_First Click;Timing8_Last Click;Timing8_Page Submit;Timing8_Click Count;Gender;Gender_3_TEXT;Age;Ethnicity;Education;Work.Status_1;Work.Status_2;Work.Status_3;Work.Status_4;Work.Status_5;Work.Status_6;Work.Status_7;Work.Status_8;Work.Status_9;Pol.Orientation;Timing9_First Click;Timing9_Last Click;Timing9_Page Submit;Timing9_Click Count;comments;PROLIFIC_PID;DeviceIdentifier;country;IOS.Country_1_orig;IOS.Country_2_orig;IOS.Country_3_orig;IOS.Country_4_orig;IOS.Country_5_orig;IOS.Country_6_orig;IOS.Country_7_orig;IOS.World_1_orig;IOS.World_2_orig;IOS.World_3_orig;IOS.World_4_orig;IOS.World_5_orig;IOS.World_6_orig;IOS.World_7_orig;identif.country;identif.country_fac;Subjective.SES_1_orig;Subjective.SES_2_orig;Subjective.SES_3_orig;Subjective.SES_4_orig;Subjective.SES_5_orig;Subjective.SES_6_orig;Subjective.SES_7_orig;Subjective.SES_8_orig;Subjective.SES_9_orig;Subjective.SES_10_orig;identif.world;identif.world_fac;subjective.ses;subjective.ses_fac;Gender_fac;Work.Status_1_orig;Work.Status_2_orig;Work.Status_3_orig;Work.Status_4_orig;Work.Status_5_orig;Work.Status_6_orig;Work.Status_7_orig;Work.Status_8_orig;Work.Status_9_orig;working.status;working.status_fac;Social.mobility_2_r;Social.mobility_3_r;zero.sum;social.mobility;meritocracy;Social.Dominance_1_r;Social.Dominance_3_r;social.dominance;ESJ_2_r;ESJ_5_r;ESJ_8_r;ESJ_9_r;ESJ_10_r;ESJ_11_r;eco.system.just;inequality.between_1_orig;inequality.between_2_orig;inequality.between_3_orig;inequality.between_4_orig;inequality.between_5_orig;inequality.between_6_orig;inequality.between;inequality.between_fac;Position.Own.Country_fac;ccias.rich;ccias.poor;ccias.fatal;trust.institution
2022-04-26 02:47:59 UTC;2022-04-26 02:55:40 UTC;0;100;461;1;2022-04-26 02:55:41 UTC;R_2eVlwXUkdGvwVIi;;anonymous;EN;60db14f4cf941ba7b1f26d5c;1;1;1;1,885;3,598;4,811;3;1;0;0;0;0;0;5;46,702;66,507;68,247;2;5;5;5;1;5;5;6,092;35,478;36,36;6;5;5;5;5;5;5;5;2;5;5;1;1;1;1;1;1;1;1;1;1;5,82;55,933;57,343;20;1;2;2;4;4;5;5;3;4;2;2;2;0;0;3;0;0;0;0;0;0;0;0;5;0;0;10,726;69,578;71,589;15;1;2;1;1;1;2;1;1;4;1;4;1;4,677;38,975;39,833;12;1;5;1;1;5;1;1;5;5;5;5;1;1;11,055;70,491;71,329;13;0;2;0;0;0;0;0;0;0;0;55,605;55,605;56,87;1;1;;57;white;13;0;2;0;0;0;0;0;0;0;1;1,516;22,773;24,593;6;;60db14f4cf941ba7b1f26d5c;;uk;Off;Off;On;Off;Off;Off;Off;Off;Off;Off;Off;On;Off;Off;3;3;Off;On;Off;Off;Off;Off;Off;Off;Off;Off;5;5;2;2;male;;1;;;;;;;;2;Employed.parttime;4;4;4,333333333;3;1,333333333;2;2;1,5;1;1;1;1;1;1;1;On;Off;Off;Off;Off;Off;1;1;richest20%;5;1;1;2,75
2022-04-26 02:44:55 UTC;2022-04-26 02:55:44 UTC;0;100;648;1;2022-04-26 02:55:44 UTC;R_bpdlJu7ZBgnjuPn;;anonymous;EN;5aae8f78811b2000016f7c7b;1;1;1;2,541;7,468;9,088;4;0;0;0;4;0;0;3;18,196;127,234;128,986;12;4;3;4;2;3;2;10,578;47,732;49,561;8;1;4;1;2;1;2;3;2;4;2;1;1;1;1;2;1;1;1;1;1;6,612;117,731;120,024;23;2;1;1;1;1;1;2;3;3;3;3;3;0;0;0;0;0;6;0;0;0;3;0;0;0;0;11,157;98,685;100,497;27;4;4;2;1;2;3;1;1;5;1;5;1;10,437;65,954;67,487;15;2;4;2;2;2;2;1;4;1;4;4;1;1;5,408;69,672;71,652;15;0;0;0;0;5;0;0;0;0;0;3,399;10,422;12,657;2;2;;53;white;11;0;0;0;0;0;0;0;8;0;7;2,936;61,172;66,495;11;;5aae8f78811b2000016f7c7b;;uk;Off;Off;Off;Off;Off;On;Off;Off;Off;On;Off;Off;Off;Off;6;6;Off;Off;Off;Off;On;Off;Off;Off;Off;Off;3;3;5;5;female;;;;;;;;1;;8;Housekeeping;5;5;1;4;2,666666667;1;1;1;2;4;2;5;2;2;2;Off;Off;Off;On;Off;Off;4;4;middle20%;2,222222222;1,166666667;1;3
2022-04-26 02:46:36 UTC;2022-04-26 02:55:52 UTC;0;100;555;1;2022-04-26 02:55:52 UTC;R_1LAKZ3anOvC0y8H;;anonymous;EN;546e8bc6fdf99b2bc7ebd029;1;1;1;2,725;19,852;20,408;4;0;0;0;0;5;0;4;2,326;61,249;62,125;9;4;3;3;2;3;3;6;25,831;26,888;7;3;2;4;3;4;4;3;2;4;4;1;1;1;2;3;2;1;1;1;1;8,629;64,596;65,31;24;1;4;3;3;3;2;5;4;5;;4;2;0;0;3;0;0;0;0;0;0;0;4;0;0;0;9,795;85,676;86,791;24;2;3;2;2;1;2;1;1;4;1;5;1;3,411;39,811;43,655;12;3;5;3;2;4;2;1;4;4;5;3;2;1;5,456;60,17;63,295;17;0;0;0;0;0;6;0;0;0;0;6,792;11,821;13,683;2;2;;33;white;16;0;2;0;0;0;0;0;0;0;4;1,401;46,608;47,763;8;;546e8bc6fdf99b2bc7ebd029;;uk;Off;Off;On;Off;Off;Off;Off;Off;Off;Off;On;Off;Off;Off;3;3;Off;Off;Off;Off;Off;On;Off;Off;Off;Off;4;4;6;6;female;;1;;;;;;;;2;Employed.parttime;2;3;2,666666667;2;2;2;1;1,25;1;2;2;2;1;3;1,9;Off;Off;Off;Off;On;Off;5;5;second.richest20%;3,444444444;1,666666667;1;3,25
2022-04-26 02:42:41 UTC;2022-04-26 02:55:55 UTC;0;100;794;1;2022-04-26 02:55:56 UTC;R_qCm9fKfs338cejL;;anonymous;EN;5ee7dcd80e830a0c4b5c5b18;1;1;1;9,318;10,519;11,282;3;1;0;0;0;0;0;3;12,999;48,698;49,743;2;2;3;3;2;3;2;160,304;179,751;180,44;6;2;3;4;4;4;3;3;2;3;2;4;2;2;2;2;4;3;1;2;2;3,757;101,328;102,453;20;2;2;3;3;2;4;2;5;5;3;2;3;0;0;0;0;5;0;0;0;0;0;0;5;0;0;197,346;230,311;230,938;18;2;3;2;3;4;4;1;1;4;2;4;3;32,094;80,079;80,73;13;4;3;4;2;4;3;3;2;3;3;3;2;1;3,509;19,557;21,422;13;0;0;0;0;0;6;0;0;0;0;34,399;34,399;35,43;1;2;;33;white;23;1;0;0;0;0;0;0;0;0;6;1,304;36,479;37,249;6;;5ee7dcd80e830a0c4b5c5b18;;uk;Off;Off;Off;Off;On;Off;Off;Off;Off;Off;Off;On;Off;Off;5;5;Off;Off;Off;Off;Off;On;Off;Off;Off;Off;5;5;6;6;female;1;;;;;;;;;1;Employed.fulltime;4;3;3;3;3;2;2;2,25;3;2;4;3;3;3;3;On;Off;Off;Off;Off;Off;1;1;middle20%;3,111111111;2,666666667;2,333333333;3,75
2022-04-26 02:41:38 UTC;2022-04-26 02:56:03 UTC;0;100;864;1;2022-04-26 02:56:03 UTC;R_37B7yDxClwrQFeF;;anonymous;EN;6110f6170e61781607d7af23;1;1;1;1,928;4,387;5,189;3;0;0;0;0;5;0;5;37,146;49,639;52,706;2;4;3;3;2;4;3;10,023;83,667;96,661;8;3;3;4;4;3;3;3;2;3;4;1;3;1;3;4;4;2;1;3;2;24,156;153,225;156,019;26;3;2;2;4;4;3;4;3;3;;3;2;0;0;3;0;0;0;0;0;0;3;0;0;0;0;5,206;148,941;154,277;30;3;3;3;4;2;4;1;1;4;2;4;1;10,316;77,543;78,246;22;2;3;2;1;3;4;2;4;2;4;4;3;1;6,325;120,007;122,38;15;0;0;0;0;5;0;0;0;0;0;5,486;9,395;23,054;5;1;;21;white;14;0;0;0;0;5;0;0;0;0;6;1,837;79,79;81,864;6;;6110f6170e61781607d7af23;;uk;Off;Off;On;Off;Off;Off;Off;Off;Off;On;Off;Off;Off;Off;3;3;Off;Off;Off;Off;On;Off;Off;Off;Off;Off;3;3;5;5;male;;;;;1;;;;;5;Unemployed.lookforjob;4;4;3,666666667;3,666666667;3,166666667;2;2;1,75;3;3;2;4;2;2;2,4;Off;Off;Off;Off;On;Off;5;5;richest20%;3,333333333;2,666666667;2,333333333;3,25
2022-04-26 02:44:05 UTC;2022-04-26 02:56:03 UTC;0;100;718;1;2022-04-26 02:56:04 UTC;R_cINam2Kd2LQDxwl;;anonymous;EN;6149c322d7184311d5a2c54d;1;1;1;2,843;6,339;8,258;3;0;0;0;0;5;0;4;26,127;86,155;87,186;8;5;2;4;2;4;4;8,634;53,763;55,857;9;4;4;4;4;4;4;3;2;3;4;1;1;1;1;3;1;3;1;1;3;64,03;156,59;158,287;24;2;3;3;3;3;3;5;5;5;4;;3;0;0;3;0;0;0;0;0;0;3;0;0;0;0;6,23;95,5;96,288;25;3;3;4;2;2;3;1;1;4;3;3;3;20,652;81,982;83,526;15;4;4;4;3;3;2;1;3;2;4;2;4;1;8,832;97,228;98,536;16;0;0;0;0;0;0;7;0;0;0;15,134;30,382;31,176;7;2;;56;white;18;0;2;0;0;0;0;0;0;0;6;4,191;65,382;67,656;9;;6149c322d7184311d5a2c54d;;uk;Off;Off;On;Off;Off;Off;Off;Off;Off;On;Off;Off;Off;Off;3;3;Off;Off;Off;Off;Off;Off;On;Off;Off;Off;3;3;7;7;female;;1;;;;;;;;2;Employed.parttime;3;3;3;2,666666667;2,833333333;2;3;2,75;2;3;3;4;2;4;2,8;Off;Off;Off;Off;On;Off;5;5;second.richest20%;3,777777778;1,333333333;2,333333333;3,25
2022-04-26 02:45:29 UTC;2022-04-26 02:56:06 UTC;0;100;637;1;2022-04-26 02:56:07 UTC;R_0PYjel5H83iZH69;;anonymous;EN;5b6b2a28595041000164d590;1;1;1;1,472;3,022;3,796;3;0;0;0;0;5;0;1;18,572;36,069;36,673;7;4;3;4;2;5;3;7,543;34,927;35,456;17;5;4;4;4;4;4;4;2;4;3;2;2;1;2;4;2;3;1;1;2;1,338;120,392;120,895;50;1;2;4;4;3;4;4;4;4;;;2;0;0;0;0;5;0;0;0;0;0;4;0;0;0;27,169;205,236;207,852;54;3;2;2;2;1;3;1;1;4;2;4;1;8,274;49,68;50,594;24;2;5;2;1;4;2;1;2;5;5;3;4;1;2,816;72,872;73,485;27;0;0;0;0;0;0;7;0;0;0;1,947;25,855;26,83;9;2;;34;white;17;1;0;0;0;0;0;0;0;0;3;1,052;57,997;60,307;12;;5b6b2a28595041000164d590;;uk;Off;Off;Off;Off;On;Off;Off;Off;Off;Off;On;Off;Off;Off;5;5;Off;Off;Off;Off;Off;Off;On;Off;Off;Off;4;4;7;7;female;1;;;;;;;;;1;Employed.fulltime;4;2;3,666666667;2,333333333;2,166666667;2;2;1,75;1;2;4;1;1;3;2;Off;Off;Off;Off;On;Off;5;5;poorest20%;4;2,166666667;2;3,25
2022-04-26 02:48:23 UTC;2022-04-26 02:56:12 UTC;0;100;468;1;2022-04-26 02:56:13 UTC;R_xl2t00FZZnsh7yh;;anonymous;EN;5e6bad03a9509203f76bd5e0;1;1;1;1,841;4,158;4,688;3;0;0;0;0;0;6;5;1,144;31,249;32,736;15;5;2;3;2;2;2;1,5;31,454;33,761;12;4;4;4;4;3;3;3;2;4;4;2;2;2;2;2;2;2;1;3;3;32,101;110,071;111,171;44;2;2;3;3;2;2;2;2;2;2;2;3;0;0;0;4;0;0;0;0;2;0;0;0;0;0;5,402;56,031;56,527;42;3;3;3;2;2;3;1;1;4;4;4;1;1,684;44,565;45,446;23;3;3;3;2;2;2;2;2;3;4;2;3;1;3,675;111,209;112,102;27;0;0;3;0;0;0;0;0;0;0;4,639;12,612;13,087;6;1;;35;white;13;1;0;0;0;0;0;0;0;0;4;1,104;40,005;40,443;15;;5e6bad03a9509203f76bd5e0;;uk;Off;Off;Off;On;Off;Off;Off;Off;On;Off;Off;Off;Off;Off;4;4;Off;Off;On;Off;Off;Off;Off;Off;Off;Off;2;2;3;3;male;1;;;;;;;;;1;Employed.fulltime;4;3;2,333333333;3;2,666666667;2;2;2,25;3;4;4;3;2;4;2,8;Off;Off;Off;Off;Off;On;6;6;richest20%;3,666666667;2;2,666666667;2
2022-04-26 02:50:26 UTC;2022-04-26 02:56:14 UTC;0;100;348;1;2022-04-26 02:56:15 UTC;R_2ZPoYj0zgOEa79m;;anonymous;EN;60e0dc6be0772b7dfdad9b2c;1;1;1;2,172;5,116;5,945;4;0;0;0;0;0;6;5;25,457;35,93;36,921;5;3;3;3;3;1;3;3,508;27,582;28,793;9;3;3;3;3;3;3;3;2;3;3;3;3;3;3;3;3;3;3;3;3;41,58;73,751;75,599;25;3;3;5;3;3;3;3;4;4;4;4;3;0;0;0;0;5;0;0;0;0;0;0;5;0;0;5,36;46,581;47,359;21;4;3;4;3;3;3;1;1;3;3;3;3;4,553;58,484;59,248;17;3;3;3;3;3;3;3;3;3;3;3;3;1;8,898;37,162;38,144;16;0;0;0;0;5;0;0;0;0;0;2,018;5,317;5,963;3;1;;26;white;13;0;2;0;0;0;0;0;0;0;6;1,844;25,187;26,023;9;none but was enjoyable, thanks.;60e0dc6be0772b7dfdad9b2c;;uk;Off;Off;Off;Off;On;Off;Off;Off;Off;Off;Off;On;Off;Off;5;5;Off;Off;Off;Off;On;Off;Off;Off;Off;Off;5;5;5;5;male;;1;;;;;;;;2;Employed.parttime;3;1;3;2,333333333;3,333333333;3;3;3;3;3;3;3;3;3;3;Off;Off;Off;Off;Off;On;6;6;richest20%;3;3;3;4
2022-04-26 02:44:19 UTC;2022-04-26 02:56:16 UTC;0;100;716;1;2022-04-26 02:56:17 UTC;R_1N3JRfBhGdbSDc5;;anonymous;EN;5ea29c5cad06661b01230684;1;1;1;3,267;6,122;8,655;3;0;0;0;4;0;0;3;63,946;111,425;113,726;2;5;3;4;3;3;3;8,891;56,471;58,523;6;3;4;3;2;3;4;3;2;3;4;3;1;1;3;5;4;3;1;2;2;33,684;139,84;141,531;20;5;1;1;2;1;4;5;4;5;5;4;5;0;0;0;0;0;6;0;0;0;0;0;5;0;0;7,323;108,944;111,198;14;4;4;3;1;1;3;1;1;5;3;4;1;6,382;76,934;79,184;12;5;5;5;4;3;5;2;4;3;4;5;4;1;9,434;87,923;89,772;13;0;0;0;0;0;6;0;0;0;0;12,731;12,731;14,741;1;2;;75;white;12;0;0;0;0;0;0;0;0;9;9;1,954;52,641;53,749;6;;5ea29c5cad06661b01230684;;uk;Off;Off;Off;Off;Off;On;Off;Off;Off;Off;Off;On;Off;Off;6;6;Off;Off;Off;Off;Off;On;Off;Off;Off;Off;5;5;6;6;female;;;;;;;;;1;9;Retired;5;5;2,333333333;5;2,666666667;1;2;1,75;1;3;2;3;2;1;3,3;Off;Off;Off;On;Off;Off;4;4;middle20%;3,222222222;2,833333333;2,333333333;4,5
2022-04-26 02:48:35 UTC;2022-04-26 02:56:19 UTC;0;100;464;1;2022-04-26 02:56:20 UTC;R_1F973jMTBnblQaU;;anonymous;EN;5ddd9d0e40460ecfff653cb5;1;1;1;1,687;3,304;4,046;3;0;0;0;4;0;0;4;9,706;38,008;38,899;6;4;3;4;3;3;2;6,791;38,609;39,456;14;4;4;4;5;5;5;5;2;4;4;3;4;3;4;3;3;2;2;2;3;7,323;111,391;112,34;50;2;2;3;2;3;3;3;3;2;3;3;3;0;0;3;0;0;0;0;0;2;0;0;0;0;0;4,119;91,339;92,549;32;4;4;2;2;2;3;1;1;4;2;4;2;4,185;55,217;56,092;23;4;5;2;3;3;4;1;4;3;5;3;3;1;3,431;56,119;56,976;23;0;0;0;4;0;0;0;0;0;0;1,304;2,445;3,733;2;1;;45;white;14;1;0;0;0;0;0;0;0;0;6;1,109;30,984;32,075;15;;5ddd9d0e40460ecfff653cb5;;uk;Off;Off;On;Off;Off;Off;Off;Off;On;Off;Off;Off;Off;Off;3;3;Off;Off;Off;On;Off;Off;Off;Off;Off;Off;2;2;4;4;male;1;;;;;;;;;1;Employed.fulltime;4;3;2,666666667;3;2,833333333;2;2;2;1;3;2;3;1;3;2,4;Off;Off;Off;On;Off;Off;4;4;second.richest20%;4,444444444;3,333333333;2,333333333;2,75
2022-04-26 02:49:57 UTC;2022-04-26 02:56:23 UTC;0;100;385;1;2022-04-26 02:56:24 UTC;R_3G25U9fbcvHjxYt;;anonymous;EN;6054986d528d69b89f04aacd;1;1;1;2,133;4,273;4,999;3;0;0;0;0;0;6;1;20,046;26,244;37,465;2;5;4;5;1;4;3;5,761;19,582;20,488;6;3;4;3;4;2;4;2;2;3;2;2;2;2;2;1;3;1;1;1;1;8,949;67,933;69,022;20;3;2;2;3;3;2;3;5;5;4;4;4;0;2;0;0;0;0;0;0;0;0;0;5;0;0;13,151;60,736;62,171;16;3;3;2;2;1;2;1;1;5;3;3;2;10,386;51,45;52,016;12;1;2;2;2;3;1;1;3;3;2;4;3;1;5,032;58,227;59,023;13;0;0;0;0;0;0;7;0;0;0;8,301;8,301;14,101;1;1;;45;white;18;1;0;0;0;0;0;0;0;0;4;1,514;43,439;44,698;6;;6054986d528d69b89f04aacd;;uk;Off;On;Off;Off;Off;Off;Off;Off;Off;Off;Off;On;Off;Off;2;2;Off;Off;Off;Off;Off;Off;On;Off;Off;Off;5;5;7;7;male;1;;;;;;;;;1;Employed.fulltime;4;4;2,666666667;3,666666667;2,166666667;1;3;2,25;4;3;3;3;4;2;2,4;Off;Off;Off;Off;Off;On;6;6;poorest20%;3;2;1;4,5
2022-04-26 02:41:38 UTC;2022-04-26 02:56:29 UTC;0;100;890;1;2022-04-26 02:56:30 UTC;R_31uSECRlY308XMG;;anonymous;EN;5dbecb5e30c4d737494efe10;1;1;1;1,708;4,692;5,78;4;0;0;0;0;5;0;5;5,266;74,534;75,321;13;5;4;4;2;5;4;4,536;47,638;49,066;13;4;4;5;4;3;4;3;2;4;4;1;2;1;2;2;1;5;1;1;5;35,738;130,787;132,469;33;3;3;3;3;3;4;4;4;4;3;3;2;0;0;3;0;0;0;0;0;0;0;0;5;0;0;2,872;156,212;157,646;31;3;2;2;1;2;2;1;1;3;2;4;1;8,348;57,416;71,456;16;2;5;1;2;4;1;1;5;5;5;3;1;1;4,039;86,009;86,993;22;0;0;0;0;0;6;0;0;0;0;9,962;15,684;16,832;3;2;;30;white;18;0;0;0;0;0;0;0;8;0;4;1,332;64,285;65,939;11;On some of the questions I wasn’t sure if I should answer in relation to poorer countries’ governments or their citizens. For example, I do think in some poorer nations that the governments there have a lack of morals, but I do not think this about the everyday citizens of that country. The survey did make me think about lots of issues so thank you!;5dbecb5e30c4d737494efe10;;uk;Off;Off;On;Off;Off;Off;Off;Off;Off;Off;Off;On;Off;Off;3;3;Off;Off;Off;Off;Off;On;Off;Off;Off;Off;5;5;6;6;female;;;;;;;;1;;8;Housekeeping;3;3;3,333333333;3;2;3;2;2;1;2;1;1;1;3;1,3;Off;Off;Off;Off;On;Off;5;5;richest20%;3,888888889;1,5;3,666666667;3,5
2022-04-26 02:44:53 UTC;2022-04-26 02:56:36 UTC;0;100;703;1;2022-04-26 02:56:37 UTC;R_2PmTZB9U1ZUN5Ug;;anonymous;EN;6148b9d0ee360152173f2962;1;1;1;2,817;5,969;6,948;3;0;0;0;0;5;0;5;48,529;64,337;65,5;2;5;2;3;4;4;3;8,78;92,634;93,808;7;2;3;3;3;2;2;2;2;2;3;1;3;1;1;2;2;3;1;1;3;41,679;118,032;120,138;20;4;1;2;2;2;3;4;3;4;;;2;0;2;0;0;0;0;0;1;0;0;0;0;0;0;11,002;109,824;114,108;16;4;5;4;3;4;4;1;1;4;3;3;1;9,234;73,354;76,075;13;1;3;4;3;3;3;2;3;2;4;2;3;1;6,07;83,566;85,71;14;0;0;0;0;5;0;0;0;0;0;24,324;31,364;36,307;3;2;;31;white;15;0;0;0;0;0;0;0;8;0;6;1,555;65,419;66,781;6;;6148b9d0ee360152173f2962;;uk;Off;On;Off;Off;Off;Off;Off;On;Off;Off;Off;Off;Off;Off;2;2;Off;Off;Off;Off;On;Off;Off;Off;Off;Off;1;1;5;5;female;;;;;;;;1;;8;Housekeeping;5;4;2,333333333;4,333333333;4;2;3;2,25;3;3;3;4;2;4;2,7;Off;Off;Off;Off;On;Off;5;5;richest20%;2,444444444;1,666666667;2,333333333;3,25
2022-04-26 02:47:36 UTC;2022-04-26 02:56:37 UTC;0;100;540;1;2022-04-26 02:56:38 UTC;R_6hhEmXq5sYoKUiR;;anonymous;EN;5f0c5137e7c978062f4356fc;1;1;1;1,781;4,118;5,308;3;0;0;0;0;0;6;4;26,706;81,125;85,956;3;5;4;4;2;4;3;5,894;34,74;36,722;6;4;5;4;4;5;5;5;2;4;4;1;1;3;3;4;3;2;1;2;2;14,42;91,957;93,116;20;3;1;1;2;2;4;4;3;4;3;3;1;0;0;0;4;0;0;0;0;2;0;0;0;0;0;7,738;89,497;94,632;16;5;3;3;3;3;4;1;1;4;1;4;1;8,746;59,428;60,794;14;3;4;2;3;4;3;2;4;3;4;3;2;1;7,431;82,627;84,37;14;0;0;0;0;0;6;0;0;0;0;8,127;13,113;13,796;4;1;;64;white;18;0;0;0;0;0;0;0;0;9;2;1,372;42,892;44,555;6;;5f0c5137e7c978062f4356fc;;uk;Off;Off;Off;On;Off;Off;Off;Off;On;Off;Off;Off;Off;Off;4;4;Off;Off;Off;Off;Off;On;Off;Off;Off;Off;2;2;6;6;male;;;;;;;;;1;9;Retired;5;5;2,666666667;4,333333333;3,5;2;2;1,5;2;2;2;3;2;3;2,3;Off;Off;Off;Off;Off;On;6;6;second.richest20%;4,444444444;2,5;2;3,25
2022-04-26 02:42:26 UTC;2022-04-26 02:57:03 UTC;0;100;877;1;2022-04-26 02:57:04 UTC;R_2xGn27B6CdwaPAv;;anonymous;EN;6096ecc582b972e5305fbb85;1;1;1;1,928;4,76;5,755;4;0;0;0;0;0;6;5;1,146;66,151;70,042;14;2;1;3;5;4;1;17,035;75,1;76,977;10;5;5;5;5;5;5;5;2;4;5;4;2;3;4;4;2;4;1;1;1;13,609;181,154;184,765;34;2;5;5;2;5;5;5;4;5;4;4;2;1;0;0;0;0;0;0;1;0;0;0;0;0;0;10,169;149,373;151,874;24;4;4;4;4;2;4;1;1;5;4;5;1;9,704;95,912;100,314;19;1;5;4;1;3;4;2;1;2;4;2;5;1;8,763;186,726;188,372;20;0;0;0;4;0;0;0;0;0;0;4,407;18,297;20,066;7;1;;52;white;12;0;2;0;0;0;0;0;0;0;7;1,474;53,13;53,184;13;;6096ecc582b972e5305fbb85;;uk;On;Off;Off;Off;Off;Off;Off;On;Off;Off;Off;Off;Off;Off;1;1;Off;Off;Off;On;Off;Off;Off;Off;Off;Off;1;1;4;4;male;;1;;;;;;;;2;Employed.parttime;1;1;4;1,333333333;3,666666667;1;1;1,75;1;3;5;4;2;4;2,8;Off;Off;Off;Off;Off;On;6;6;richest20%;4,888888889;3,166666667;2;4,25
2022-04-26 02:50:16 UTC;2022-04-26 02:57:34 UTC;0;100;437;1;2022-04-26 02:57:35 UTC;R_RQfkASLB3BwDBXX;;anonymous;EN;577a3dfd92c50c0001c9488f;1;1;1;1,98;3,638;4,632;3;0;0;0;0;0;6;5;56,236;67,913;71,174;2;4;3;4;2;3;3;4,908;33,095;34,232;6;5;4;5;5;5;5;2;2;5;5;1;1;1;1;1;1;2;1;2;2;4,918;68,844;69,949;24;2;3;3;3;3;5;5;4;5;3;3;4;0;0;3;0;0;0;0;0;0;0;4;0;0;0;4,463;72,413;75,944;17;4;4;4;2;2;3;1;1;4;2;4;2;6,196;50,042;50,978;12;4;4;4;3;3;2;2;4;3;5;4;2;1;4,553;69,535;70,571;16;0;0;0;0;0;6;0;0;0;0;3,358;3,358;4,622;1;1;;59;white;11;0;0;0;0;0;0;0;0;9;6;1,282;37,512;38,484;6;;577a3dfd92c50c0001c9488f;;uk;Off;Off;On;Off;Off;Off;Off;Off;Off;Off;On;Off;Off;Off;3;3;Off;Off;Off;Off;Off;On;Off;Off;Off;Off;4;4;6;6;male;;;;;;;;;1;9;Retired;3;3;3,666666667;2,666666667;3,166666667;2;2;2;2;3;2;3;1;2;2,5;Off;Off;Off;Off;Off;On;6;6;richest20%;4,555555556;1;2;3,75
