StartDate;EndDate;Status;Progress;Duration;Finished;RecordedDate;ResponseId;ExternalReference;DistributionChannel;UserLanguage;Prolific.ID;English.fluent;Residence;Nationality;Timing1_First Click;Timing1_Last Click;Timing1_Page Submit;Timing1_Click Count;inequality.between_1;inequality.between_2;inequality.between_3;inequality.between_4;inequality.between_5;inequality.between_6;Position.Own.Country;Timing2_First Click;Timing2_Last Click;Timing2_Page Submit;Timing2_Click Count;Between.Inequality.Wide;Between.Redistribution;Between.Migration;Between.Fairness;Moralization;Moral.Outrage;Timing3_First Click;Timing3_Last Click;Timing3_Page Submit;Timing3_Click Count;CCIAS_01;CCIAS_02;CCIAS_03;CCIAS_04;CCIAS_05;CCIAS_06;CCIAS_07;Attention.check1;CCIAS_08;CCIAS_09;CCIAS_10;CCIAS_11;CCIAS_12;CCIAS_13;CCIAS_14;CCIAS_15;CCIAS_16;CCIAS_17;CCIAS_18;CCIAS_19;Timing4_First Click;Timing4_Last Click;Timing4_Page Submit;Timing4_Click Count;Social.mobility_1;Social.mobility_2;Social.mobility_3;Zero.sum_1;Zero.sum_2;Zero.sum_3;General.Trust.Inst;Trust.Inst.UN;Trust.Inst.WHO;Trust.Inst.IMF;Trust.Inst.WB;Horizontal.Trust;IOS.Country_1;IOS.Country_2;IOS.Country_3;IOS.Country_4;IOS.Country_5;IOS.Country_6;IOS.Country_7;IOS.World_1;IOS.World_2;IOS.World_3;IOS.World_4;IOS.World_5;IOS.World_6;IOS.World_7;Timing5_First Click;Timing5_Last Click;Timing5_Page Submit;Timing5_Click Count;Meritocracy_1;Meritocracy_2;Meritocracy_3;Meritocracy_4;Meritocracy_5;Meritocracy_6;Attention.check2;Attention.check3;Social.Dominance_1;Social.Dominance_2;Social.Dominance_3;Social.Dominance_4;Timing6_First Click;Timing6_Last Click;Timing6_Page Submit;Timing6_Click Count;ESJ_1;ESJ_2;ESJ_3;ESJ_4;ESJ_5;ESJ_6;ESJ_7;ESJ_8;ESJ_9;ESJ_10;ESJ_11;ESJ_12;Attantion.check4;Timing7_First Click;Timing7_Last Click;Timing7_Page Submit;Timing7_Click Count;Subjective.SES_1;Subjective.SES_2;Subjective.SES_3;Subjective.SES_4;Subjective.SES_5;Subjective.SES_6;Subjective.SES_7;Subjective.SES_8;Subjective.SES_9;Subjective.SES_10;Timing8_First Click;Timing8_Last Click;Timing8_Page Submit;Timing8_Click Count;Gender;Gender_3_TEXT;Age;Ethnicity;Education;Work.Status_1;Work.Status_2;Work.Status_3;Work.Status_4;Work.Status_5;Work.Status_6;Work.Status_7;Work.Status_8;Work.Status_9;Pol.Orientation;Timing9_First Click;Timing9_Last Click;Timing9_Page Submit;Timing9_Click Count;comments;PROLIFIC_PID;DeviceIdentifier;country;IOS.Country_1_orig;IOS.Country_2_orig;IOS.Country_3_orig;IOS.Country_4_orig;IOS.Country_5_orig;IOS.Country_6_orig;IOS.Country_7_orig;IOS.World_1_orig;IOS.World_2_orig;IOS.World_3_orig;IOS.World_4_orig;IOS.World_5_orig;IOS.World_6_orig;IOS.World_7_orig;identif.country;identif.country_fac;Subjective.SES_1_orig;Subjective.SES_2_orig;Subjective.SES_3_orig;Subjective.SES_4_orig;Subjective.SES_5_orig;Subjective.SES_6_orig;Subjective.SES_7_orig;Subjective.SES_8_orig;Subjective.SES_9_orig;Subjective.SES_10_orig;identif.world;identif.world_fac;subjective.ses;subjective.ses_fac;Gender_fac;Social.mobility_2_r;Social.mobility_3_r;zero.sum;social.mobility;meritocracy;Social.Dominance_1_r;Social.Dominance_3_r;social.dominance;ESJ_2_r;ESJ_5_r;ESJ_8_r;ESJ_9_r;ESJ_10_r;ESJ_11_r;eco.system.just;inequality.between_1_orig;inequality.between_2_orig;inequality.between_3_orig;inequality.between_4_orig;inequality.between_5_orig;inequality.between_6_orig;inequality.between;inequality.between_fac;Position.Own.Country_fac;ccias.rich;ccias.poor;ccias.fatal;Work.Status_1_orig;Work.Status_2_orig;Work.Status_3_orig;Work.Status_4_orig;Work.Status_5_orig;Work.Status_6_orig;Work.Status_7_orig;Work.Status_8_orig;Work.Status_9_orig;working.status;working.status_fac;trust.institution
2022-04-26 02:33:47 UTC;2022-04-26 02:46:30 UTC;0;100;763;1;2022-04-26 02:46:31 UTC;R_3GvnBOycuNKkpj0;;anonymous;EN;610a8e124478d80547e94b98;1;1;1;2,277;5,749;11,34;3;0;0;0;0;0;6;2;49,932;103,805;106,156;5;5;3;5;1;5;4;10,019;67,518;69,477;6;4;4;3;5;5;5;4;2;5;4;1;2;1;2;3;1;1;1;1;2;20,353;108,209;109,494;22;3;5;3;3;3;3;4;3;2;1;1;3;0;0;0;4;0;0;0;0;2;0;0;0;0;0;7,245;110,084;114,246;19;5;4;4;2;3;5;1;1;5;1;4;2;8,881;83,728;85,335;13;3;4;3;2;3;5;1;3;1;5;4;2;1;9,85;126,433;128,413;15;0;0;0;4;0;0;0;0;0;0;6,534;6,534;9,157;1;1;;28;black;21;1;0;0;0;0;0;7;0;0;4;2,821;66,127;67,623;7;;610a8e124478d80547e94b98;;za;Off;Off;Off;On;Off;Off;Off;Off;On;Off;Off;Off;Off;Off;4;4;Off;Off;Off;On;Off;Off;Off;Off;Off;Off;2;2;4;4;male;1;3;3;2,333333333;3,833333333;1;2;1,5;2;3;3;5;1;2;2,5;Off;Off;Off;Off;Off;On;6;6;second.poorest20%;4,333333333;1,666666667;1,333333333;1;;;;;;1;;;8;Housekeeping;1,75
2022-04-26 02:32:51 UTC;2022-04-26 02:46:31 UTC;0;100;820;1;2022-04-26 02:46:32 UTC;R_2ZNrurRM4WKhg6S;;anonymous;EN;60decd2097f9a85cd3a908b0;1;1;1;19,977;27,955;29,138;5;0;0;0;0;0;6;3;57,405;83,19;84,683;8;5;5;5;2;5;4;8,733;55,106;56,272;10;4;4;5;5;5;4;4;2;5;4;1;1;1;3;2;2;1;1;2;1;30,927;188,036;189,005;26;3;1;1;4;4;5;4;3;2;;2;2;0;0;3;0;0;0;0;0;0;3;0;0;0;0;9,523;136,288;137,376;25;4;4;4;4;4;4;1;1;2;1;4;2;10,026;64,44;65,634;15;3;4;1;1;4;2;2;3;1;5;3;1;1;8,011;95,115;95,953;18;0;0;0;0;0;0;7;0;0;0;9,296;14,541;16,357;4;2;;30;black;6;1;0;0;0;0;0;0;0;0;1;1,957;98,791;99,927;14;No, thank you for study;60decd2097f9a85cd3a908b0;;za;Off;Off;On;Off;Off;Off;Off;Off;Off;On;Off;Off;Off;Off;3;3;Off;Off;Off;Off;Off;Off;On;Off;Off;Off;3;3;7;7;female;5;5;4,333333333;4,333333333;4;4;2;2,25;2;2;3;5;1;3;1,8;Off;Off;Off;Off;Off;On;6;6;middle20%;4,444444444;1,666666667;1,333333333;1;;;;;;;;;1;Employed.fulltime;
2022-04-26 02:31:28 UTC;2022-04-26 02:46:32 UTC;0;100;903;1;2022-04-26 02:46:33 UTC;R_3HZAOpxO6273nJf;;anonymous;EN;611ce1e5ce1ee850c1dfc9eb;1;1;1;3,469;9,821;10,948;3;1;0;0;0;0;0;2;8,847;177,843;178,937;17;5;5;5;1;3;4;15,013;62,653;63,5;7;5;5;5;5;5;5;5;2;5;5;1;1;2;5;5;5;1;1;3;4;12,615;152,328;153,133;24;3;5;2;3;3;4;5;5;5;1;1;3;0;0;3;0;0;0;0;0;0;3;0;0;0;0;12,2;158,803;161,689;20;4;2;5;2;2;5;1;1;5;1;1;1;8,32;101,895;103,222;15;4;4;1;3;3;2;4;3;1;3;3;1;1;7,863;106,119;106,923;17;0;2;0;0;0;0;0;0;0;0;26,167;26,167;27,397;1;2;;37;black;6;0;0;0;0;5;0;0;0;0;5;1,667;56,994;58,072;6;;611ce1e5ce1ee850c1dfc9eb;;za;Off;Off;On;Off;Off;Off;Off;Off;Off;On;Off;Off;Off;Off;3;3;Off;On;Off;Off;Off;Off;Off;Off;Off;Off;3;3;2;2;female;1;4;3,333333333;2,666666667;3,333333333;1;5;2;2;3;3;5;3;3;2,6;On;Off;Off;Off;Off;Off;1;1;second.poorest20%;5;3,166666667;2,666666667;;;;;1;;;;;5;Unemployed.lookforjob;3
2022-04-26 02:28:10 UTC;2022-04-26 02:46:32 UTC;0;100;1102;1;2022-04-26 02:46:33 UTC;R_RkIV75jfel5I64x;;anonymous;EN;615749fdd6986ebfdcdc1d65;1;1;1;5,426;11,222;13,448;4;0;0;0;0;0;6;3;19,243;137,185;140,556;13;5;5;5;1;5;5;8,887;56,86;58,771;9;5;5;5;5;5;5;5;2;5;5;1;1;1;3;3;4;1;1;1;1;44,483;159,392;161,025;33;1;4;4;3;3;4;5;3;3;;4;1;0;0;0;0;0;0;7;0;2;0;0;0;0;0;9,24;165,343;166,901;26;5;5;5;2;2;5;1;1;5;1;5;1;12,918;84,418;87,722;16;3;5;1;2;5;3;2;5;1;5;4;1;1;73,668;195,862;198,707;19;0;0;3;0;0;0;0;0;0;0;32,271;36,682;38,749;3;1;;23;black;18;0;0;0;0;0;0;7;0;0;1;2,391;137,957;140,667;17;;615749fdd6986ebfdcdc1d65;;za;Off;Off;Off;Off;Off;Off;On;Off;On;Off;Off;Off;Off;Off;7;7;Off;Off;On;Off;Off;Off;Off;Off;Off;Off;2;2;3;3;male;2;2;3,333333333;1,666666667;4;1;1;1;1;1;1;5;1;2;1,6;Off;Off;Off;Off;Off;On;6;6;middle20%;5;2,166666667;1;;;;;;;1;;;7;Student;
2022-04-26 02:30:15 UTC;2022-04-26 02:46:36 UTC;0;100;981;1;2022-04-26 02:46:37 UTC;R_2R4zUn034mdFIwV;;anonymous;EN;6107cf541f40c4ffe67b54f7;1;1;1;3,733;8,212;9,116;3;0;0;0;4;0;0;4;368,417;395,849;397,631;2;5;4;5;3;4;5;9,59;54,239;54,866;8;3;4;4;4;4;4;5;2;3;4;3;3;3;3;2;3;4;2;3;3;41,712;107,612;108,511;20;5;4;3;5;5;5;5;4;2;3;3;1;0;2;0;0;0;0;0;1;0;0;0;0;0;0;7,879;99,866;102,093;14;4;2;4;1;2;5;1;1;3;1;3;2;13,98;78,003;79,379;12;4;3;2;3;3;3;2;4;1;3;4;3;1;8,714;82,844;83,861;14;0;0;0;0;5;0;0;0;0;0;23,969;25,096;27,569;2;1;;32;black;18;1;0;0;0;0;0;0;0;0;6;1,663;47,558;48,164;7;N/A;6107cf541f40c4ffe67b54f7;;za;Off;On;Off;Off;Off;Off;Off;On;Off;Off;Off;Off;Off;Off;2;2;Off;Off;Off;Off;On;Off;Off;Off;Off;Off;1;1;5;5;male;2;3;5;3,333333333;3;3;3;2,25;3;3;2;5;3;2;2,8;Off;Off;Off;On;Off;Off;4;4;second.richest20%;3,888888889;2,833333333;3,333333333;1;;;;;;;;;1;Employed.fulltime;3
2022-04-26 02:30:00 UTC;2022-04-26 02:46:39 UTC;0;100;998;1;2022-04-26 02:46:41 UTC;R_2OPAB3wsBA8jAW0;;anonymous;EN;611e1bac28653d31c3517475;1;1;1;2,422;7,513;8,229;4;1;0;0;0;0;0;3;29,961;183,074;184;20;4;2;5;3;3;3;7,072;44,228;45,693;11;4;3;4;5;4;4;3;2;4;4;3;3;4;4;4;3;4;2;2;2;41,027;116,434;117,575;30;5;2;2;4;5;4;5;3;3;;3;1;0;0;3;0;0;0;0;0;2;0;0;0;0;0;6,827;102,545;103,386;25;5;4;4;3;2;4;1;1;4;2;3;1;22,174;85,873;86,958;20;3;4;2;3;4;4;2;3;1;3;3;4;1;9,647;78,56;80,177;19;0;0;0;4;0;0;0;0;0;0;20,595;28,613;30,629;6;3;no;26;black;16;1;0;0;0;0;0;0;0;0;6;1,592;226,916;227,892;24;;611e1bac28653d31c3517475;;za;Off;Off;On;Off;Off;Off;Off;Off;On;Off;Off;Off;Off;Off;3;3;Off;Off;Off;On;Off;Off;Off;Off;Off;Off;2;2;4;4;non-binary;4;4;4,333333333;4,333333333;3,666666667;2;3;2;2;2;3;5;3;3;2,8;On;Off;Off;Off;Off;Off;1;1;middle20%;3,888888889;3,5;2,666666667;1;;;;;;;;;1;Employed.fulltime;
2022-04-26 02:31:20 UTC;2022-04-26 02:46:45 UTC;0;100;924;1;2022-04-26 02:46:46 UTC;R_11YrFttcGChsSjQ;;anonymous;EN;613497858873ec4086354514;1;1;1;2,424;5,255;6,892;3;0;0;0;0;0;6;2;41,969;92,132;94,284;2;5;1;3;2;4;3;18,351;79,358;80,376;6;5;5;5;5;5;5;5;2;5;5;1;1;1;2;4;4;3;1;1;1;32,775;128,954;129,729;20;2;2;4;4;4;4;3;1;1;1;1;4;0;0;0;0;0;0;7;0;2;0;0;0;0;0;11,197;123,79;125,791;14;1;3;3;1;1;5;1;1;5;1;5;1;9,475;184,619;185,953;13;3;4;1;3;4;1;1;4;4;5;3;1;1;13,492;119,243;120,471;13;0;0;0;0;0;6;0;0;0;0;50,865;50,865;53,203;1;1;;37;black;17;0;0;0;0;5;0;0;0;0;2;2,831;81,293;82,75;6;n/a;613497858873ec4086354514;;za;Off;Off;Off;Off;Off;Off;On;Off;On;Off;Off;Off;Off;Off;7;7;Off;Off;Off;Off;Off;On;Off;Off;Off;Off;2;2;6;6;male;4;2;4;2,666666667;2,333333333;1;1;1;2;2;2;2;1;3;1,7;Off;Off;Off;Off;Off;On;6;6;second.poorest20%;5;2,166666667;1,666666667;;;;;1;;;;;5;Unemployed.lookforjob;1
2022-04-26 02:28:19 UTC;2022-04-26 02:46:48 UTC;0;100;1108;1;2022-04-26 02:46:49 UTC;R_2rUsLNvSp0dCCxg;;anonymous;EN;6133489b57eec7b9d96067e2;1;1;1;2,778;6,771;8,616;3;0;0;0;0;5;0;3;95,813;112,989;122,137;2;5;4;5;5;5;5;6,556;42,044;43,554;6;5;5;5;5;5;5;4;2;5;5;5;3;3;4;5;5;1;2;1;1;29,433;226,893;227,811;21;2;5;5;4;4;4;5;2;2;3;3;1;0;2;0;0;0;0;0;1;0;0;0;0;0;0;6,46;269,321;273,129;15;4;3;4;3;3;4;1;1;5;5;5;5;12,614;80,246;81,758;13;1;5;5;1;3;3;1;2;4;5;4;1;1;6,708;151,079;152,462;13;0;0;0;4;0;0;0;0;0;0;27,734;28,774;30,953;2;2;;26;black;19;1;0;0;0;0;0;0;0;0;3;1,857;100,095;101,572;6;;6133489b57eec7b9d96067e2;;za;Off;On;Off;Off;Off;Off;Off;On;Off;Off;Off;Off;Off;Off;2;2;Off;Off;Off;On;Off;Off;Off;Off;Off;Off;1;1;4;4;female;1;1;4;1,333333333;3,5;1;1;3;1;3;4;2;1;2;2,1;Off;Off;Off;Off;On;Off;5;5;middle20%;4,888888889;4,166666667;1;1;;;;;;;;;1;Employed.fulltime;2,5
2022-04-26 02:35:17 UTC;2022-04-26 02:46:49 UTC;0;100;691;1;2022-04-26 02:46:50 UTC;R_2ASx4TZZ6RaeqJY;;anonymous;EN;6163d356472f53c054893857;1;1;1;24,707;32,129;33,618;5;0;0;0;0;0;6;4;75,104;99,112;100,455;2;5;5;5;2;2;5;5,977;35,081;35,826;6;5;5;5;5;5;5;5;2;5;5;1;1;3;2;5;4;1;1;1;1;20,938;99,097;100,215;21;2;1;1;3;4;4;5;5;5;3;3;2;0;0;0;0;0;6;0;0;0;0;0;0;0;7;11,406;106,485;108,823;15;4;4;5;4;5;5;1;1;5;1;5;1;9,907;62,208;63,233;13;1;5;1;3;4;5;2;5;3;5;5;1;1;7,981;106,572;107,988;13;0;0;0;0;0;0;7;0;0;0;20,177;20,177;21,929;1;1;;25;black;18;0;2;0;0;0;0;0;0;0;6;2,064;59,785;63,545;7;;6163d356472f53c054893857;;za;Off;Off;Off;Off;Off;On;Off;Off;Off;Off;Off;Off;Off;On;6;6;Off;Off;Off;Off;Off;Off;On;Off;Off;Off;7;7;7;7;male;5;5;3,666666667;4;4,5;1;1;1;1;2;1;3;1;1;1,8;Off;Off;Off;Off;Off;On;6;6;second.richest20%;5;2,666666667;1;;1;;;;;;;;2;Employed.parttime;4
2022-04-26 02:34:29 UTC;2022-04-26 02:47:18 UTC;0;100;768;1;2022-04-26 02:47:19 UTC;R_2U9JI4aTeG7IFe0;;anonymous;EN;5f18197c778743041e82482f;1;1;1;6,413;9,189;10,385;3;0;0;0;0;0;6;2;58,545;172,106;173,971;32;5;3;4;2;4;4;9,107;52,042;53,228;7;4;4;4;4;4;4;4;2;5;4;3;3;3;3;4;3;3;2;2;3;8,712;108,632;109,956;26;4;1;1;1;1;2;3;2;2;2;2;3;0;0;0;0;0;6;0;0;0;0;0;0;6;0;6,665;116,962;118,335;17;3;4;4;3;3;5;1;1;4;3;3;1;9,602;81,778;84,089;17;2;5;2;2;4;2;2;3;2;4;4;2;1;6,59;97,254;99,364;15;0;0;0;0;0;6;0;0;0;0;18,278;18,278;20,005;1;1;;36;white;21;0;2;0;0;0;0;0;0;0;8;1,682;69,699;73,194;11;;5f18197c778743041e82482f;;za;Off;Off;Off;Off;Off;On;Off;Off;Off;Off;Off;Off;On;Off;6;6;Off;Off;Off;Off;Off;On;Off;Off;Off;Off;6;6;6;6;male;5;5;1,333333333;4,666666667;3,666666667;2;3;2,25;1;2;3;4;2;2;2;Off;Off;Off;Off;Off;On;6;6;second.poorest20%;4,111111111;3,166666667;2,666666667;;1;;;;;;;;2;Employed.parttime;2
2022-04-26 02:35:56 UTC;2022-04-26 02:47:21 UTC;0;100;684;1;2022-04-26 02:47:21 UTC;R_vdCEdEojEWuK82R;;anonymous;EN;60d333c3c400caf1dcdbe2a4;1;1;1;4,266;9,466;10,587;3;0;0;0;0;0;6;2;31,484;51,356;53,398;2;5;1;1;1;5;5;11,922;51,434;52,331;6;5;3;5;5;5;5;5;2;5;3;1;1;1;1;1;1;1;1;1;1;29,398;134,189;135,565;24;1;1;1;1;1;5;1;1;1;1;1;2;0;2;0;0;0;0;0;1;0;0;0;0;0;0;9,537;115,914;118,866;14;3;1;4;1;1;4;1;1;5;1;5;1;17,808;80,967;82,774;12;1;5;1;1;5;1;1;5;5;5;5;1;1;5,966;114,143;114,822;16;0;2;0;0;0;0;0;0;0;0;1,847;1,847;4,526;1;1;;37;black;15;1;0;0;0;0;0;0;0;0;6;2,234;42,13;43,53;6;;60d333c3c400caf1dcdbe2a4;;za;Off;On;Off;Off;Off;Off;Off;On;Off;Off;Off;Off;Off;Off;2;2;Off;On;Off;Off;Off;Off;Off;Off;Off;Off;1;1;2;2;male;5;5;2,333333333;3,666666667;2,333333333;1;1;1;1;1;1;1;1;1;1;Off;Off;Off;Off;Off;On;6;6;second.poorest20%;4,555555556;1;1;1;;;;;;;;;1;Employed.fulltime;1
2022-04-26 02:28:48 UTC;2022-04-26 02:47:25 UTC;0;100;1116;1;2022-04-26 02:47:25 UTC;R_2qeD1T4JxK6RCfw;;anonymous;EN;611e2a86a0e10cab9e4810a1;1;1;1;31,589;38,07;39,566;4;0;0;0;0;0;6;4;46,499;198,961;208,779;8;5;5;5;1;5;5;8,869;52,379;53,374;10;4;5;5;5;5;5;5;2;5;5;1;2;1;2;2;2;3;1;2;3;22,317;202,895;204,044;28;3;4;4;3;4;4;5;2;2;2;2;2;0;0;0;0;0;6;0;0;0;3;0;0;0;0;28,916;182,338;183,641;23;4;4;4;4;4;5;1;1;5;1;5;1;92,226;193,635;194,712;19;2;4;2;3;4;3;2;5;4;5;5;3;1;22,266;113,031;114,026;18;0;0;0;0;5;0;0;0;0;0;0,965;25,328;26,465;5;1;;34;black;15;1;0;0;0;0;0;0;0;0;9;2,645;54,938;56,208;9;none;611e2a86a0e10cab9e4810a1;;za;Off;Off;Off;Off;Off;On;Off;Off;Off;On;Off;Off;Off;Off;6;6;Off;Off;Off;Off;On;Off;Off;Off;Off;Off;3;3;5;5;male;2;2;3,666666667;2,333333333;4,166666667;1;1;1;2;2;1;2;1;1;2,1;Off;Off;Off;Off;Off;On;6;6;second.richest20%;4,888888889;1,666666667;2,666666667;1;;;;;;;;;1;Employed.fulltime;2
2022-04-26 02:35:03 UTC;2022-04-26 02:47:28 UTC;0;100;744;1;2022-04-26 02:47:29 UTC;R_0jlmtfTdHvL2FYl;;anonymous;EN;5faaeeb3598001542f8200cd;1;1;1;8,277;16,411;17,657;5;0;0;0;0;0;6;3;13,448;76,855;78,466;13;5;5;5;1;5;5;9,108;55,43;62,327;9;5;5;5;5;5;5;5;2;5;5;1;1;1;1;5;1;1;1;1;1;35,01;118,611;119,733;30;3;5;1;5;5;5;5;2;1;1;1;2;1;0;0;0;0;0;0;1;0;0;0;0;0;0;18,07;141,367;144,068;50;4;4;5;1;1;3;1;1;5;1;5;1;6,156;84,177;87,107;21;1;4;1;1;5;1;1;2;1;5;1;1;1;9,215;97,33;98,592;23;0;0;0;0;0;0;7;0;0;0;15,771;19,92;21,301;3;2;;35;black;3;0;2;0;0;0;0;0;0;0;4;2,198;61,345;64,863;11;;5faaeeb3598001542f8200cd;;za;On;Off;Off;Off;Off;Off;Off;On;Off;Off;Off;Off;Off;Off;1;1;Off;Off;Off;Off;Off;Off;On;Off;Off;Off;1;1;7;7;female;1;5;5;3;3;1;1;1;2;1;4;5;1;5;1,4;Off;Off;Off;Off;Off;On;6;6;middle20%;5;1,666666667;1;;1;;;;;;;;2;Employed.parttime;1,25
2022-04-26 02:32:36 UTC;2022-04-26 02:47:32 UTC;0;100;896;1;2022-04-26 02:47:33 UTC;R_21sqXi4raW6YeWz;;anonymous;EN;611cbdc447871199a422d10f;1;1;1;3,675;7,898;8,845;3;0;2;0;0;0;0;2;55,381;140,589;141,665;10;5;5;5;1;5;5;12,798;60,488;61,277;7;5;5;5;5;5;5;5;2;5;5;3;2;2;3;4;2;1;1;1;3;119,648;220,26;221,319;23;3;4;4;5;5;5;5;3;1;2;4;2;0;0;0;0;0;0;7;0;2;0;0;0;0;0;13,686;124,29;125,258;20;5;4;5;4;4;5;1;1;5;1;5;3;13,208;90,163;90,919;18;3;4;1;3;5;1;2;4;2;5;5;1;1;9,442;95,384;96,197;15;0;2;0;0;0;0;0;0;0;0;10,382;13,046;13,833;2;1;;30;black;15;1;0;0;0;0;0;0;0;0;6;2,237;86,014;86,827;8;;611cbdc447871199a422d10f;;za;Off;Off;Off;Off;Off;Off;On;Off;On;Off;Off;Off;Off;Off;7;7;Off;On;Off;Off;Off;Off;Off;Off;Off;Off;2;2;2;2;male;2;2;5;2,333333333;4,5;1;1;1,5;2;1;2;4;1;1;1,7;Off;On;Off;Off;Off;Off;2;2;second.poorest20%;5;2,666666667;1,666666667;1;;;;;;;;;1;Employed.fulltime;2,5
2022-04-26 02:30:06 UTC;2022-04-26 02:47:42 UTC;0;100;1055;1;2022-04-26 02:47:42 UTC;R_33p4Ie0uoHHnZs8;;anonymous;EN;611cddf978c77d9dc40faa4c;1;1;1;1,772;11,379;12,43;5;0;0;0;0;0;6;2;37,398;121,294;121,958;10;5;5;5;1;5;5;1,105;54,181;55,697;13;5;5;5;5;5;5;4;2;5;5;1;1;1;4;2;1;1;2;1;1;42,195;144,13;147,71;30;2;5;2;2;2;4;2;1;1;1;1;1;0;0;0;4;0;0;0;0;0;0;0;0;6;0;1,329;233,564;234,764;52;1;1;3;1;1;3;1;1;5;1;5;1;1,062;81,633;82,96;24;1;5;1;1;5;1;1;5;1;5;3;1;1;7,778;101,781;102,515;22;0;0;0;0;5;0;0;0;0;0;29,113;52,187;53,093;7;2;;37;black;19;0;0;0;0;0;0;7;0;0;6;1,654;131,85;133,025;13;Very interesting set of questions and I'm glad I got to participate.;611cddf978c77d9dc40faa4c;;za;Off;Off;Off;On;Off;Off;Off;Off;Off;Off;Off;Off;On;Off;4;4;Off;Off;Off;Off;On;Off;Off;Off;Off;Off;6;6;5;5;female;1;4;2,666666667;2,333333333;1,666666667;1;1;1;1;1;1;5;1;3;1;Off;Off;Off;Off;Off;On;6;6;second.poorest20%;4,888888889;1,666666667;1;;;;;;;1;;;7;Student;1
2022-04-26 02:31:03 UTC;2022-04-26 02:47:45 UTC;0;100;1001;1;2022-04-26 02:47:45 UTC;R_3g7y0eruHHHB21m;;anonymous;EN;6144aea3b90038ef71bc0bd1;1;1;1;3,949;10,066;11,701;4;0;0;0;0;0;6;1;17,901;73,611;75,093;24;5;2;4;2;4;5;7,207;65,565;66,936;12;4;5;4;5;5;5;4;2;5;5;2;1;2;2;4;1;2;4;3;4;17,191;246,927;248,099;45;1;3;4;2;1;4;4;3;3;;3;1;0;0;0;4;0;0;0;0;0;3;0;0;0;0;7,467;185,733;187,328;55;3;3;3;1;1;4;1;1;5;1;5;1;9,884;97,849;100,05;21;4;5;4;2;5;4;1;2;2;4;2;1;5;8,157;151,18;152,816;29;0;0;0;4;0;0;0;0;0;0;27,751;41,5;42,988;3;2;;22;black;15;0;0;0;0;0;0;7;0;0;3;2,37;81,434;84,079;20;;6144aea3b90038ef71bc0bd1;;za;Off;Off;Off;On;Off;Off;Off;Off;Off;On;Off;Off;Off;Off;4;4;Off;Off;Off;On;Off;Off;Off;Off;Off;Off;3;3;4;4;female;3;2;2,333333333;2;2,5;1;1;1;1;1;4;4;2;4;2,4;Off;Off;Off;Off;Off;On;6;6;poorest20%;4,666666667;2;3;;;;;;;1;;;7;Student;
2022-04-26 02:21:27 UTC;2022-04-26 02:47:46 UTC;0;100;1578;1;2022-04-26 02:47:48 UTC;R_2YPpvM5vfYFXDz0;;anonymous;EN;612cb8236aa1cef2599e6f59;1;1;1;3,455;12,268;14,574;4;0;0;0;4;0;0;2;30,023;241,779;243,24;31;5;4;5;3;4;3;13,852;87,488;90,146;13;5;5;5;5;5;5;4;2;5;4;5;2;1;2;3;1;1;1;1;1;35,231;216,349;218,717;30;3;5;5;3;4;4;1;1;1;1;1;1;0;0;3;0;0;0;0;0;2;0;0;0;0;0;13,112;211,629;213,37;29;5;4;4;4;3;4;1;1;5;1;5;3;16,221;127,668;129,633;20;4;5;3;4;3;3;4;4;2;5;4;1;1;11,885;184,896;186,753;20;0;2;0;0;0;0;0;0;0;0;9,508;33,79;35,671;8;1;;27;black;24;0;2;0;0;0;0;7;0;0;7;1,592;136,336;138,331;21;Nice study but I believe it all differs from which context is this study coming from because it is still the same system that provide low quality education and still expect people to come out of it successful. And the very same education system doesn't fit all people since we are all different. Yes putting in the work can get a person somewhere but it could always mean you are in the wrong space to share your skills because of how everything is set up.;612cb8236aa1cef2599e6f59;;za;Off;Off;On;Off;Off;Off;Off;Off;On;Off;Off;Off;Off;Off;3;3;Off;On;Off;Off;Off;Off;Off;Off;Off;Off;2;2;2;2;male;1;1;3,666666667;1,666666667;4;1;1;1,5;1;3;2;4;1;2;2,6;Off;Off;Off;On;Off;Off;4;4;second.poorest20%;4,777777778;2,333333333;1;;1;;;;;1;;;9;Retired;1
